# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240303
# 종료일: 20240303
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/24686,72,68,83
mobile,/archives/32828,67,67,70
desktop,/,21,13,24
desktop,/archives/32828,13,13,17
desktop,/archives/84588,11,10,12
mobile,/,19,8,35
mobile,/archives/96864,8,8,10
mobile,/newsroom-guide,8,8,9
desktop,/archives/103947,8,6,8
desktop,/posts,6,6,12
mobile,/archives/113680,6,6,6
mobile,/archives/16295,6,6,10
mobile,/archives/49884,6,5,6
desktop,/archives/113680,4,4,4
mobile,/archives/103947,4,4,5
mobile,/archives/104187,4,4,4
mobile,/archives/113952,5,4,5
mobile,/archives/8422,4,4,4
mobile,/archives/9049,4,4,4
desktop,/archives/103372,3,3,3
desktop,/archives/104002,4,3,6
desktop,/archives/34678,3,3,3
desktop,/archives/96864,3,3,3
mobile,/archives/10330,3,3,3
mobile,/archives/103932,3,3,3
mobile,/archives/10815,4,3,8
mobile,/archives/34678,3,3,3
mobile,/archives/category/business/sk-on,4,3,6
desktop,/archives/104721,2,2,3
desktop,/archives/110323,2,2,5
desktop,/archives/113159,2,2,2
desktop,/archives/25711,2,2,2
desktop,/archives/49884,2,2,2
desktop,/archives/67904,2,2,2
desktop,/archives/83065,2,2,2
desktop,/archives/8422,2,2,2
desktop,/archives/94456,2,2,3
desktop,/archives/98107,2,2,2
desktop,/archives/category/field-news,2,2,2
mobile,/archives/104151,2,2,2
mobile,/archives/104721,2,2,2
mobile,/archives/113998,3,2,3
mobile,/archives/114094,2,2,2
mobile,/archives/21617,2,2,2
mobile,/archives/25579,2,2,2
mobile,/archives/53520,2,2,2
mobile,/archives/8171,2,2,2
mobile,/archives/8355,2,2,2
mobile,/archives/8448,2,2,2
mobile,/archives/84588,2,2,4
mobile,/archives/category/business/sk-energy,3,2,5
desktop,/archives/100159,1,1,1
desktop,/archives/100892,2,1,2
desktop,/archives/101202,1,1,1
desktop,/archives/101304,1,1,1
desktop,/archives/102419,1,1,1
desktop,/archives/10330,1,1,1
desktop,/archives/103932,1,1,1
desktop,/archives/105048,1,1,3
desktop,/archives/105499,1,1,1
desktop,/archives/105803,1,1,1
desktop,/archives/105821,1,1,1
desktop,/archives/106345,1,1,2
desktop,/archives/107411,1,1,1
desktop,/archives/107845,1,1,1
desktop,/archives/108815,1,1,1
desktop,/archives/108889,1,1,1
desktop,/archives/109462,1,1,1
desktop,/archives/10963,1,1,2
desktop,/archives/110536,2,1,3
desktop,/archives/110768,1,1,1
desktop,/archives/110846,1,1,1
desktop,/archives/111283,1,1,1
desktop,/archives/111540,1,1,1
desktop,/archives/113520,1,1,1
desktop,/archives/113952,2,1,2
desktop,/archives/113998,2,1,2
desktop,/archives/13135,1,1,1
desktop,/archives/13264,1,1,1
desktop,/archives/14188,1,1,1
desktop,/archives/14770,1,1,1
desktop,/archives/16295,1,1,1
desktop,/archives/19019,1,1,1
desktop,/archives/20706,1,1,1
desktop,/archives/21617,1,1,1
desktop,/archives/22283,1,1,1
desktop,/archives/23352,1,1,1
desktop,/archives/24192,1,1,1
desktop,/archives/24686,1,1,1
desktop,/archives/28021,1,1,1
desktop,/archives/28157,1,1,1
desktop,/archives/36253,1,1,1
desktop,/archives/36348,1,1,1
desktop,/archives/38098,1,1,1
desktop,/archives/38114,1,1,1
desktop,/archives/45433,2,1,2
desktop,/archives/47994,1,1,1
desktop,/archives/48279,1,1,1
desktop,/archives/48690,1,1,1
desktop,/archives/51077,1,1,1
desktop,/archives/53791,1,1,1
desktop,/archives/56972,1,1,1
desktop,/archives/59030,1,1,1
desktop,/archives/62799,1,1,1
desktop,/archives/63622,1,1,1
desktop,/archives/64702,1,1,1
desktop,/archives/72120,2,1,3
desktop,/archives/75805,1,1,1
desktop,/archives/76643,2,1,2
desktop,/archives/80564,1,1,1
desktop,/archives/81289,1,1,2
desktop,/archives/8355,1,1,1
desktop,/archives/8448,1,1,1
desktop,/archives/84762,1,1,1
desktop,/archives/8502,1,1,1
desktop,/archives/85894,1,1,1
desktop,/archives/85896,1,1,1
desktop,/archives/87110,1,1,1
desktop,/archives/88198,1,1,1
desktop,/archives/88269,1,1,1
desktop,/archives/88287,1,1,1
desktop,/archives/8935,1,1,1
desktop,/archives/90418,1,1,1
desktop,/archives/9082,1,1,1
desktop,/archives/91375,1,1,1
desktop,/archives/91695,1,1,1
desktop,/archives/93157,2,1,2
desktop,/archives/93340,1,1,1
desktop,/archives/93434,1,1,1
desktop,/archives/93757,1,1,1
desktop,/archives/94311,1,1,2
desktop,/archives/9463,1,1,1
desktop,/archives/9607,1,1,1
desktop,/archives/9637,1,1,1
desktop,/archives/97077,1,1,1
desktop,/archives/98731,1,1,1
desktop,/archives/99361,1,1,1
desktop,/archives/99932,1,1,1
desktop,/archives/category/business/sk-energy,3,1,5
desktop,/archives/category/business/sk-innovation,4,1,5
desktop,/archives/category/business/sk-on,4,1,5
desktop,/archives/category/social-news,1,1,1
desktop,/archives/tag/mpge,1,1,2
desktop,/archives/tag/safety-talk,1,1,1
desktop,/archives/tag/supex,1,1,1
desktop,/archives/tag/남녀고용평등,1,1,1
desktop,/archives/tag/환경과학기술원,1,1,1
mobile,/archives/10112,1,1,1
mobile,/archives/102285,1,1,1
mobile,/archives/102664,1,1,1
mobile,/archives/102896,1,1,1
mobile,/archives/104002,1,1,1
mobile,/archives/104517,1,1,1
mobile,/archives/104978,2,1,3
mobile,/archives/10512,1,1,1
mobile,/archives/105449,1,1,1
mobile,/archives/106307,1,1,1
mobile,/archives/108461,1,1,1
mobile,/archives/108874,1,1,1
mobile,/archives/110015,1,1,2
mobile,/archives/110055,1,1,1
mobile,/archives/110536,3,1,3
mobile,/archives/110975,1,1,1
mobile,/archives/111582,1,1,1
mobile,/archives/112834,1,1,1
mobile,/archives/112908,2,1,3
mobile,/archives/112995,1,1,1
mobile,/archives/113159,1,1,1
mobile,/archives/113881,1,1,1
mobile,/archives/11793,1,1,2
mobile,/archives/12146,1,1,1
mobile,/archives/14070,1,1,1
mobile,/archives/20331,1,1,1
mobile,/archives/20855,1,1,8
mobile,/archives/21649,1,1,1
mobile,/archives/22283,1,1,1
mobile,/archives/2624,1,1,1
mobile,/archives/29502,1,1,1
mobile,/archives/30434,1,1,1
mobile,/archives/33788,1,1,2
mobile,/archives/36747,1,1,1
mobile,/archives/37693,1,1,1
mobile,/archives/48028,1,1,1
mobile,/archives/48236,1,1,1
mobile,/archives/48279,1,1,1
mobile,/archives/51077,1,1,1
mobile,/archives/51614,2,1,1
mobile,/archives/58745,1,1,1
mobile,/archives/59917,1,1,1
mobile,/archives/60291,2,1,1
mobile,/archives/67904,1,1,1
mobile,/archives/70071,1,1,1
mobile,/archives/70521,1,1,1
mobile,/archives/72162,1,1,1
mobile,/archives/7475,1,1,1
mobile,/archives/78506,1,1,1
mobile,/archives/78785,1,1,1
mobile,/archives/79666,1,1,1
mobile,/archives/81784,1,1,1
mobile,/archives/83720,1,1,1
mobile,/archives/84762,1,1,2
mobile,/archives/85006,1,1,2
mobile,/archives/8544,1,1,1
mobile,/archives/88816,1,1,1
mobile,/archives/8935,1,1,1
mobile,/archives/90754,1,1,1
mobile,/archives/91072,1,1,1
mobile,/archives/93799,1,1,1
mobile,/archives/94081,1,1,1
mobile,/archives/9439,1,1,1
mobile,/archives/94658,1,1,1
mobile,/archives/9512,1,1,1
mobile,/archives/96252,1,1,1
mobile,/archives/96309,1,1,1
mobile,/archives/96339,1,1,1
mobile,/archives/96535,1,1,1
mobile,/archives/96846,2,1,2
mobile,/archives/9764,1,1,1
mobile,/archives/97693,1,1,1
mobile,/archives/98610,1,1,1
mobile,/archives/category/business/sk-enmove,1,1,1
mobile,/archives/category/business/sk-tradinginternational,1,1,4
mobile,/archives/category/field-news/inno-people,2,1,2
mobile,/archives/tag/sk-battery-america,1,1,1
mobile,/archives/tag/sk엔크린,1,1,1
mobile,/archives/tag/사내복지,1,1,1
mobile,/archives/tag/졸릴-때-잠-깨는-법,1,1,1
mobile,/archives/tag/프로게이머,1,1,2
tablet,/archives/104002,1,1,1
tablet,/archives/10512,1,1,2
tablet,/archives/105914,1,1,1
tablet,/archives/109462,1,1,1
tablet,/archives/21617,1,1,1
tablet,/archives/24686,1,1,1
tablet,/archives/28782,1,1,1
tablet,/archives/61743,1,1,1
desktop,/archives/101177,1,0,1
desktop,/archives/103233,1,0,1
desktop,/archives/103860,1,0,1
desktop,/archives/105131,1,0,1
desktop,/archives/105571,1,0,0
desktop,/archives/106126,1,0,1
desktop,/archives/109571,1,0,1
desktop,/archives/111406,1,0,0
desktop,/archives/111495,1,0,1
desktop,/archives/112480,1,0,1
desktop,/archives/112908,1,0,1
desktop,/archives/113419,1,0,1
desktop,/archives/113565,1,0,1
desktop,/archives/113632,1,0,1
desktop,/archives/113899,1,0,1
desktop,/archives/114118,1,0,2
desktop,/archives/23957,1,0,1
desktop,/archives/25509,1,0,1
desktop,/archives/32389,1,0,1
desktop,/archives/57650,1,0,4
desktop,/archives/57760,1,0,1
desktop,/archives/63586,1,0,1
desktop,/archives/63848,1,0,1
desktop,/archives/63866,1,0,1
desktop,/archives/6811,1,0,1
desktop,/archives/71556,1,0,1
desktop,/archives/72104,1,0,1
desktop,/archives/76496,1,0,1
desktop,/archives/81090,1,0,1
desktop,/archives/82256,1,0,1
desktop,/archives/82496,1,0,1
desktop,/archives/8409,1,0,0
desktop,/archives/85785,1,0,1
desktop,/archives/93867,1,0,1
desktop,/archives/94104,1,0,1
desktop,/archives/94113,1,0,1
desktop,/archives/95080,2,0,2
desktop,/archives/98484,1,0,1
desktop,/archives/category/business/sk-geo-centric,1,0,2
desktop,/archives/category/business/sk-ietechnology,1,0,1
desktop,/archives/category/field-news/inno-field,1,0,1
desktop,/archives/category/field-news/inno-people,2,0,3
desktop,/archives/category/industry-and-insight,1,0,1
desktop,/archives/category/press,1,0,1
desktop,/archives/category/press/notice,1,0,1
desktop,/archives/category/press/press-release,1,0,1
desktop,/archives/tag/업사이클링,1,0,2
mobile,/archives/100739,1,0,1
mobile,/archives/100759,1,0,1
mobile,/archives/102531,1,0,1
mobile,/archives/103989,1,0,2
mobile,/archives/106345,1,0,1
mobile,/archives/108569,1,0,0
mobile,/archives/111652,1,0,1
mobile,/archives/112239,1,0,1
mobile,/archives/112580,1,0,1
mobile,/archives/114065,2,0,2
mobile,/archives/114084,1,0,2
mobile,/archives/114138,1,0,1
mobile,/archives/47192,1,0,1
mobile,/archives/80837,1,0,1
mobile,/archives/81000,1,0,1
mobile,/archives/93206,1,0,1
mobile,/archives/9351,1,0,1
mobile,/archives/category/business,1,0,1
mobile,/archives/category/business/sk-ietechnology,1,0,1
mobile,/archives/category/business/sk-innovation,1,0,4
mobile,/archives/category/field-news,1,0,2
mobile,/archives/category/press,1,0,2
mobile,/archives/category/press/press-release,1,0,1
mobile,/archives/tag/머플러예쁘게,2,0,2
mobile,/archives/tag/목도리두르는법,1,0,1
mobile,/archives/tag/목도리매는법,1,0,2
mobile,/archives/tag/솔룩스-플러스,1,0,1
mobile,/archives/tag/채용,1,0,1
mobile,/archives/tag/폴리염화비닐,1,0,1
mobile,/posts,1,0,1
tablet,/archives/36754,1,0,1
tablet,/archives/8355,1,0,1
