# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240323
# 종료일: 20240323
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/32828,47,47,55
mobile,/archives/85006,35,34,40
mobile,/archives/24686,23,22,25
desktop,/,26,14,47
desktop,/archives/32828,9,8,9
desktop,/archives/85006,8,8,8
mobile,/,14,8,19
mobile,/archives/30434,8,8,9
desktop,/archives/103947,9,6,8
desktop,/archives/84588,6,6,6
desktop,/posts,7,6,11
mobile,/archives/113952,6,6,6
mobile,/archives/category/business/sk-on,6,6,6
mobile,/archives/113998,6,5,7
mobile,/archives/16295,5,5,5
mobile,/archives/48028,5,5,6
mobile,/archives/83571,5,5,5
desktop,/archives/104002,4,4,5
desktop,/archives/112580,4,4,4
desktop,/archives/48028,4,4,5
mobile,/archives/109462,4,4,6
mobile,/archives/23352,4,4,4
mobile,/archives/category/business/sk-incheonpetrochem,5,4,5
desktop,/archives/100159,3,3,3
desktop,/archives/100892,3,3,3
desktop,/archives/113998,5,3,5
desktop,/archives/28782,3,3,3
desktop,/archives/48881,3,3,5
desktop,/archives/8448,3,3,3
desktop,/archives/88269,3,3,6
desktop,/archives/category/business/sk-enmove,3,3,4
mobile,/archives/104002,3,3,3
mobile,/archives/113289,3,3,4
mobile,/archives/114309,4,3,4
mobile,/archives/45433,3,3,3
mobile,/archives/49884,3,3,3
mobile,/archives/57901,3,3,3
mobile,/archives/8422,4,3,4
mobile,/archives/8935,3,3,3
mobile,/archives/94030,3,3,3
mobile,/archives/category/business/sk-enmove,4,3,5
desktop,/archives/100916,4,2,5
desktop,/archives/103349,3,2,2
desktop,/archives/105914,2,2,2
desktop,/archives/107411,3,2,3
desktop,/archives/108874,3,2,3
desktop,/archives/110055,2,2,2
desktop,/archives/110323,2,2,2
desktop,/archives/111394,5,2,6
desktop,/archives/113159,2,2,2
desktop,/archives/113186,2,2,2
desktop,/archives/113797,2,2,2
desktop,/archives/21543,2,2,2
desktop,/archives/2624,2,2,2
desktop,/archives/33788,2,2,2
desktop,/archives/49884,2,2,2
desktop,/archives/6688,2,2,4
desktop,/archives/69107,2,2,2
desktop,/archives/75835,2,2,2
desktop,/archives/83065,3,2,3
desktop,/archives/83571,3,2,7
desktop,/archives/88917,2,2,3
desktop,/archives/91297,2,2,3
desktop,/archives/91753,2,2,2
desktop,/archives/9705,2,2,3
desktop,/archives/category/field-news,2,2,2
desktop,/archives/category/industry-and-insight,2,2,2
desktop,/archives/category/social-news,2,2,2
mobile,/archives/100892,2,2,2
mobile,/archives/104721,2,2,3
mobile,/archives/104978,2,2,2
mobile,/archives/111540,2,2,2
mobile,/archives/113797,3,2,3
mobile,/archives/13718,2,2,2
mobile,/archives/24874,2,2,2
mobile,/archives/37693,2,2,2
mobile,/archives/51614,2,2,2
mobile,/archives/8448,2,2,2
mobile,/archives/84588,2,2,2
mobile,/archives/91297,2,2,5
mobile,/archives/96864,2,2,2
mobile,/archives/category/business/sk-enterm,2,2,3
mobile,/newsroom-guide,2,2,2
desktop,/archives/100667,3,1,3
desktop,/archives/10179,1,1,1
desktop,/archives/102193,1,1,1
desktop,/archives/102896,1,1,1
desktop,/archives/102910,1,1,1
desktop,/archives/104399,1,1,1
desktop,/archives/105264,1,1,1
desktop,/archives/105521,1,1,1
desktop,/archives/10557,1,1,1
desktop,/archives/105749,1,1,1
desktop,/archives/106172,2,1,2
desktop,/archives/107142,1,1,1
desktop,/archives/107557,1,1,3
desktop,/archives/10815,1,1,1
desktop,/archives/108498,1,1,1
desktop,/archives/109216,1,1,1
desktop,/archives/110120,1,1,1
desktop,/archives/110144,2,1,2
desktop,/archives/110206,3,1,3
desktop,/archives/110489,1,1,1
desktop,/archives/111387,1,1,1
desktop,/archives/111454,1,1,1
desktop,/archives/111540,1,1,1
desktop,/archives/112382,1,1,1
desktop,/archives/112480,1,1,1
desktop,/archives/112995,1,1,1
desktop,/archives/113680,1,1,1
desktop,/archives/11371,1,1,1
desktop,/archives/113952,1,1,1
desktop,/archives/114153,1,1,1
desktop,/archives/11700,2,1,1
desktop,/archives/13682,1,1,1
desktop,/archives/14163,1,1,1
desktop,/archives/14875,1,1,1
desktop,/archives/16295,1,1,1
desktop,/archives/19881,2,1,2
desktop,/archives/23247,1,1,1
desktop,/archives/23352,1,1,1
desktop,/archives/24588,1,1,2
desktop,/archives/24686,1,1,1
desktop,/archives/25579,1,1,1
desktop,/archives/25596,1,1,1
desktop,/archives/25903,1,1,1
desktop,/archives/28109,1,1,1
desktop,/archives/31789,1,1,1
desktop,/archives/34678,1,1,1
desktop,/archives/35169,1,1,1
desktop,/archives/35200,1,1,1
desktop,/archives/36237,1,1,1
desktop,/archives/37693,1,1,1
desktop,/archives/47000,1,1,1
desktop,/archives/47895,1,1,1
desktop,/archives/48279,2,1,3
desktop,/archives/50688,1,1,1
desktop,/archives/50898,1,1,1
desktop,/archives/53520,1,1,1
desktop,/archives/56046,1,1,1
desktop,/archives/61410,1,1,1
desktop,/archives/63062,1,1,1
desktop,/archives/64647,1,1,1
desktop,/archives/67879,1,1,1
