# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240322
# 종료일: 20240322
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
desktop,/,82,34,193
mobile,/archives/32828,25,24,29
mobile,/archives/24686,25,23,27
desktop,/archives/84588,23,18,22
mobile,/,20,11,32
desktop,/archives/8448,8,8,8
desktop,/archives/98107,10,8,9
mobile,/archives/49884,8,8,8
desktop,/archives/103947,9,7,9
desktop,/archives/104002,10,7,14
desktop,/archives/32828,7,7,7
desktop,/archives/category/business/sk-enterm,10,7,21
mobile,/archives/8448,7,7,11
desktop,/archives/112908,8,6,9
desktop,/archives/114309,10,6,10
desktop,/archives/category/business/sk-energy,11,6,14
mobile,/archives/16295,6,6,6
mobile,/archives/category/business/sk-on,7,6,11
desktop,/archives/48028,5,5,7
desktop,/archives/49884,7,5,6
mobile,/archives/114094,5,5,5
mobile,/archives/114309,5,5,5
mobile,/archives/84588,5,5,5
desktop,/archives/111387,5,4,6
desktop,/archives/113680,6,4,7
desktop,/archives/16295,4,4,4
desktop,/archives/25579,4,4,5
desktop,/archives/2624,4,4,4
desktop,/archives/8355,5,4,6
mobile,/archives/103947,4,4,4
mobile,/archives/10815,4,4,4
mobile,/archives/112908,4,4,4
mobile,/archives/113680,4,4,4
mobile,/archives/96864,5,4,5
desktop,/archives/104978,3,3,3
desktop,/archives/106345,3,3,3
desktop,/archives/107411,3,3,3
desktop,/archives/111406,4,3,7
desktop,/archives/111540,4,3,5
desktop,/archives/112580,5,3,6
desktop,/archives/112956,3,3,3
desktop,/archives/113159,5,3,8
desktop,/archives/113998,7,3,10
desktop,/archives/114153,11,3,14
desktop,/archives/114221,9,3,12
desktop,/archives/21277,3,3,3
desktop,/archives/25903,4,3,4
desktop,/archives/34678,3,3,3
desktop,/archives/48279,4,3,4
desktop,/archives/51077,3,3,3
desktop,/archives/7268,3,3,3
desktop,/archives/8482,3,3,3
desktop,/archives/85278,4,3,5
desktop,/archives/94311,3,3,4
desktop,/archives/category/business/sk-enmove,7,3,18
desktop,/archives/category/business/sk-on,15,3,23
desktop,/archives/category/industry-and-insight,7,3,13
desktop,/archives/category/social-news,3,3,3
desktop,/archives/tag/sk-battery-america,3,3,5
mobile,/archives/104002,3,3,3
mobile,/archives/109462,3,3,3
mobile,/archives/113797,5,3,5
mobile,/archives/21277,3,3,3
mobile,/archives/45433,3,3,10
mobile,/archives/8422,3,3,3
mobile,/archives/8935,3,3,3
mobile,/archives/96879,3,3,4
mobile,/archives/category/business/sk-incheonpetrochem,3,3,3
desktop,/archives/100159,2,2,2
desktop,/archives/100553,2,2,2
desktop,/archives/100892,2,2,2
desktop,/archives/101143,4,2,5
desktop,/archives/103302,2,2,2
desktop,/archives/104596,2,2,2
desktop,/archives/105131,2,2,2
desktop,/archives/109977,3,2,3
desktop,/archives/110323,3,2,2
desktop,/archives/111394,2,2,2
desktop,/archives/112210,6,2,9
desktop,/archives/113797,7,2,8
desktop,/archives/113952,3,2,3
desktop,/archives/114094,5,2,5
desktop,/archives/114138,8,2,8
desktop,/archives/114208,5,2,6
desktop,/archives/14089,2,2,2
desktop,/archives/19881,2,2,2
desktop,/archives/23352,2,2,2
desktop,/archives/24686,2,2,2
desktop,/archives/27556,2,2,2
desktop,/archives/27825,2,2,2
desktop,/archives/28520,2,2,3
desktop,/archives/35200,2,2,2
desktop,/archives/37348,2,2,3
desktop,/archives/38098,2,2,2
desktop,/archives/45433,4,2,4
desktop,/archives/48881,3,2,3
desktop,/archives/7554,2,2,2
desktop,/archives/78785,3,2,3
desktop,/archives/80029,2,2,2
desktop,/archives/82326,2,2,2
desktop,/archives/8289,2,2,2
desktop,/archives/83166,2,2,2
desktop,/archives/83571,2,2,2
desktop,/archives/86689,2,2,3
desktop,/archives/89053,3,2,3
desktop,/archives/96387,2,2,2
desktop,/archives/96879,2,2,2
desktop,/archives/97077,4,2,3
desktop,/archives/97264,2,2,2
desktop,/archives/97391,2,2,2
desktop,/archives/tag/sk경영경제연구소,3,2,3
mobile,/archives/100667,2,2,2
mobile,/archives/105499,2,2,2
mobile,/archives/105883,2,2,2
mobile,/archives/113159,2,2,2
mobile,/archives/113952,2,2,3
mobile,/archives/113998,3,2,3
mobile,/archives/17191,2,2,3
mobile,/archives/28109,2,2,3
mobile,/archives/28782,2,2,2
mobile,/archives/3095,2,2,2
mobile,/archives/34162,2,2,2
mobile,/archives/48028,2,2,2
mobile,/archives/48279,3,2,3
mobile,/archives/48881,2,2,2
mobile,/archives/6688,2,2,2
mobile,/archives/72104,2,2,2
mobile,/archives/83720,2,2,2
mobile,/archives/93938,2,2,2
mobile,/archives/category/business/sk-enterm,4,2,8
mobile,/newsroom-guide,2,2,3
tablet,/archives/36237,2,2,2
desktop,/archives/100001,1,1,1
desktop,/archives/100041,1,1,2
desktop,/archives/100130,2,1,2
desktop,/archives/100438,1,1,1
desktop,/archives/100667,3,1,3
desktop,/archives/10070,1,1,5
desktop,/archives/101917,1,1,1
desktop,/archives/101945,1,1,1
desktop,/archives/102328,1,1,1
desktop,/archives/102329,1,1,1
desktop,/archives/102896,1,1,1
desktop,/archives/103529,1,1,1
desktop,/archives/103594,1,1,1
desktop,/archives/103803,1,1,1
desktop,/archives/104049,2,1,3
desktop,/archives/104300,1,1,1
desktop,/archives/104439,1,1,1
desktop,/archives/104459,1,1,1
desktop,/archives/104487,1,1,1
desktop,/archives/104517,1,1,1
desktop,/archives/104582,1,1,1
desktop,/archives/105395,1,1,1
desktop,/archives/10557,2,1,1
desktop,/archives/105691,2,1,2
desktop,/archives/105821,1,1,1
