# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240512
# 종료일: 20240512
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/115057,178,161,185
mobile,/archives/85006,58,57,65
mobile,/archives/32828,42,40,46
desktop,/archives/85006,16,16,16
mobile,/archives/96864,16,16,17
desktop,/,28,14,88
desktop,/archives/84588,17,9,21
desktop,/archives/103947,9,8,10
desktop,/archives/104002,10,8,10
desktop,/archives/32828,8,8,8
desktop,/posts,8,7,14
mobile,/archives/113952,9,7,9
desktop,/archives/115057,8,6,9
desktop,/archives/96864,6,6,6
tablet,/archives/85006,6,6,7
desktop,/archives/83065,5,5,5
desktop,/archives/91050,5,5,7
mobile,/archives/16295,5,5,6
mobile,/archives/24686,5,5,7
desktop,/archives/48279,4,4,4
desktop,/archives/99361,5,4,6
mobile,/archives/111540,4,4,5
tablet,/archives/115057,4,4,5
desktop,/archives/10557,3,3,3
desktop,/archives/111978,3,3,5
desktop,/archives/113680,4,3,3
desktop,/archives/113952,3,3,3
desktop,/archives/114153,5,3,5
desktop,/archives/25579,3,3,3
desktop,/archives/83571,3,3,4
desktop,/archives/8935,4,3,5
desktop,/archives/tag/열분해유,3,3,3
mobile,/,10,3,14
mobile,/archives/105883,3,3,3
mobile,/archives/21617,3,3,3
mobile,/archives/49884,3,3,3
mobile,/archives/category/business/sk-on,4,3,11
desktop,/archives/100667,2,2,3
desktop,/archives/106868,3,2,4
desktop,/archives/107142,2,2,2
desktop,/archives/107411,4,2,3
desktop,/archives/111540,3,2,4
desktop,/archives/113159,2,2,2
desktop,/archives/113797,3,2,8
desktop,/archives/114094,2,2,2
desktop,/archives/11761,2,2,2
desktop,/archives/25623,3,2,3
desktop,/archives/36237,3,2,7
desktop,/archives/37759,2,2,2
desktop,/archives/45433,4,2,6
desktop,/archives/48028,3,2,3
desktop,/archives/54002,2,2,2
desktop,/archives/63622,2,2,2
desktop,/archives/6688,2,2,4
desktop,/archives/70521,2,2,2
desktop,/archives/7268,4,2,7
desktop,/archives/78457,3,2,2
desktop,/archives/83720,2,2,2
desktop,/archives/84762,3,2,3
desktop,/archives/8502,2,2,2
desktop,/archives/86766,3,2,3
desktop,/archives/93157,2,2,2
desktop,/archives/94311,3,2,3
desktop,/archives/97418,2,2,2
mobile,/archives/100667,2,2,2
mobile,/archives/105707,3,2,4
mobile,/archives/10815,2,2,2
mobile,/archives/111387,2,2,3
mobile,/archives/45433,2,2,2
mobile,/archives/48279,2,2,3
mobile,/archives/50898,2,2,2
mobile,/archives/57901,2,2,6
mobile,/archives/67904,2,2,3
mobile,/archives/8355,3,2,3
mobile,/archives/83571,2,2,3
mobile,/archives/84588,2,2,2
mobile,/archives/8935,2,2,2
mobile,/archives/9049,2,2,2
mobile,/archives/9782,2,2,2
mobile,/archives/98107,2,2,2
tablet,/archives/113952,2,2,2
desktop,/archives/10070,1,1,1
desktop,/archives/100739,2,1,2
desktop,/archives/102285,1,1,1
desktop,/archives/102531,1,1,2
desktop,/archives/102835,1,1,1
desktop,/archives/103803,1,1,1
desktop,/archives/103932,1,1,1
desktop,/archives/103989,1,1,1
desktop,/archives/104151,1,1,1
desktop,/archives/104439,1,1,1
desktop,/archives/105313,1,1,1
desktop,/archives/106374,2,1,2
desktop,/archives/106701,1,1,1
desktop,/archives/107506,1,1,1
desktop,/archives/107857,1,1,1
desktop,/archives/10815,1,1,2
desktop,/archives/108563,1,1,1
desktop,/archives/109674,1,1,1
desktop,/archives/110055,1,1,1
desktop,/archives/110237,1,1,1
desktop,/archives/110323,1,1,1
desktop,/archives/110382,2,1,4
desktop,/archives/111245,1,1,1
desktop,/archives/112487,1,1,1
desktop,/archives/112580,4,1,4
desktop,/archives/112989,1,1,1
desktop,/archives/113663,1,1,3
desktop,/archives/113855,1,1,1
desktop,/archives/114309,1,1,1
desktop,/archives/114773,1,1,1
desktop,/archives/114931,4,1,3
desktop,/archives/114973,4,1,3
desktop,/archives/114999,2,1,2
desktop,/archives/11700,2,1,3
desktop,/archives/14070,1,1,1
desktop,/archives/14225,1,1,1
desktop,/archives/16295,1,1,1
desktop,/archives/18301,1,1,1
desktop,/archives/19825,1,1,2
desktop,/archives/20287,1,1,1
desktop,/archives/21354,1,1,2
desktop,/archives/22185,1,1,1
desktop,/archives/22283,1,1,1
desktop,/archives/22421,1,1,1
desktop,/archives/22805,1,1,1
desktop,/archives/23790,1,1,1
desktop,/archives/23900,1,1,1
desktop,/archives/24523,1,1,1
desktop,/archives/24588,1,1,1
desktop,/archives/25596,1,1,1
desktop,/archives/25955,1,1,1
desktop,/archives/26029,1,1,1
desktop,/archives/26548,1,1,2
desktop,/archives/27519,1,1,1
desktop,/archives/28782,1,1,1
desktop,/archives/29138,1,1,1
desktop,/archives/32010,1,1,1
desktop,/archives/32685,1,1,1
desktop,/archives/32839,1,1,1
desktop,/archives/3293,1,1,1
