# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240518
# 종료일: 20240518
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/85006,48,45,52
mobile,/archives/32828,30,29,35
desktop,/,22,15,24
desktop,/archives/32828,10,10,10
desktop,/archives/85006,10,10,10
desktop,/archives/84588,12,9,13
mobile,/archives/category/business/sk-on,6,6,6
desktop,/archives/8935,5,5,5
mobile,/archives/16295,5,5,6
desktop,/archives/113159,4,4,4
desktop,/archives/75805,4,4,4
desktop,/posts,6,4,12
mobile,/archives/34678,4,4,4
mobile,/archives/9439,4,4,4
mobile,/archives/96864,4,4,4
desktop,/archives/111831,3,3,3
desktop,/archives/112580,4,3,5
desktop,/archives/113797,4,3,5
desktop,/archives/114094,3,3,3
desktop,/archives/115057,4,3,4
desktop,/archives/49884,5,3,4
desktop,/archives/97077,4,3,6
desktop,/archives/98107,5,3,5
desktop,/archives/category/business/sk-on,5,3,5
mobile,/archives/111387,4,3,4
mobile,/archives/113952,3,3,3
mobile,/archives/115057,3,3,3
mobile,/archives/24686,3,3,4
mobile,/archives/48028,4,3,7
mobile,/archives/49884,3,3,3
mobile,/archives/57901,3,3,5
mobile,/archives/83720,3,3,3
mobile,/archives/84588,3,3,3
desktop,/archives/103947,6,2,5
desktop,/archives/104002,4,2,4
desktop,/archives/10557,2,2,2
desktop,/archives/111540,3,2,3
desktop,/archives/111978,2,2,3
desktop,/archives/113663,2,2,2
desktop,/archives/113680,2,2,2
desktop,/archives/113998,2,2,2
desktop,/archives/114153,3,2,3
desktop,/archives/114632,2,2,2
desktop,/archives/25903,4,2,7
desktop,/archives/48028,2,2,2
desktop,/archives/48279,2,2,3
desktop,/archives/78753,2,2,2
desktop,/archives/83065,4,2,4
desktop,/archives/85278,3,2,3
desktop,/archives/98731,2,2,2
desktop,/archives/category/business/sk-energy,5,2,10
desktop,/archives/category/social-news,2,2,2
desktop,/archives/tag/배터리,2,2,2
mobile,/,5,2,6
mobile,/archives/10512,2,2,2
mobile,/archives/105883,2,2,2
mobile,/archives/113663,2,2,4
mobile,/archives/113998,2,2,2
mobile,/archives/115113,2,2,2
mobile,/archives/25903,2,2,2
mobile,/archives/8422,2,2,2
mobile,/archives/8448,2,2,2
mobile,/archives/8502,2,2,3
mobile,/archives/8935,2,2,2
mobile,/archives/9512,2,2,3
mobile,/archives/97391,2,2,2
mobile,/archives/9782,2,2,2
tablet,/archives/85006,2,2,3
desktop,/archives/100159,1,1,1
desktop,/archives/100970,1,1,1
desktop,/archives/101248,1,1,1
desktop,/archives/101945,1,1,1
desktop,/archives/104493,1,1,1
desktop,/archives/10512,1,1,1
desktop,/archives/105131,1,1,1
desktop,/archives/105499,1,1,1
desktop,/archives/105883,1,1,1
desktop,/archives/106868,1,1,2
desktop,/archives/107142,1,1,1
desktop,/archives/108755,2,1,2
desktop,/archives/109090,1,1,1
desktop,/archives/110323,2,1,2
desktop,/archives/110846,1,1,1
desktop,/archives/111406,1,1,1
desktop,/archives/112908,2,1,2
desktop,/archives/11323,1,1,2
desktop,/archives/114973,4,1,4
desktop,/archives/114999,2,1,4
desktop,/archives/11793,1,1,1
desktop,/archives/12432,1,1,1
desktop,/archives/12929,1,1,1
desktop,/archives/13682,1,1,1
desktop,/archives/16114,1,1,1
desktop,/archives/17628,1,1,1
desktop,/archives/18807,1,1,1
desktop,/archives/19961,1,1,1
desktop,/archives/20287,1,1,1
desktop,/archives/21277,1,1,1
desktop,/archives/21295,1,1,1
desktop,/archives/21617,1,1,1
desktop,/archives/23352,1,1,1
desktop,/archives/23515,1,1,1
desktop,/archives/24588,1,1,1
desktop,/archives/24686,1,1,1
desktop,/archives/24874,1,1,1
desktop,/archives/25442,1,1,1
desktop,/archives/25579,1,1,1
desktop,/archives/25711,1,1,1
desktop,/archives/26186,1,1,1
desktop,/archives/27589,1,1,1
desktop,/archives/31100,1,1,1
desktop,/archives/31789,1,1,1
desktop,/archives/36237,2,1,2
desktop,/archives/38490,1,1,1
desktop,/archives/45364,1,1,1
desktop,/archives/46792,1,1,1
desktop,/archives/54522,1,1,1
desktop,/archives/58745,1,1,1
desktop,/archives/59030,1,1,1
desktop,/archives/59442,1,1,1
desktop,/archives/60564,1,1,1
desktop,/archives/61110,1,1,1
desktop,/archives/61829,1,1,1
desktop,/archives/67231,1,1,1
desktop,/archives/67998,1,1,1
desktop,/archives/69107,1,1,2
desktop,/archives/70521,1,1,1
desktop,/archives/70639,1,1,1
desktop,/archives/72120,1,1,1
desktop,/archives/72623,1,1,1
desktop,/archives/76420,1,1,2
desktop,/archives/77232,1,1,1
desktop,/archives/82326,1,1,1
desktop,/archives/8269,1,1,1
desktop,/archives/83181,1,1,1
desktop,/archives/8326,1,1,1
desktop,/archives/83464,1,1,1
desktop,/archives/8355,1,1,1
desktop,/archives/83720,1,1,1
desktop,/archives/84762,2,1,2
desktop,/archives/8502,2,1,2
desktop,/archives/8544,1,1,1
desktop,/archives/85853,1,1,1
desktop,/archives/85894,1,1,3
desktop,/archives/86834,1,1,1
desktop,/archives/87448,1,1,1
desktop,/archives/87571,1,1,2
desktop,/archives/88269,2,1,2
desktop,/archives/88712,1,1,4
desktop,/archives/89361,1,1,1
desktop,/archives/89828,1,1,2
desktop,/archives/9049,1,1,2
desktop,/archives/90543,1,1,1
desktop,/archives/9192,1,1,1
desktop,/archives/93130,1,1,1
desktop,/archives/93153,1,1,1
desktop,/archives/93206,1,1,1
desktop,/archives/93880,1,1,1
desktop,/archives/94923,1,1,1
desktop,/archives/96864,1,1,1
desktop,/archives/97113,1,1,1
desktop,/archives/97463,1,1,1
desktop,/archives/98182,1,1,1
desktop,/archives/98201,1,1,1
desktop,/archives/98610,1,1,2
desktop,/archives/98694,1,1,1
desktop,/archives/98756,1,1,1
desktop,/archives/category/industry-and-insight/basics,2,1,3
desktop,/archives/category/press/press-release,3,1,3
desktop,/archives/tag/moa사회적협동조합,1,1,1
desktop,/archives/tag/sk이노베이션-울산complex,1,1,1
desktop,/archives/tag/sk주유소,3,1,3
desktop,/archives/tag/사회적기업-육성,1,1,1
desktop,/archives/tag/아모지,1,1,2
desktop,/archives/tag/열분해유,2,1,2
mobile,/archives/100970,1,1,1
mobile,/archives/10179,1,1,1
mobile,/archives/102733,1,1,1
mobile,/archives/102843,1,1,1
mobile,/archives/10330,1,1,1
mobile,/archives/103449,1,1,1
mobile,/archives/103947,1,1,1
mobile,/archives/104002,1,1,2
mobile,/archives/105002,1,1,1
mobile,/archives/105651,1,1,2
mobile,/archives/105770,1,1,1
mobile,/archives/105914,1,1,2
mobile,/archives/106172,1,1,1
mobile,/archives/106868,1,1,1
mobile,/archives/107411,1,1,1
mobile,/archives/10815,1,1,1
mobile,/archives/109462,1,1,1
mobile,/archives/10963,1,1,1
mobile,/archives/110120,1,1,1
mobile,/archives/112480,1,1,1
mobile,/archives/112544,1,1,1
mobile,/archives/112908,2,1,2
mobile,/archives/113226,1,1,1
mobile,/archives/113289,1,1,1
mobile,/archives/114094,1,1,1
mobile,/archives/114309,1,1,1
mobile,/archives/114810,1,1,1
mobile,/archives/114931,1,1,1
mobile,/archives/11700,1,1,1
mobile,/archives/12222,1,1,1
mobile,/archives/12929,1,1,1
mobile,/archives/14188,1,1,1
mobile,/archives/14427,1,1,1
mobile,/archives/19961,1,1,1
mobile,/archives/21277,1,1,1
mobile,/archives/21532,1,1,1
