# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240523
# 종료일: 20240523
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
desktop,/,70,29,130
mobile,/archives/32828,22,21,22
desktop,/archives/8355,15,15,15
desktop,/archives/103947,19,13,20
desktop,/archives/104002,17,13,19
desktop,/archives/84588,25,13,31
desktop,/archives/48279,14,12,16
desktop,/archives/113797,16,11,16
desktop,/archives/49884,14,10,18
mobile,/,19,10,40
desktop,/archives/107142,12,9,14
mobile,/archives/96864,9,9,9
desktop,/archives/32828,8,8,8
mobile,/archives/115209,15,8,23
desktop,/archives/111540,11,7,12
desktop,/archives/98107,7,7,8
mobile,/archives/109155,7,7,9
mobile,/archives/114118,7,7,7
mobile,/archives/49884,7,7,13
desktop,/archives/111831,9,6,7
desktop,/archives/111978,6,6,8
desktop,/archives/114094,7,6,8
desktop,/archives/48028,9,6,10
desktop,/archives/65154,7,6,7
desktop,/archives/114999,8,5,10
desktop,/archives/92880,6,5,8
mobile,/archives/24686,5,5,5
mobile,/archives/85006,5,5,5
mobile,/archives/category/business/sk-on,5,5,5
desktop,/archives/10557,5,4,5
desktop,/archives/110323,6,4,6
desktop,/archives/112580,7,4,10
desktop,/archives/114632,5,4,6
desktop,/archives/114973,10,4,9
desktop,/archives/115057,6,4,5
desktop,/archives/25903,6,4,6
desktop,/archives/83720,4,4,4
desktop,/archives/8935,4,4,4
desktop,/archives/94375,4,4,4
desktop,/archives/97077,7,4,9
desktop,/archives/category/business,12,4,17
desktop,/archives/tag/열분해유,4,4,8
desktop,/posts,8,4,22
mobile,/archives/10963,4,4,5
mobile,/archives/113797,5,4,7
mobile,/archives/115057,4,4,4
mobile,/archives/63622,4,4,4
mobile,/archives/83720,4,4,4
mobile,/archives/8935,4,4,4
desktop,/archives/10512,3,3,3
desktop,/archives/109090,3,3,3
desktop,/archives/110015,3,3,3
desktop,/archives/112908,3,3,4
desktop,/archives/113952,3,3,3
desktop,/archives/34678,3,3,3
desktop,/archives/36237,3,3,3
desktop,/archives/45433,4,3,5
desktop,/archives/50898,3,3,3
desktop,/archives/83181,3,3,3
desktop,/archives/83571,4,3,4
desktop,/archives/85006,4,3,6
desktop,/archives/category/business/sk-energy,11,3,22
mobile,/archives/107887,3,3,4
mobile,/archives/113952,3,3,3
mobile,/archives/114973,4,3,5
mobile,/archives/16295,3,3,3
mobile,/archives/25903,4,3,7
mobile,/archives/8422,3,3,3
mobile,/archives/8448,3,3,4
mobile,/archives/9439,3,3,3
desktop,/archives/100667,3,2,4
desktop,/archives/100892,2,2,3
desktop,/archives/103336,4,2,4
desktop,/archives/103803,2,2,2
desktop,/archives/10614,2,2,2
desktop,/archives/107394,2,2,3
desktop,/archives/107411,2,2,2
desktop,/archives/107887,4,2,4
desktop,/archives/111387,2,2,2
desktop,/archives/111929,2,2,3
desktop,/archives/112480,4,2,4
desktop,/archives/112956,2,2,2
desktop,/archives/113663,3,2,3
desktop,/archives/113855,4,2,4
desktop,/archives/114118,3,2,3
desktop,/archives/114153,2,2,2
desktop,/archives/114773,3,2,3
desktop,/archives/115209,8,2,12
desktop,/archives/115249,10,2,13
desktop,/archives/15214,2,2,2
desktop,/archives/22283,2,2,3
desktop,/archives/28157,2,2,2
desktop,/archives/3095,2,2,3
desktop,/archives/50688,2,2,2
desktop,/archives/51614,2,2,3
desktop,/archives/57901,2,2,2
desktop,/archives/61743,2,2,2
desktop,/archives/63622,2,2,2
desktop,/archives/6688,2,2,2
desktop,/archives/72623,2,2,2
desktop,/archives/73799,2,2,3
desktop,/archives/80526,2,2,2
desktop,/archives/8422,2,2,2
desktop,/archives/8448,2,2,2
desktop,/archives/84713,2,2,2
desktop,/archives/84789,2,2,2
desktop,/archives/85894,2,2,2
desktop,/archives/90543,3,2,3
desktop,/archives/92800,2,2,2
desktop,/archives/95080,2,2,2
desktop,/archives/96339,2,2,2
desktop,/archives/96864,2,2,3
desktop,/archives/96879,2,2,2
desktop,/archives/98610,4,2,5
desktop,/archives/category/business/sk-enmove,4,2,5
desktop,/archives/category/business/sk-enterm,2,2,2
desktop,/archives/category/business/sk-on,7,2,10
desktop,/archives/tag/green-for-better-life,2,2,2
desktop,/archives/tag/sk경영경제연구소,2,2,2
mobile,/archives/103947,2,2,2
mobile,/archives/104002,2,2,2
mobile,/archives/106345,2,2,2
mobile,/archives/106868,2,2,2
mobile,/archives/107036,2,2,2
mobile,/archives/11223,2,2,2
mobile,/archives/114931,2,2,2
mobile,/archives/21277,2,2,2
mobile,/archives/2410,2,2,2
mobile,/archives/38706,2,2,2
mobile,/archives/45433,2,2,2
mobile,/archives/47000,2,2,3
mobile,/archives/48279,3,2,3
mobile,/archives/57901,2,2,2
mobile,/archives/60291,2,2,2
mobile,/archives/60780,2,2,2
mobile,/archives/81784,2,2,2
mobile,/archives/8482,2,2,2
mobile,/archives/97077,2,2,3
mobile,/archives/category/business/sk-enmove,2,2,2
mobile,/archives/tag/오픈하우스,2,2,6
tablet,/archives/107142,2,2,2
tablet,/archives/57901,2,2,4
tablet,/archives/60291,2,2,3
tablet,/archives/69621,2,2,2
desktop,/archives/100159,1,1,1
desktop,/archives/100222,1,1,1
desktop,/archives/100327,1,1,1
desktop,/archives/100387,1,1,1
desktop,/archives/100553,1,1,1
desktop,/archives/100739,2,1,3
desktop,/archives/100759,2,1,2
desktop,/archives/101442,1,1,1
desktop,/archives/10179,1,1,1
desktop,/archives/101917,1,1,1
desktop,/archives/101945,2,1,2
desktop,/archives/102095,1,1,1
desktop,/archives/103076,2,1,2
desktop,/archives/103145,1,1,1
desktop,/archives/104439,1,1,1
desktop,/archives/104493,1,1,1
desktop,/archives/104517,1,1,1
desktop,/archives/104596,1,1,1
desktop,/archives/105331,1,1,1
desktop,/archives/105449,1,1,1
desktop,/archives/105499,1,1,1
desktop,/archives/105770,1,1,2
desktop,/archives/105914,1,1,1
desktop,/archives/106172,1,1,2
desktop,/archives/106345,1,1,1
desktop,/archives/106626,3,1,4
desktop,/archives/106701,1,1,1
desktop,/archives/107557,1,1,1
desktop,/archives/107594,1,1,1
desktop,/archives/108569,2,1,2
desktop,/archives/109418,1,1,1
desktop,/archives/109462,1,1,1
desktop,/archives/109603,1,1,1
desktop,/archives/10963,1,1,1
desktop,/archives/110055,1,1,1
desktop,/archives/110144,2,1,3
desktop,/archives/110975,1,1,1
desktop,/archives/111105,1,1,1
desktop,/archives/111224,2,1,2
desktop,/archives/111245,2,1,2
desktop,/archives/111406,2,1,2
desktop,/archives/111582,1,1,1
desktop,/archives/111652,1,1,1
