# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240502
# 종료일: 20240502
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/32828,32,32,36
desktop,/,80,25,155
desktop,/archives/8422,25,25,25
desktop,/archives/84588,24,20,29
mobile,/archives/8422,19,19,19
desktop,/archives/107142,9,9,9
desktop,/archives/32828,10,9,12
desktop,/archives/113797,11,8,11
mobile,/archives/96864,8,8,9
desktop,/archives/103947,7,7,7
desktop,/archives/104002,15,7,13
desktop,/archives/113159,11,7,12
desktop,/archives/49884,10,7,10
desktop,/archives/8502,8,7,7
desktop,/archives/98107,7,7,7
mobile,/archives/16295,7,7,7
mobile,/archives/49884,9,7,9
desktop,/archives/100159,7,6,9
desktop,/archives/100667,10,6,15
desktop,/archives/88269,6,6,7
desktop,/archives/96864,7,6,7
desktop,/archives/category/business/sk-enterm,8,6,15
desktop,/archives/10557,5,5,5
desktop,/archives/113998,11,5,11
desktop,/archives/114094,5,5,5
desktop,/archives/48028,6,5,9
mobile,/,11,5,21
mobile,/archives/114973,6,5,6
desktop,/archives/107411,5,4,6
desktop,/archives/110323,5,4,6
desktop,/archives/114999,14,4,16
desktop,/archives/83571,6,4,6
desktop,/archives/tag/sk경영경제연구소,4,4,5
mobile,/archives/105883,4,4,7
mobile,/archives/21277,4,4,5
desktop,/archives/10512,3,3,3
desktop,/archives/105741,5,3,5
desktop,/archives/111831,4,3,4
desktop,/archives/112487,4,3,4
desktop,/archives/114153,6,3,8
desktop,/archives/17876,3,3,3
desktop,/archives/18301,3,3,3
desktop,/archives/23352,3,3,3
desktop,/archives/51077,4,3,4
desktop,/archives/83720,4,3,4
desktop,/archives/95110,3,3,6
desktop,/archives/96339,3,3,3
desktop,/archives/category/social-news,4,3,5
mobile,/archives/114094,3,3,3
mobile,/archives/114608,3,3,3
mobile,/archives/85006,3,3,4
mobile,/archives/88269,3,3,3
mobile,/archives/9318,3,3,3
mobile,/archives/9439,3,3,3
mobile,/archives/category/business/sk-on,3,3,4
desktop,/archives/105883,2,2,2
desktop,/archives/106235,2,2,3
desktop,/archives/10963,2,2,3
desktop,/archives/110055,3,2,4
desktop,/archives/111387,2,2,3
desktop,/archives/111978,2,2,2
desktop,/archives/113680,4,2,4
desktop,/archives/114973,10,2,11
desktop,/archives/12929,3,2,3
desktop,/archives/21573,2,2,2
desktop,/archives/22283,2,2,2
desktop,/archives/24005,2,2,2
desktop,/archives/25903,2,2,2
desktop,/archives/28520,2,2,2
desktop,/archives/36348,2,2,2
desktop,/archives/37348,2,2,2
desktop,/archives/37693,2,2,2
desktop,/archives/45433,2,2,2
desktop,/archives/53520,2,2,2
desktop,/archives/59623,2,2,2
desktop,/archives/63622,2,2,2
desktop,/archives/69357,2,2,2
desktop,/archives/70639,2,2,2
desktop,/archives/78785,4,2,4
desktop,/archives/8269,2,2,2
desktop,/archives/8326,2,2,2
desktop,/archives/8355,2,2,2
desktop,/archives/88198,4,2,4
desktop,/archives/8935,2,2,2
desktop,/archives/91050,3,2,3
desktop,/archives/92800,3,2,3
desktop,/archives/94030,2,2,2
desktop,/archives/9670,2,2,2
desktop,/archives/96759,2,2,2
desktop,/archives/97077,2,2,2
desktop,/archives/97391,2,2,2
desktop,/archives/97693,2,2,3
desktop,/archives/9807,3,2,3
desktop,/archives/98182,2,2,2
desktop,/archives/99361,5,2,6
desktop,/archives/category/2023,2,2,3
desktop,/archives/category/business/sk-on,12,2,27
mobile,/archives/103336,2,2,2
mobile,/archives/103947,2,2,2
mobile,/archives/108736,2,2,2
mobile,/archives/111978,2,2,2
mobile,/archives/112480,2,2,2
mobile,/archives/113159,2,2,2
mobile,/archives/113797,2,2,3
mobile,/archives/15214,2,2,2
