# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240521
# 종료일: 20240521
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
desktop,/,94,29,202
mobile,/archives/32828,27,27,28
desktop,/archives/84588,22,17,24
mobile,/archives/85006,16,16,17
desktop,/archives/104002,24,15,27
desktop,/archives/107142,16,12,18
mobile,/archives/96864,11,11,12
desktop,/archives/103947,13,9,11
desktop,/archives/111831,11,9,16
desktop,/archives/114094,10,9,10
desktop,/archives/115057,12,9,12
desktop,/archives/111978,8,8,8
desktop,/archives/113797,13,8,15
desktop,/archives/49884,12,8,15
desktop,/archives/96864,8,8,8
mobile,/archives/115057,9,8,11
desktop,/archives/111540,11,7,20
desktop,/archives/113998,11,7,11
mobile,/archives/29138,7,7,7
mobile,/archives/49884,7,7,9
desktop,/archives/113159,10,6,11
desktop,/archives/88269,7,6,10
mobile,/archives/84588,6,6,6
desktop,/archives/10557,7,5,8
desktop,/archives/112580,6,5,7
desktop,/archives/48028,6,5,10
desktop,/archives/83720,7,5,7
desktop,/archives/85006,5,5,5
desktop,/archives/98107,8,5,9
desktop,/archives/category/business/sk-energy,13,5,17
mobile,/archives/107142,5,5,6
mobile,/archives/107738,6,5,6
mobile,/archives/16295,5,5,5
desktop,/archives/110323,7,4,6
desktop,/archives/111387,4,4,4
desktop,/archives/16295,4,4,4
desktop,/archives/32828,4,4,4
desktop,/archives/51077,4,4,4
desktop,/archives/61743,4,4,4
desktop,/archives/99361,7,4,7
desktop,/archives/category/business/sk-on,15,4,22
desktop,/archives/tag/sk이노베이션-울산complex,5,4,6
desktop,/posts,6,4,10
mobile,/,9,4,18
mobile,/archives/113998,5,4,6
mobile,/archives/23352,4,4,4
mobile,/archives/9439,4,4,4
desktop,/archives/105770,4,3,4
desktop,/archives/106868,4,3,6
desktop,/archives/107411,3,3,3
desktop,/archives/10815,3,3,3
desktop,/archives/109888,5,3,5
desktop,/archives/114153,3,3,3
desktop,/archives/114973,9,3,11
desktop,/archives/13682,4,3,3
desktop,/archives/18414,3,3,4
desktop,/archives/21277,4,3,4
desktop,/archives/21314,4,3,3
desktop,/archives/22283,3,3,6
desktop,/archives/34678,3,3,3
desktop,/archives/35072,3,3,3
desktop,/archives/60291,3,3,5
desktop,/archives/8355,3,3,3
desktop,/archives/89158,3,3,3
desktop,/archives/94311,4,3,5
desktop,/archives/95661,3,3,3
desktop,/archives/98605,4,3,3
desktop,/archives/category/business/sk-enterm,5,3,5
desktop,/archives/tag/sk경영경제연구소,4,3,5
mobile,/archives/10330,3,3,3
mobile,/archives/104002,3,3,4
mobile,/archives/109462,3,3,3
mobile,/archives/111978,3,3,3
