# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240826
# 종료일: 20240901
페이지 경로 및 화면 클래스,세션 소스,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/latestnews,(direct),83,83,75,1.1066666666666667,22.213333333333335,319,0,0
/global/archives/18770,(direct),81,78,61,1.3278688524590163,18.34426229508197,336,0,0
/global/archives/category/press-room/financial-results,google,76,35,28,2.7142857142857144,34.92857142857143,296,0,0
/global/,(direct),75,64,58,1.293103448275862,7.758620689655173,314,0,0
/global/,google,70,51,47,1.4893617021276595,23.127659574468087,277,0,0
/global/archives/18546,google,70,82,56,1.25,50.892857142857146,326,0,0
/global/archives/18546,(direct),54,59,40,1.35,9.65,229,0,0
/global/archives/18770,linkedin.com,47,50,43,1.0930232558139534,11.55813953488372,212,0,0
/global/archives/18608,google,42,25,20,2.1,64.6,164,0,0
/global/archives/18770,google,40,39,29,1.3793103448275863,86.41379310344827,171,0,0
/global/,skinnovation.com,33,26,22,1.5,12.090909090909092,144,0,0
/global/archives/17426,google,32,30,26,1.2307692307692308,58.5,144,0,0
/global/archives/18107,google,32,30,26,1.2307692307692308,139.46153846153845,150,0,0
/global/archives/15490,google,29,28,16,1.8125,42.25,115,0,0
/global/archives/category/press-room/press-release,google,28,24,19,1.4736842105263157,22.63157894736842,115,0,0
/global/latestnews,google,28,28,10,2.8,21.1,92,0,0
/global/archives/18659,google,27,27,13,2.076923076923077,18.46153846153846,86,0,0
/global/archives/15374,google,24,25,22,1.0909090909090908,9.909090909090908,103,0,0
/global/archives/9910,google,24,24,20,1.2,48.5,106,0,0
/global/archives/18753,google,22,20,16,1.375,40.75,82,0,0
/global/archives/17216,google,20,21,18,1.1111111111111112,12.88888888888889,87,0,0
/global/archives/18783,(direct),20,21,18,1.1111111111111112,8.333333333333334,79,0,0
/global/archives/13780,google,19,19,15,1.2666666666666666,36.8,76,0,0
/global/archives/16060,google,19,19,11,1.7272727272727273,34,85,0,0
/global/archives/489,google,19,12,8,2.375,244.25,76,0,0
/global/archives/6216,google,19,19,15,1.2666666666666666,90.4,85,0,0
/global/archives/category/press-room/press-release,(direct),19,21,9,2.111111111111111,17.666666666666668,76,0,0
/global/archives/18065,google,18,17,13,1.3846153846153846,57.61538461538461,69,0,0
/global/archives/18753,(direct),17,17,14,1.2142857142857142,22.428571428571427,69,0,0
/global/archives/12106,google,16,15,10,1.6,17.5,61,0,0
/global/archives/16463,google,16,17,15,1.0666666666666667,12.733333333333333,73,0,0
/global/archives/18743,google,16,16,14,1.1428571428571428,35.785714285714285,63,0,0
/global/archives/category/press-room,google,15,11,11,1.3636363636363635,13.636363636363637,54,0,0
/global/archives/13595,google,14,12,10,1.4,37,59,0,0
/global/archives/category/corporates/sk-innovation,google,14,13,10,1.4,9.5,57,0,0
/global/archives/17623,google,13,15,11,1.1818181818181819,44.27272727272727,62,0,0
/global/archives/18361,google,13,11,9,1.4444444444444444,33.77777777777778,51,0,0
/global/archives/18608,(direct),13,18,10,1.3,22.3,57,0,0
/global/archives/18743,(direct),13,13,12,1.0833333333333333,2.6666666666666665,44,0,0
/global/archives/18770,skinnovation.com,13,14,9,1.4444444444444444,19.88888888888889,52,0,0
/global/archives/category/corporates/sk-on,google,13,11,10,1.3,88.8,51,0,0
/global/,linkedin.com,12,9,4,3,14,48,0,0
/global/archives/10939,google,12,10,7,1.7142857142857142,17,44,0,0
/global/archives/17595,google,12,8,7,1.7142857142857142,177.14285714285714,51,0,0
/global/archives/12022,google,11,11,10,1.1,11.1,49,0,0
/global/archives/17426,(direct),11,10,4,2.75,144,42,0,0
/global/archives/17476,google,11,11,8,1.375,22.125,46,0,0
/global/archives/category/people/inno-people,google,11,8,7,1.5714285714285714,10.571428571428571,37,0,0
/global/archives/10774,google,10,12,10,1,61.1,49,0,0
/global/archives/18743,linkedin.com,10,11,6,1.6666666666666667,13,41,0,0
/global/archives/18783,ozmailer.com,10,5,5,2,1.8,31,0,0
/global/archives/tag/sko,google,10,3,3,3.3333333333333335,29.666666666666668,40,0,0
/global/archives/14491,google,9,10,8,1.125,61.875,35,0,0
/global/archives/15687,google,9,8,7,1.2857142857142858,30.142857142857142,37,0,0
/global/archives/16286,(direct),9,9,8,1.125,8,36,0,0
/global/archives/17569,google,9,8,6,1.5,71.5,36,0,0
/global/archives/17965,google,9,6,5,1.8,43.4,35,0,0
/global/archives/18283,(direct),9,10,9,1,1.4444444444444444,41,0,0
/global/archives/18436,google,9,11,7,1.2857142857142858,137.71428571428572,40,0,0
/global/archives/18770,ozmailer.com,9,7,5,1.8,3.8,34,0,0
/global/archives/category/corporates,google,9,7,6,1.5,5.666666666666667,33,0,0
/global/archives/category/people,(direct),9,11,11,0.8181818181818182,9.363636363636363,40,0,0
/global/archives/14634,google,8,8,7,1.1428571428571428,14.571428571428571,36,0,0
/global/archives/15462,google,8,10,8,1,19.75,40,0,0
/global/archives/16532,google,8,8,6,1.3333333333333333,37.833333333333336,34,0,0
/global/archives/17499,google,8,9,7,1.1428571428571428,22,36,0,0
/global/archives/17737,google,8,9,7,1.1428571428571428,64.71428571428571,40,0,0
/global/archives/18608,bing,8,7,6,1.3333333333333333,16.333333333333332,32,0,0
/global/archives/18753,skinnovation.com,8,7,7,1.1428571428571428,20.714285714285715,33,0,0
/global/archives/4921,google,8,8,6,1.3333333333333333,15.833333333333334,37,0,0
/global/archives/category/corporates/sk-ie-technology,google,8,4,4,2,62.5,30,0,0
/global/,bing,7,5,5,1.4,38.6,29,0,0
/global/,eng.skgeocentric.com,7,4,2,3.5,27,27,0,0
/global/404,(direct),7,5,2,3.5,1.5,27,0,0
/global/archives/10610,google,7,4,3,2.3333333333333335,73,28,0,0
/global/archives/11807,google,7,5,4,1.75,54,27,0,0
/global/archives/12147,google,7,8,7,1,17.428571428571427,32,0,0
/global/archives/12274/skee,google,7,8,6,1.1666666666666667,23.833333333333332,37,0,0
/global/archives/15664,google,7,9,6,1.1666666666666667,4.833333333333333,31,0,0
/global/archives/16060,(direct),7,8,7,1,18.285714285714285,35,0,0
/global/archives/16154,google,7,7,4,1.75,47.25,29,0,0
/global/archives/17169,google,7,5,4,1.75,11.75,29,0,0
/global/archives/18283,google,7,6,6,1.1666666666666667,33,31,0,0
/global/archives/18478,google,7,7,6,1.1666666666666667,30.333333333333332,30,0,0
/global/archives/18659,(direct),7,5,4,1.75,61.25,25,0,0
/global/archives/18753,linkedin.com,7,6,4,1.75,26,29,0,0
/global/archives/18770,statics.teams.cdn.office.net,7,6,4,1.75,33.75,29,0,0
/global/archives/9493,google,7,5,3,2.3333333333333335,40.666666666666664,30,0,0
/global/archives/category/insight,(direct),7,9,9,0.7777777777777778,12.333333333333334,29,0,0
/global/archives/tag/sk-gc-americas,google,7,5,5,1.4,8,34,0,0
/global/archives/11807,(direct),6,5,5,1.2,4.6,24,0,0
/global/archives/12190,google,6,7,5,1.2,19.4,27,0,0
/global/archives/14766,google,6,6,6,1,31,26,0,0
/global/archives/15490,(direct),6,6,6,1,22.166666666666668,27,0,0
/global/archives/16834,google,6,8,6,1,9.333333333333334,31,0,0
/global/archives/16970,google,6,4,4,1.5,32.25,24,0,0
/global/archives/17426,bing,6,3,3,2,116,26,0,0
/global/archives/17569,(direct),6,6,2,3,13,24,0,0
/global/archives/7445,google,6,5,4,1.5,55.75,26,0,0
/global/archives/category/insight/trend_report,google,6,4,4,1.5,8.75,18,0,0
/global/archives/category/people,linkedin.com,6,1,1,6,45,23,0,0
/global/archives/tag/turkey,google,6,5,5,1.2,2.8,20,0,0
/global/,eng.sk-on.com,5,4,4,1.25,22,22,0,0
/global/archives/10835,(direct),5,5,5,1,3.6,21,0,0
/global/archives/10985,google,5,5,4,1.25,14,23,0,0
/global/archives/11161,google,5,5,5,1,306.2,26,0,0
/global/archives/12306,google,5,4,4,1.25,124.75,22,0,0
/global/archives/13521,google,5,6,5,1,2.6,24,0,0
/global/archives/14193,google,5,4,4,1.25,76.25,24,0,0
/global/archives/15259,(direct),5,5,5,1,0,20,0,0
/global/archives/15840,google,5,5,5,1,75.6,26,0,0
/global/archives/15937,google,5,5,2,2.5,38,20,0,0
/global/archives/16448,google,5,7,5,1,8.4,23,0,0
/global/archives/16939,google,5,5,5,1,8,24,0,0
/global/archives/17569,skenmove.com,5,6,5,1,14,22,0,0
/global/archives/17978,google,5,4,3,1.6666666666666667,20,19,0,0
/global/archives/18065,(direct),5,5,4,1.25,6.75,17,0,0
/global/archives/18445,google,5,6,4,1.25,10.25,23,0,0
/global/archives/18546,linkedin.com,5,8,4,1.25,32.75,24,0,0
/global/archives/3820,google,5,5,5,1,1.6,23,0,0
/global/archives/6216,(direct),5,5,4,1.25,10.25,21,0,0
/global/archives/7078,chatgpt.com,5,1,1,5,8,16,0,0
/global/archives/7633,google,5,5,2,2.5,52,19,0,0
/global/archives/9668,google,5,5,5,1,56.4,28,0,0
/global/archives/category/corporates,chn.sk-on.com,5,1,1,5,40,20,0,0
/global/archives/category/corporates/sk-earthon,google,5,3,3,1.6666666666666667,18.333333333333332,23,0,0
/global/archives/category/press-room,bing,5,3,3,1.6666666666666667,41,20,0,0
/global/archives/category/press-room,skinnovation.com,5,4,3,1.6666666666666667,45.333333333333336,18,0,0
/global/archives/category/press-room/financial-results,(direct),5,4,2,2.5,46,20,0,0
/global/archives/tag/pbat,google,5,3,3,1.6666666666666667,30,21,0,0
/global/archives/tag/solid-power,google,5,5,5,1,10.8,22,0,0
/global/archives/10913,google,4,4,4,1,41.25,18,0,0
/global/archives/12008,google,4,4,3,1.3333333333333333,38.333333333333336,18,0,0
