# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240501
# 종료일: 20240531
페이지 경로 및 화면 클래스,기기 카테고리,조회수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/archives/115057,desktop,262,201,1.3034825870646767,74.92537313432835,1203,0,0
/archives/48028,desktop,249,167,1.4910179640718564,51.67664670658683,1121,0,0
/archives/32828,desktop,245,215,1.1395348837209303,106.8232558139535,1269,0,0
/archives/115113,mobile,215,185,1.162162162162162,4.8,873,0,0
/archives/115020,mobile,210,195,1.0769230769230769,3.471794871794872,861,0,0
/archives/category/business/sk-geo-centric,desktop,209,94,2.223404255319149,39.07446808510638,816,0,0
/archives/48279,desktop,207,159,1.3018867924528301,40.62264150943396,968,0,0
/archives/category/industry-and-insight,desktop,207,128,1.6171875,34.765625,889,0,0
/archives/113159,desktop,199,150,1.3266666666666667,60.32,930,0,0
/archives/category/industry-and-insight/basics,desktop,196,134,1.462686567164179,31.671641791044777,768,0,0
/archives/98107,desktop,195,153,1.2745098039215685,63.69934640522876,934,0,0
/archives/114094,desktop,193,165,1.1696969696969697,56.806060606060605,988,0,0
/archives/111831,desktop,191,137,1.3941605839416058,63.89051094890511,864,0,0
/archives/96864,desktop,182,156,1.1666666666666667,66.17307692307692,876,0,0
/archives/category/business/sk-on,mobile,182,113,1.6106194690265487,22.92920353982301,776,0,0
/archives/114999,desktop,180,148,1.2162162162162162,32.62162162162162,736,0,0
/archives/85006,desktop,179,159,1.1257861635220126,19.471698113207548,888,0,0
/archives/category/field-news,desktop,176,134,1.3134328358208955,14.41044776119403,707,0,0
/archives/112580,desktop,169,129,1.310077519379845,60.55038759689923,799,0,0
/archives/49884,mobile,165,132,1.25,70.51515151515152,732,0,0
/archives/16295,mobile,162,152,1.0657894736842106,29.914473684210527,737,0,0
/archives/category/field-news/inno-people,desktop,157,100,1.57,41.24,624,0,0
/archives/111978,desktop,150,123,1.2195121951219512,22.073170731707318,724,0,0
/archives/114138,desktop,147,112,1.3125,45.232142857142854,642,0,0
/archives/114153,desktop,147,121,1.2148760330578512,44.099173553719005,650,0,0
/archives/108755,desktop,145,71,2.0422535211267605,104.73239436619718,603,0,0
/archives/25903,desktop,140,108,1.2962962962962963,68.82407407407408,628,0,0
/archives/100667,desktop,139,99,1.404040404040404,61.03030303030303,625,0,0
/archives/category/business/sk-enterm,desktop,136,89,1.5280898876404494,7.067415730337078,602,0,0
/archives/114973,mobile,135,104,1.2980769230769231,37.56730769230769,556,0,0
/archives/99361,desktop,132,99,1.3333333333333333,133.63636363636363,585,0,0
/archives/110323,desktop,128,99,1.292929292929293,38.43434343434343,579,0,0
/archives/category/business/sk-enmove,desktop,128,77,1.6623376623376624,23.883116883116884,543,0,0
/archives/category/field-news/inno-field,desktop,125,103,1.2135922330097086,18.59223300970874,479,0,0
/archives/48881,desktop,120,71,1.6901408450704225,68.69014084507042,505,0,0
/archives/115214,mobile,118,94,1.2553191489361701,4.414893617021277,449,0,0
/archives/113952,mobile,116,110,1.0545454545454545,55.57272727272727,523,0,0
/archives/24686,mobile,116,98,1.183673469387755,38.07142857142857,508,0,0
/archives/84588,mobile,116,95,1.2210526315789474,52.410526315789475,517,0,0
/archives/category/press,desktop,114,79,1.4430379746835442,19.59493670886076,437,0,0
/archives/113998,desktop,112,93,1.2043010752688172,31.602150537634408,505,0,0
/archives/114773,desktop,111,88,1.2613636363636365,37.25,469,0,0
/archives/114931,desktop,111,84,1.3214285714285714,42.19047619047619,463,0,0
/archives/98610,desktop,110,65,1.6923076923076923,71.16923076923077,461,0,0
/archives/45433,desktop,109,84,1.2976190476190477,48.095238095238095,507,0,0
/archives/8935,desktop,109,84,1.2976190476190477,32.29761904761905,521,0,0
/archives/113797,mobile,108,95,1.1368421052631579,62.72631578947368,508,0,0
/archives/8355,desktop,108,92,1.173913043478261,75.26086956521739,536,0,0
/archives/83720,desktop,107,91,1.1758241758241759,63.26373626373626,508,0,0
/archives/97077,desktop,106,85,1.2470588235294118,63.529411764705884,500,0,0
/archives/114632,desktop,105,70,1.5,36.81428571428572,464,0,0
/archives/category/industry-and-insight/inno-column,desktop,102,80,1.275,20.3125,397,0,0
/archives/88269,desktop,101,75,1.3466666666666667,34,479,0,0
/archives/63622,desktop,99,86,1.1511627906976745,44.03488372093023,475,0,0
/archives/48028,mobile,98,32,3.0625,60.125,350,0,0
/archives/111387,desktop,97,92,1.0543478260869565,30.82608695652174,529,0,0
/archives/95110,desktop,97,80,1.2125,48.375,446,0,0
/archives/113680,desktop,96,81,1.1851851851851851,40,439,0,0
/newsroom-guide,mobile,96,34,2.823529411764706,3.1470588235294117,303,0,0
/archives/tag/열분해유,desktop,94,44,2.1363636363636362,22.636363636363637,399,0,0
/archives/112487,desktop,92,75,1.2266666666666666,43.4,419,0,0
/archives/114065,desktop,92,72,1.2777777777777777,72.43055555555556,450,0,0
/archives/91050,desktop,92,75,1.2266666666666666,52.08,432,0,0
/archives/107411,desktop,90,74,1.2162162162162162,61.21621621621622,450,0,0
/archives/113159,mobile,90,31,2.903225806451613,85.12903225806451,312,0,0
/archives/113952,desktop,88,73,1.2054794520547945,58.97260273972603,423,0,0
/archives/114999,mobile,88,60,1.4666666666666666,51.05,356,0,0
/archives/114483,desktop,87,68,1.2794117647058822,66.61764705882354,357,0,0
/archives/115020,desktop,87,65,1.3384615384615384,37.246153846153845,352,0,0
/archives/10557,desktop,85,71,1.1971830985915493,43,415,0,0
/archives/112418,desktop,85,68,1.25,28.779411764705884,338,0,0
/archives/category/business/sk-innovation,mobile,83,49,1.6938775510204083,33.204081632653065,297,0,0
/archives/category/field-news/management,desktop,81,55,1.4727272727272727,21.072727272727274,310,0,0
/archives/115074,desktop,80,60,1.3333333333333333,28.35,311,0,0
/archives/category/business/sk-enterm,mobile,80,40,2,11.225,335,0,0
/archives/23352,mobile,79,70,1.1285714285714286,26.571428571428573,363,0,0
/archives/25903,mobile,79,62,1.2741935483870968,34.564516129032256,329,0,0
/archives/83571,desktop,77,68,1.1323529411764706,94.98529411764706,363,0,0
/archives/115258,desktop,76,57,1.3333333333333333,62.21052631578947,317,0,0
/archives/60291,mobile,76,55,1.3818181818181818,53.81818181818182,322,0,0
/archives/60291,desktop,75,64,1.171875,53.875,357,0,0
/archives/8502,desktop,73,61,1.1967213114754098,54.83606557377049,332,0,0
/archives/48881,mobile,72,54,1.3333333333333333,53.74074074074074,306,0,0
/archives/34678,desktop,71,61,1.1639344262295082,17.704918032786885,347,0,0
/archives/83065,desktop,71,59,1.2033898305084745,41.52542372881356,332,0,0
/archives/category/press/notice,desktop,71,54,1.3148148148148149,25.166666666666668,281,0,0
/posts,mobile,71,38,1.868421052631579,23.157894736842106,240,0,0
/archives/22283,desktop,70,63,1.1111111111111112,22.53968253968254,340,0,0
/archives/8448,desktop,70,56,1.25,36.285714285714285,327,0,0
/archives/10815,mobile,69,50,1.38,44.96,293,0,0
/archives/83720,mobile,69,65,1.0615384615384615,43.276923076923076,316,0,0
/archives/103947,mobile,68,59,1.152542372881356,51.610169491525426,311,0,0
/archives/114094,mobile,68,61,1.1147540983606556,53.57377049180328,320,0,0
/archives/84762,desktop,68,61,1.1147540983606556,64.52459016393442,323,0,0
/archives/6688,desktop,67,51,1.3137254901960784,56.11764705882353,309,0,0
/archives/8422,mobile,66,64,1.03125,26.15625,314,0,0
/archives/8935,mobile,66,53,1.2452830188679245,35.58490566037736,293,0,0
/archives/tag/sk이노베이션-울산complex,desktop,66,49,1.346938775510204,14.081632653061224,297,0,0
/archives/111540,mobile,65,52,1.25,36.59615384615385,274,0,0
/archives/115113,desktop,64,49,1.3061224489795917,28.387755102040817,244,0,0
/archives/36237,desktop,64,52,1.2307692307692308,52.51923076923077,302,0,0
/archives/113998,mobile,63,53,1.1886792452830188,58.79245283018868,283,0,0
/archives/114172,desktop,63,45,1.4,36.44444444444444,255,0,0
/archives/115209,desktop,62,39,1.5897435897435896,179.15384615384616,261,0,0
/archives/category/business/sk-energy,mobile,62,36,1.7222222222222223,26.833333333333332,245,0,0
/archives/98731,desktop,61,48,1.2708333333333333,60.083333333333336,273,0,0
/archives/107142,mobile,60,46,1.3043478260869565,44.21739130434783,272,0,0
/archives/10963,mobile,60,47,1.2765957446808511,33.148936170212764,262,0,0
/archives/109888,desktop,60,47,1.2765957446808511,38.87234042553192,278,0,0
/archives/112956,desktop,60,50,1.2,34.48,271,0,0
/archives/112908,desktop,59,51,1.1568627450980393,27.058823529411764,259,0,0
/archives/category/press/archive,desktop,59,50,1.18,26.16,237,0,0
/archives/78457,desktop,58,41,1.4146341463414633,28.70731707317073,272,0,0
/archives/104002,mobile,57,54,1.0555555555555556,45.425925925925924,264,0,0
/archives/category/business/sk-incheonpetrochem,desktop,57,39,1.4615384615384615,20.153846153846153,229,0,0
/archives/115249,desktop,56,41,1.3658536585365855,47.65853658536585,219,0,0
/archives/88198,desktop,56,36,1.5555555555555556,93.94444444444444,207,0,0
/archives/100892,desktop,55,43,1.2790697674418605,31.6046511627907,249,0,0
/archives/111387,mobile,55,49,1.1224489795918366,9.244897959183673,237,0,0
/archives/45433,mobile,55,44,1.25,84.04545454545455,255,0,0
/archives/51077,desktop,55,51,1.0784313725490196,31.274509803921568,272,0,0
/archives/113855,desktop,54,47,1.148936170212766,27.404255319148938,222,0,0
/archives/18301,desktop,54,48,1.125,58.770833333333336,272,0,0
/archives/78785,desktop,54,46,1.173913043478261,28.608695652173914,237,0,0
/archives/85278,desktop,54,46,1.173913043478261,92.04347826086956,253,0,0
/archives/105883,mobile,53,49,1.0816326530612246,47.93877551020408,261,0,0
/archives/15214,desktop,53,47,1.127659574468085,61.48936170212766,264,0,0
/archives/25579,desktop,53,47,1.127659574468085,55.638297872340424,241,0,0
/archives/114931,mobile,52,47,1.1063829787234043,35.08510638297872,228,0,0
/archives/28782,desktop,52,44,1.1818181818181819,89.0909090909091,269,0,0
/archives/57901,mobile,52,31,1.6774193548387097,62.38709677419355,218,0,0
/archives/109462,mobile,51,49,1.0408163265306123,46.816326530612244,244,0,0
/archives/57901,desktop,51,41,1.2439024390243902,37.75609756097561,244,0,0
/archives/9439,mobile,51,43,1.186046511627907,37.04651162790697,234,0,0
/archives/9782,mobile,51,46,1.108695652173913,36.5,242,0,0
/archives/100159,desktop,50,46,1.0869565217391304,28.82608695652174,247,0,0
/archives/107557,desktop,50,36,1.3888888888888888,33.833333333333336,216,0,0
/archives/110055,desktop,50,44,1.1363636363636365,36.36363636363637,227,0,0
/archives/112480,desktop,50,48,1.0416666666666667,18.770833333333332,215,0,0
/archives/114221,desktop,50,41,1.2195121951219512,46.951219512195124,196,0,0
/archives/category/business/sk-tradinginternational,desktop,50,32,1.5625,18.9375,203,0,0
/archives/110015,desktop,49,41,1.1951219512195121,31.21951219512195,224,0,0
/archives/114407,desktop,49,45,1.0888888888888888,42.82222222222222,204,0,0
/archives/8422,desktop,49,49,1,25.775510204081634,254,0,0
/archives/tag/sk경영경제연구소,desktop,49,39,1.2564102564102564,6.256410256410256,245,0,0
/archives/104439,desktop,48,41,1.170731707317073,104,229,0,0
/archives/21277,desktop,48,37,1.2972972972972974,65.64864864864865,236,0,0
/archives/75805,desktop,48,36,1.3333333333333333,44.44444444444444,231,0,0
/archives/94311,desktop,48,37,1.2972972972972974,70.05405405405405,222,0,0
/archives/114810,desktop,47,40,1.175,33.325,193,0,0
/archives/16295,desktop,47,36,1.3055555555555556,42.361111111111114,217,0,0
/archives/category/business/sk-ietechnology,desktop,47,33,1.4242424242424243,22.636363636363637,174,0,0
/archives/10815,desktop,46,43,1.069767441860465,80.27906976744185,233,0,0
/archives/111929,desktop,46,42,1.0952380952380953,43.04761904761905,202,0,0
/archives/61743,desktop,46,37,1.2432432432432432,23.324324324324323,216,0,0
/archives/76541,desktop,46,43,1.069767441860465,27.093023255813954,219,0,0
/archives/107411,mobile,45,40,1.125,48.7,203,0,0
/archives/12929,desktop,45,37,1.2162162162162162,73.86486486486487,215,0,0
/archives/28782,mobile,45,42,1.0714285714285714,49.26190476190476,216,0,0
/archives/50898,desktop,45,33,1.3636363636363635,95.12121212121212,204,0,0
/archives/98605,desktop,45,35,1.2857142857142858,41.42857142857143,211,0,0
/archives/114688,desktop,44,37,1.1891891891891893,26.54054054054054,185,0,0
/archives/115214,desktop,44,37,1.1891891891891893,29.08108108108108,178,0,0
/archives/83571,mobile,44,33,1.3333333333333333,64.21212121212122,177,0,0
/archives/25711,desktop,43,35,1.2285714285714286,55.714285714285715,205,0,0
/archives/8448,mobile,43,38,1.131578947368421,43.526315789473685,204,0,0
/archives/89977,mobile,43,13,3.3076923076923075,16,136,0,0
/archives/category/business/sk-earthon,desktop,43,29,1.4827586206896552,35.55172413793103,161,0,0
/archives/111406,desktop,42,33,1.2727272727272727,37.42424242424242,178,0,0
/archives/114522,desktop,42,34,1.2352941176470589,31.941176470588236,171,0,0
/archives/13682,desktop,42,37,1.135135135135135,39.648648648648646,209,0,0
/archives/25596,desktop,42,22,1.9090909090909092,60.5,196,0,0
/archives/8482,desktop,42,38,1.105263157894737,44.421052631578945,203,0,0
/archives/114751,desktop,41,33,1.2424242424242424,67.3030303030303,161,0,0
/archives/48279,mobile,41,33,1.2424242424242424,30.242424242424242,180,0,0
/archives/63622,mobile,41,40,1.025,44.7,194,0,0
/archives/6811,desktop,41,32,1.28125,69,187,0,0
/archives/8448,tablet,41,27,1.5185185185185186,108.22222222222223,166,0,0
/archives/103803,desktop,40,37,1.0810810810810811,103.4054054054054,210,0,0
/archives/108569,desktop,40,22,1.8181818181818181,43.86363636363637,166,0,0
/archives/114801,desktop,40,31,1.2903225806451613,29.096774193548388,157,0,0
/archives/84762,mobile,40,37,1.0810810810810811,61.270270270270274,191,0,0
/archives/8482,mobile,40,33,1.2121212121212122,15.545454545454545,176,0,0
/archives/107738,desktop,39,27,1.4444444444444444,100.70370370370371,186,0,0
/archives/category/business/sk-enmove,mobile,39,31,1.2580645161290323,15.161290322580646,165,0,0
/archives/10963,desktop,38,31,1.2258064516129032,57.38709677419355,186,0,0
/archives/110819,desktop,38,32,1.1875,58.65625,152,0,0
/archives/115057,tablet,38,32,1.1875,68.9375,168,0,0
/archives/53520,desktop,38,32,1.1875,37.59375,195,0,0
/archives/8355,mobile,38,30,1.2666666666666666,49.06666666666667,164,0,0
/archives/8502,mobile,38,32,1.1875,44.0625,168,0,0
/archives/category/field-news,mobile,38,27,1.4074074074074074,27.185185185185187,137,0,0
/archives/100667,mobile,37,30,1.2333333333333334,74.9,166,0,0
/archives/103349,desktop,37,27,1.3703703703703705,23.59259259259259,152,0,0
/archives/108874,desktop,37,35,1.0571428571428572,24.457142857142856,170,0,0
/archives/111978,mobile,37,31,1.1935483870967742,49.29032258064516,167,0,0
/archives/112776,desktop,37,27,1.3703703703703705,45.111111111111114,165,0,0
/archives/114118,desktop,37,35,1.0571428571428572,24.742857142857144,155,0,0
/archives/60291,tablet,37,25,1.48,39.12,150,0,0
/archives/7268,desktop,37,28,1.3214285714285714,30.214285714285715,167,0,0
/archives/92880,desktop,37,21,1.7619047619047619,49.80952380952381,151,0,0
/archives/category/business/sk-incheonpetrochem,mobile,37,20,1.85,20.45,147,0,0
/archives/113289,mobile,36,31,1.1612903225806452,13.064516129032258,155,0,0
/archives/96387,desktop,36,23,1.565217391304348,67.47826086956522,163,0,0
/archives/9807,mobile,36,36,1,34.138888888888886,168,0,0
/,tablet,35,19,1.8421052631578947,22.473684210526315,152,0,0
/archives/100739,desktop,35,30,1.1666666666666667,27.3,151,0,0
/archives/105770,desktop,35,30,1.1666666666666667,53.13333333333333,154,0,0
/archives/106172,desktop,35,20,1.75,48.85,135,0,0
/archives/111831,mobile,35,29,1.206896551724138,19.862068965517242,148,0,0
/archives/115337,desktop,35,29,1.206896551724138,27.75862068965517,132,0,0
/archives/69357,desktop,35,27,1.2962962962962963,25.814814814814813,164,0,0
/archives/96759,desktop,35,31,1.1290322580645162,42.61290322580645,154,0,0
/archives/111245,desktop,34,22,1.5454545454545454,52.13636363636363,152,0,0
/archives/114052,desktop,34,29,1.1724137931034482,23.862068965517242,146,0,0
/archives/114208,desktop,34,30,1.1333333333333333,22.833333333333332,146,0,0
/archives/23352,desktop,34,32,1.0625,14.5,161,0,0
/archives/25596,mobile,34,28,1.2142857142857142,49.214285714285715,158,0,0
/archives/38114,desktop,34,25,1.36,46,152,0,0
/archives/65154,desktop,34,32,1.0625,36.25,170,0,0
/archives/7348,desktop,34,27,1.2592592592592593,44.51851851851852,168,0,0
/archives/83181,desktop,34,24,1.4166666666666667,62.083333333333336,162,0,0
/archives/89977,desktop,34,28,1.2142857142857142,47.07142857142857,170,0,0
/archives/97264,desktop,34,27,1.2592592592592593,47.25925925925926,162,0,0
/newsroom-guide,desktop,34,29,1.1724137931034482,19.724137931034484,136,0,0
/archives/110382,desktop,33,22,1.5,28.136363636363637,155,0,0
/archives/113289,desktop,33,29,1.1379310344827587,40.13793103448276,145,0,0
/archives/113663,desktop,33,26,1.2692307692307692,52.34615384615385,154,0,0
/archives/114632,mobile,33,29,1.1379310344827587,23.586206896551722,142,0,0
/archives/34678,mobile,33,30,1.1,26.733333333333334,160,0,0
/archives/51614,desktop,33,30,1.1,20.433333333333334,159,0,0
/archives/70521,desktop,33,26,1.2692307692307692,36.30769230769231,150,0,0
/archives/114278,desktop,32,29,1.103448275862069,32.44827586206897,132,0,0
/archives/24686,desktop,32,22,1.4545454545454546,263.09090909090907,148,0,0
/archives/73326,desktop,32,25,1.28,25.88,143,0,0
/archives/94030,mobile,32,30,1.0666666666666667,62.93333333333333,146,0,0
/archives/category/social-news,desktop,32,30,1.0666666666666667,13.866666666666667,159,0,0
/archives/21277,mobile,31,25,1.24,71.88,149,0,0
/archives/36348,mobile,31,24,1.2916666666666667,45.708333333333336,136,0,0
/archives/76541,mobile,31,29,1.0689655172413792,24.896551724137932,134,0,0
/archives/94030,desktop,31,28,1.1071428571428572,50.785714285714285,141,0,0
/archives/9807,desktop,31,29,1.0689655172413792,21.620689655172413,146,0,0
/archives/98107,mobile,31,26,1.1923076923076923,59.57692307692308,141,0,0
/archives/102756,desktop,30,21,1.4285714285714286,50.142857142857146,131,0,0
/archives/103336,desktop,30,28,1.0714285714285714,26.428571428571427,133,0,0
/archives/104136,desktop,30,23,1.3043478260869565,26.304347826086957,142,0,0
/archives/114336,desktop,30,23,1.3043478260869565,34.17391304347826,118,0,0
/archives/14875,desktop,30,23,1.3043478260869565,28.043478260869566,144,0,0
/archives/59030,desktop,30,26,1.1538461538461537,43.34615384615385,148,0,0
/archives/69107,desktop,30,22,1.3636363636363635,21.09090909090909,128,0,0
/archives/81784,desktop,30,22,1.3636363636363635,73.68181818181819,134,0,0
/archives/88269,mobile,30,27,1.1111111111111112,31.703703703703702,125,0,0
/archives/100222,desktop,29,22,1.3181818181818181,60.13636363636363,123,0,0
/archives/109090,desktop,29,29,1,24.551724137931036,154,0,0
/archives/113197,desktop,29,25,1.16,74.48,138,0,0
/archives/114789,desktop,29,27,1.0740740740740742,35.074074074074076,130,0,0
/archives/115043,desktop,29,24,1.2083333333333333,16.083333333333332,108,0,0
/archives/32828,tablet,29,28,1.0357142857142858,50.82142857142857,146,0,0
/archives/34624,desktop,29,17,1.7058823529411764,52.76470588235294,121,0,0
/archives/71038,desktop,29,26,1.1153846153846154,23.73076923076923,139,0,0
/archives/93757,desktop,29,23,1.2608695652173914,69.52173913043478,141,0,0
/archives/96879,desktop,29,25,1.16,71.16,135,0,0
/archives/98182,desktop,29,23,1.2608695652173914,34.869565217391305,136,0,0
/archives/tag/울산clx,desktop,29,14,2.0714285714285716,39.142857142857146,124,0,0
/archives/106868,desktop,28,21,1.3333333333333333,60.714285714285715,131,0,0
/archives/112908,mobile,28,22,1.2727272727272727,27.5,114,0,0
/archives/113520,desktop,28,24,1.1666666666666667,47.708333333333336,108,0,0
/archives/114094,tablet,28,24,1.1666666666666667,68.54166666666667,125,0,0
/archives/115302,desktop,28,22,1.2727272727272727,31.227272727272727,111,0,0
/archives/11993,desktop,28,19,1.4736842105263157,132.42105263157896,126,0,0
/archives/25623,desktop,28,20,1.4,56.5,118,0,0
/archives/32685,desktop,28,20,1.4,70.45,135,0,0
/archives/36237,mobile,28,22,1.2727272727272727,42.13636363636363,122,0,0
/archives/49884,tablet,28,19,1.4736842105263157,56.421052631578945,113,0,0
/archives/73127,desktop,28,24,1.1666666666666667,15.875,135,0,0
/archives/93157,desktop,28,20,1.4,54.75,127,0,0
/archives/101945,desktop,27,23,1.173913043478261,35.78260869565217,115,0,0
/archives/111652,desktop,27,17,1.588235294117647,70.94117647058823,113,0,0
/archives/114773,mobile,27,23,1.173913043478261,27.08695652173913,109,0,0
/archives/25579,mobile,27,26,1.0384615384615385,41.34615384615385,126,0,0
/archives/7636,mobile,27,23,1.173913043478261,20.130434782608695,122,0,0
/archives/95380,mobile,27,14,1.9285714285714286,58.785714285714285,91,0,0
/archives/category/business,mobile,27,12,2.25,12.666666666666666,94,0,0
/archives/10330,mobile,26,20,1.3,33,112,0,0
/archives/103989,desktop,26,23,1.1304347826086956,25.08695652173913,114,0,0
/archives/104517,desktop,26,21,1.2380952380952381,68.47619047619048,122,0,0
/archives/112724,desktop,26,13,2,57.92307692307692,100,0,0
/archives/114153,mobile,26,25,1.04,27.24,119,0,0
/archives/114221,mobile,26,23,1.1304347826086956,97.1304347826087,92,0,0
/archives/114810,mobile,26,25,1.04,26.76,120,0,0
/archives/19881,desktop,26,21,1.2380952380952381,40.42857142857143,122,0,0
/archives/24588,desktop,26,23,1.1304347826086956,76.34782608695652,133,0,0
/archives/61110,desktop,26,21,1.2380952380952381,14.857142857142858,130,0,0
/archives/85006,tablet,26,22,1.1818181818181819,5.545454545454546,97,0,0
/archives/9512,desktop,26,20,1.3,26.75,120,0,0
/archives/97391,desktop,26,24,1.0833333333333333,36.25,132,0,0
/archives/tag/sk이노베이션-울산complex,mobile,26,18,1.4444444444444444,11.333333333333334,103,0,0
/archives/tag/오픈하우스,mobile,26,13,2,17.46153846153846,123,0,0
/archives/102531,desktop,25,14,1.7857142857142858,51.714285714285715,103,0,0
/archives/106626,desktop,25,17,1.4705882352941178,63.35294117647059,116,0,0
/archives/113680,mobile,25,24,1.0416666666666667,37.625,110,0,0
/archives/83166,desktop,25,22,1.1363636363636365,23.454545454545453,114,0,0
/archives/85853,desktop,25,20,1.25,73.65,112,0,0
/archives/9049,mobile,25,22,1.1363636363636365,29.59090909090909,120,0,0
/archives/90543,desktop,25,23,1.0869565217391304,44.95652173913044,128,0,0
/archives/94311,mobile,25,12,2.0833333333333335,28.5,87,0,0
/archives/tag/sk-battery-america,desktop,25,17,1.4705882352941178,53.588235294117645,121,0,0
/archives/tag/세대공감-clan,desktop,25,12,2.0833333333333335,9.666666666666666,106,0,0
/archives/tag/창립기념일,mobile,25,18,1.3888888888888888,8.555555555555555,107,0,0
/archives/tag/행복-cc,mobile,25,6,4.166666666666667,41.666666666666664,99,0,0
/archives/104187,desktop,24,16,1.5,87.0625,103,0,0
/archives/107662,desktop,24,11,2.1818181818181817,78.0909090909091,90,0,0
/archives/107925,desktop,24,14,1.7142857142857142,69.92857142857143,92,0,0
/archives/110458,desktop,24,22,1.0909090909090908,43.72727272727273,107,0,0
/archives/112418,mobile,24,19,1.263157894736842,17.36842105263158,82,0,0
/archives/112580,mobile,24,22,1.0909090909090908,45.18181818181818,121,0,0
/archives/114309,desktop,24,20,1.2,56.85,107,0,0
/archives/114430,desktop,24,16,1.5,16.4375,95,0,0
/archives/11700,desktop,24,22,1.0909090909090908,23.90909090909091,117,0,0
/archives/15214,mobile,24,17,1.411764705882353,30.88235294117647,93,0,0
/archives/15974,desktop,24,17,1.411764705882353,153.35294117647058,112,0,0
/archives/20706,desktop,24,20,1.2,46.8,116,0,0
/archives/25711,mobile,24,20,1.2,46.45,108,0,0
/archives/33788,mobile,24,20,1.2,25.8,112,0,0
/archives/61743,mobile,24,16,1.5,18,97,0,0
/archives/80603,desktop,24,12,2,41.833333333333336,95,0,0
/archives/95134,desktop,24,20,1.2,28.55,107,0,0
/archives/tag/환경과학기술원,desktop,24,16,1.5,20.0625,103,0,0
/archives/100739,mobile,23,19,1.2105263157894737,56.73684210526316,101,0,0
/archives/102756,mobile,23,14,1.6428571428571428,77.42857142857143,94,0,0
/archives/107822,desktop,23,19,1.2105263157894737,48.31578947368421,92,0,0
/archives/112480,mobile,23,20,1.15,31.95,106,0,0
/archives/114530,desktop,23,19,1.2105263157894737,99.63157894736842,98,0,0
/archives/4735,desktop,23,20,1.15,22.35,107,0,0
/archives/50688,desktop,23,19,1.2105263157894737,50.578947368421055,110,0,0
/archives/8544,desktop,23,21,1.0952380952380953,23.047619047619047,116,0,0
/archives/94081,desktop,23,21,1.0952380952380953,17.571428571428573,114,0,0
/archives/98215,desktop,23,19,1.2105263157894737,55.473684210526315,102,0,0
/archives/category/press,mobile,23,12,1.9166666666666667,155.66666666666666,81,0,0
/archives/tag/sk주유소,desktop,23,17,1.3529411764705883,7.882352941176471,97,0,0
/archives/10179,desktop,22,20,1.1,64.8,100,0,0
/archives/108569,mobile,22,12,1.8333333333333333,6.416666666666667,72,0,0
/archives/110144,desktop,22,18,1.2222222222222223,50.55555555555556,94,0,0
/archives/112815,desktop,22,22,1,31.863636363636363,104,0,0
/archives/114364,desktop,22,22,1,49.68181818181818,95,0,0
/archives/114483,mobile,22,19,1.1578947368421053,143.78947368421052,83,0,0
/archives/114616,desktop,22,17,1.2941176470588236,45.529411764705884,95,0,0
/archives/17876,desktop,22,17,1.2941176470588236,58.64705882352941,102,0,0
