# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241001
# 종료일: 20241031
페이지 경로 및 화면 클래스,기기 카테고리,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총수익
/,desktop,3298,1487,2.2178883658372563,32.61735036987223,25960,0,0
/archives/32828,mobile,1889,1699,1.1118304885226604,47.37904649793997,9252,0,0
/archives/115674,desktop,896,680,1.3176470588235294,81.46911764705882,4119,0,0
/archives/117002,mobile,671,595,1.1277310924369748,88.01176470588236,2834,0,0
/archives/84588,desktop,621,511,1.2152641878669277,46.57142857142857,2946,0,0
/archives/116954,mobile,577,504,1.1448412698412698,73.21230158730158,2329,0,0
/archives/category/press/press-release,desktop,577,337,1.7121661721068249,15.183976261127597,2320,0,0
/,mobile,509,249,2.0441767068273093,22.76305220883534,2422,0,0
/archives/114973,desktop,422,306,1.3790849673202614,56.8202614379085,1939,0,0
/archives/113797,desktop,421,366,1.150273224043716,67.79781420765028,2057,0,0
/archives/115057,desktop,421,364,1.1565934065934067,64.41758241758242,1990,0,0
/archives/category/business/sk-on,desktop,393,211,1.8625592417061612,37.92417061611374,1616,0,0
/posts,desktop,380,226,1.6814159292035398,31.871681415929203,1647,0,0
/archives/96864,mobile,372,328,1.1341463414634145,34.454268292682926,1648,0,0
/archives/115731,desktop,366,301,1.2159468438538206,97.69767441860465,1805,0,0
/archives/32828,desktop,365,346,1.0549132947976878,74.99421965317919,1910,0,0
/archives/117027,desktop,332,260,1.2769230769230768,72.2,1480,0,0
/archives/116690,mobile,320,269,1.1895910780669146,28.397769516728623,1217,0,0
/archives/83720,desktop,318,298,1.0671140939597314,45.84228187919463,1563,0,0
/archives/114094,desktop,314,269,1.1672862453531598,58.64312267657993,1548,0,0
/archives/115057,mobile,304,254,1.1968503937007875,58.488188976377955,1339,0,0
/archives/116690,desktop,302,236,1.2796610169491525,59.41525423728814,1273,0,0
/archives/category/business/sk-innovation,desktop,291,191,1.5235602094240839,24.56544502617801,1174,0,0
/archives/48028,desktop,272,236,1.152542372881356,57.40677966101695,1309,0,0
/archives/116346,desktop,249,218,1.1422018348623852,44.38990825688074,1177,0,0
/archives/117027,mobile,246,201,1.2238805970149254,64.38805970149254,1063,0,0
/archives/category/business/sk-energy,desktop,214,154,1.3896103896103895,21.883116883116884,909,0,0
/archives/115674,mobile,211,160,1.31875,56.7,887,0,0
/archives/category/business/sk-enmove,desktop,209,109,1.9174311926605505,29.24770642201835,875,0,0
/archives/49884,desktop,207,151,1.3708609271523178,85.52980132450331,952,0,0
/archives/104002,desktop,206,178,1.1573033707865168,68.69101123595506,955,0,0
/archives/category/business,desktop,198,121,1.6363636363636365,18.66115702479339,775,0,0
/archives/96864,desktop,196,188,1.0425531914893618,57.351063829787236,979,0,0
/archives/111387,desktop,194,152,1.2763157894736843,63.348684210526315,956,0,0
/archives/24686,mobile,191,160,1.19375,26.79375,809,0,0
/archives/113952,mobile,184,165,1.1151515151515152,46.03030303030303,848,0,0
/archives/category/industry-and-insight/basics,desktop,184,107,1.719626168224299,33.14018691588785,725,0,0
/archives/114094,mobile,180,152,1.1842105263157894,60.36184210526316,828,0,0
/archives/83720,mobile,175,161,1.0869565217391304,31.428571428571427,781,0,0
/archives/112580,desktop,161,146,1.1027397260273972,56.87671232876713,775,0,0
/archives/116921,mobile,159,135,1.1777777777777778,14.540740740740741,600,0,0
/archives/113952,desktop,153,126,1.2142857142857142,50.58730158730159,704,0,0
/archives/116844,desktop,152,125,1.216,49.856,610,0,0
/archives/115537,desktop,150,118,1.271186440677966,51.74576271186441,645,0,0
/archives/category/business/sk-geo-centric,desktop,150,75,2,45.81333333333333,591,0,0
/archives/16295,mobile,145,135,1.0740740740740742,25.4,642,0,0
/archives/category/industry-and-insight,desktop,140,107,1.308411214953271,30.177570093457945,598,0,0
/archives/category/business/sk-on,mobile,137,103,1.3300970873786409,18.485436893203882,583,0,0
/archives/category/field-news/inno-people,desktop,134,83,1.6144578313253013,39.28915662650602,531,0,0
/archives/98107,desktop,132,109,1.2110091743119267,51.06422018348624,640,0,0
/archives/115731,mobile,131,111,1.1801801801801801,130.45945945945945,619,0,0
/archives/category/field-news,desktop,131,110,1.190909090909091,19.28181818181818,562,0,0
/archives/114773,desktop,128,96,1.3333333333333333,40.760416666666664,559,0,0
/archives/113159,desktop,123,83,1.4819277108433735,39.19277108433735,548,0,0
/archives/115988,desktop,123,92,1.3369565217391304,45.52173913043478,514,0,0
/archives/114065,desktop,122,90,1.3555555555555556,143.13333333333333,588,0,0
/archives/category/press,desktop,122,73,1.6712328767123288,18.835616438356166,489,0,0
/archives/113797,mobile,120,105,1.1428571428571428,30.37142857142857,528,0,0
/archives/84588,mobile,115,105,1.0952380952380953,42.01904761904762,521,0,0
/archives/23352,mobile,113,100,1.13,26.31,499,0,0
/archives/111831,desktop,110,89,1.2359550561797752,34.93258426966292,503,0,0
/archives/116624,desktop,110,87,1.264367816091954,76.40229885057471,463,0,0
/archives/114138,desktop,109,86,1.2674418604651163,48.23255813953488,476,0,0
/archives/116822,desktop,109,87,1.2528735632183907,42.64367816091954,436,0,0
/archives/116346,mobile,107,94,1.1382978723404256,33.287234042553195,472,0,0
/archives/34678,desktop,106,93,1.1397849462365592,48.75268817204301,526,0,0
/archives/22283,desktop,103,84,1.2261904761904763,59.226190476190474,461,0,0
/archives/48028,mobile,101,57,1.7719298245614035,36.35087719298246,393,0,0
/archives/116635,desktop,99,71,1.3943661971830985,36.38028169014085,430,0,0
/archives/116437,mobile,98,93,1.053763440860215,48.86021505376344,478,0,0
/archives/116801,desktop,96,81,1.1851851851851851,51.50617283950617,414,0,0
/archives/category/industry-and-insight/inno-column,desktop,96,72,1.3333333333333333,14.097222222222221,386,0,0
/archives/21277,mobile,95,62,1.532258064516129,71.45161290322581,351,0,0
/archives/63622,desktop,95,86,1.1046511627906976,36.651162790697676,438,0,0
/archives/114973,mobile,94,72,1.3055555555555556,30.125,373,0,0
/archives/115258,desktop,94,78,1.205128205128205,41.205128205128204,438,0,0
/archives/103947,desktop,93,82,1.1341463414634145,43.73170731707317,448,0,0
/privacy-policy,desktop,92,28,3.2857142857142856,174.85714285714286,385,0,0
/archives/115057,tablet,90,66,1.3636363636363635,61.24242424242424,380,0,0
/archives/116954,desktop,90,69,1.3043478260869565,89.94202898550725,368,0,0
/archives/115877,desktop,89,69,1.289855072463768,54.2463768115942,405,0,0
/archives/117002,desktop,88,72,1.2222222222222223,55.736111111111114,382,0,0
/archives/49884,mobile,88,81,1.0864197530864197,44.925925925925924,399,0,0
/archives/116437,desktop,84,79,1.0632911392405062,53.29113924050633,385,0,0
/archives/48279,desktop,84,70,1.2,37.55714285714286,409,0,0
/archives/116942,desktop,79,71,1.1126760563380282,28.774647887323944,321,0,0
/archives/111978,desktop,78,71,1.0985915492957747,22.859154929577464,386,0,0
/archives/115020,desktop,78,60,1.3,31.75,351,0,0
/archives/8502,desktop,78,59,1.3220338983050848,29.491525423728813,348,0,0
/archives/115727,desktop,77,70,1.1,38.27142857142857,358,0,0
/archives/110471,desktop,76,52,1.4615384615384615,31.346153846153847,312,0,0
/archives/25903,desktop,76,61,1.2459016393442623,31.42622950819672,346,0,0
/archives/category/field-news/inno-field,desktop,76,61,1.2459016393442623,22.278688524590162,298,0,0
/archives/category/business/sk-innovation,mobile,75,52,1.4423076923076923,18.192307692307693,262,0,0
/archives/115899,mobile,74,54,1.3703703703703705,44.27777777777778,327,0,0
/archives/116885,desktop,74,55,1.3454545454545455,25.327272727272728,277,0,0
/archives/10815,mobile,73,66,1.106060606060606,34.42424242424242,335,0,0
/archives/115988,mobile,73,64,1.140625,29.109375,315,0,0
/archives/8355,desktop,73,63,1.1587301587301588,79.15873015873017,358,0,0
/archives/51077,desktop,72,57,1.263157894736842,62.473684210526315,354,0,0
/archives/8448,desktop,72,66,1.0909090909090908,35.93939393939394,358,0,0
/archives/116921,desktop,69,53,1.3018867924528301,21.962264150943398,264,0,0
/archives/112908,desktop,67,62,1.0806451612903225,52.96774193548387,306,0,0
/archives/107411,desktop,65,60,1.0833333333333333,37.75,319,0,0
/archives/8422,mobile,65,58,1.1206896551724137,22.637931034482758,287,0,0
/archives/8935,desktop,64,58,1.103448275862069,29.120689655172413,317,0,0
/archives/21277,tablet,63,43,1.4651162790697674,74.4186046511628,260,0,0
/archives/48881,desktop,63,44,1.4318181818181819,52.25,247,0,0
/archives/21277,desktop,62,56,1.1071428571428572,29.035714285714285,287,0,0
/archives/112908,mobile,61,48,1.2708333333333333,66.4375,278,0,0
/archives/112956,desktop,61,55,1.1090909090909091,25.672727272727272,283,0,0
/archives/8502,mobile,61,50,1.22,22,252,0,0
/archives/category/press/notice,desktop,61,49,1.2448979591836735,12.26530612244898,238,0,0
/archives/112487,desktop,60,53,1.1320754716981132,39.83018867924528,275,0,0
/archives/114522,desktop,60,55,1.0909090909090908,49.50909090909091,283,0,0
/archives/51614,mobile,60,49,1.2244897959183674,30.428571428571427,257,0,0
/archives/99361,desktop,60,51,1.1764705882352942,82.49019607843137,275,0,0
/archives/category/press/archive,desktop,59,45,1.3111111111111111,21.733333333333334,240,0,0
/archives/111540,desktop,58,43,1.3488372093023255,65.81395348837209,258,0,0
/archives/115558,desktop,58,48,1.2083333333333333,75.72916666666667,286,0,0
/archives/98731,desktop,58,44,1.3181818181818181,41.45454545454545,255,0,0
/archives/113680,desktop,57,52,1.0961538461538463,34.65384615384615,269,0,0
/archives/45433,desktop,57,48,1.1875,51.666666666666664,279,0,0
/archives/105883,mobile,56,54,1.037037037037037,45.55555555555556,267,0,0
/archives/111387,mobile,56,46,1.2173913043478262,12.847826086956522,243,0,0
/archives/113855,desktop,54,45,1.2,34.82222222222222,219,0,0
/archives/22310,desktop,54,42,1.2857142857142858,25.30952380952381,246,0,0
/archives/91050,desktop,54,44,1.2272727272727273,39.61363636363637,260,0,0
/archives/category/business/sk-energy,mobile,54,31,1.7419354838709677,21.967741935483872,198,0,0
/archives/tag/sk이노베이션-울산complex,desktop,54,38,1.4210526315789473,11.473684210526315,241,0,0
/archives/100667,desktop,53,45,1.1777777777777778,64.6,246,0,0
/archives/110323,desktop,53,49,1.0816326530612246,54.97959183673469,252,0,0
/archives/114153,desktop,53,44,1.2045454545454546,53.72727272727273,234,0,0
/archives/24686,desktop,52,51,1.0196078431372548,61.333333333333336,269,0,0
/archives/65154,desktop,52,48,1.0833333333333333,37.166666666666664,257,0,0
/archives/114632,desktop,51,41,1.2439024390243902,44.073170731707314,247,0,0
/archives/115674,tablet,51,27,1.8888888888888888,164.85185185185185,183,0,0
/archives/115779,desktop,51,31,1.6451612903225807,20.677419354838708,190,0,0
/archives/116290,desktop,51,42,1.2142857142857142,39.04761904761905,213,0,0
/archives/63622,mobile,51,48,1.0625,32.770833333333336,231,0,0
/archives/category/business/sk-incheonpetrochem,desktop,51,35,1.457142857142857,56.31428571428572,208,0,0
/archives/27825,desktop,50,39,1.2820512820512822,24.076923076923077,250,0,0
/posts,mobile,50,27,1.8518518518518519,105.48148148148148,178,0,0
/archives/115899,desktop,49,42,1.1666666666666667,28.976190476190474,233,0,0
/archives/10963,mobile,48,39,1.2307692307692308,47.87179487179487,211,0,0
/archives/114973,tablet,48,33,1.4545454545454546,37.84848484848485,187,0,0
/archives/84762,desktop,48,45,1.0666666666666667,43.266666666666666,232,0,0
/archives/category/field-news/management,desktop,48,34,1.411764705882353,15.264705882352942,190,0,0
/archives/117105,desktop,47,35,1.3428571428571427,22.542857142857144,184,0,0
/archives/8544,mobile,47,45,1.0444444444444445,28.044444444444444,208,0,0
/archives/97077,desktop,47,39,1.205128205128205,47.87179487179487,222,0,0
/archives/97264,desktop,47,28,1.6785714285714286,54,199,0,0
/archives/110015,desktop,46,44,1.0454545454545454,34.95454545454545,225,0,0
/archives/115664,desktop,46,33,1.393939393939394,44.303030303030305,216,0,0
/archives/23352,desktop,46,41,1.1219512195121952,30.365853658536587,232,0,0
/archives/24192,mobile,46,45,1.0222222222222221,28.822222222222223,219,0,0
/archives/8482,desktop,46,38,1.2105263157894737,31.236842105263158,210,0,0
/archives/category/social-news,desktop,46,34,1.3529411764705883,31.764705882352942,213,0,0
/archives/112580,mobile,45,39,1.1538461538461537,86.97435897435898,194,0,0
/archives/114336,desktop,44,34,1.2941176470588236,23.794117647058822,189,0,0
/archives/115020,tablet,44,31,1.4193548387096775,43.16129032258065,171,0,0
/archives/116668,desktop,44,34,1.2941176470588236,25.235294117647058,184,0,0
/archives/117002,tablet,44,34,1.2941176470588236,67.6470588235294,184,0,0
/archives/9439,mobile,44,39,1.1282051282051282,40.07692307692308,206,0,0
/archives/tag/sk경영경제연구소,desktop,44,35,1.2571428571428571,9.285714285714286,208,0,0
/archives/116777,desktop,43,34,1.2647058823529411,57.294117647058826,182,0,0
/archives/117053,desktop,43,34,1.2647058823529411,23.794117647058822,185,0,0
/archives/59030,desktop,43,33,1.303030303030303,52.36363636363637,201,0,0
/archives/95110,desktop,43,38,1.131578947368421,48.94736842105263,177,0,0
/archives/100892,desktop,42,29,1.4482758620689655,61.724137931034484,185,0,0
/archives/32828,tablet,42,41,1.024390243902439,48.31707317073171,208,0,0
/archives/8448,mobile,42,34,1.2352941176470589,42.94117647058823,189,0,0
/archives/category/business/sk-tradinginternational,desktop,42,26,1.6153846153846154,32.23076923076923,171,0,0
/archives/tag/sk루브리컨츠,desktop,42,35,1.2,21.82857142857143,202,0,0
/archives/113998,desktop,41,33,1.2424242424242424,75.21212121212122,173,0,0
/archives/36237,desktop,41,33,1.2424242424242424,26.636363636363637,183,0,0
/archives/6688,desktop,41,29,1.4137931034482758,28.96551724137931,193,0,0
/archives/8935,mobile,41,35,1.1714285714285715,16.485714285714284,174,0,0
/archives/28782,mobile,40,33,1.2121212121212122,54.75757575757576,181,0,0
/archives/111540,mobile,39,36,1.0833333333333333,13.5,170,0,0
/archives/112480,desktop,39,33,1.1818181818181819,25.484848484848484,172,0,0
/archives/114309,desktop,39,24,1.625,63.958333333333336,170,0,0
/archives/114309,mobile,39,30,1.3,36.2,170,0,0
/archives/116739,desktop,39,31,1.2580645161290323,11.580645161290322,163,0,0
/archives/16295,desktop,39,37,1.054054054054054,27.83783783783784,189,0,0
/archives/25903,mobile,39,26,1.5,58.5,160,0,0
/archives/34678,mobile,39,36,1.0833333333333333,45.30555555555556,185,0,0
/archives/48881,tablet,39,20,1.95,63.1,137,0,0
/archives/83571,desktop,39,38,1.0263157894736843,62.578947368421055,188,0,0
/archives/85278,desktop,39,35,1.1142857142857143,56.31428571428572,184,0,0
/archives/18301,desktop,38,32,1.1875,50.28125,189,0,0
/archives/36237,tablet,38,25,1.52,47.4,144,0,0
/archives/51614,desktop,38,33,1.1515151515151516,32.21212121212121,184,0,0
/archives/94030,desktop,38,28,1.3571428571428572,96.42857142857143,171,0,0
/archives/109888,desktop,37,29,1.2758620689655173,107.75862068965517,172,0,0
/archives/115837,desktop,37,35,1.0571428571428572,37.68571428571428,170,0,0
/archives/116707,desktop,37,34,1.088235294117647,56.705882352941174,159,0,0
/archives/14327,desktop,37,33,1.121212121212121,9.212121212121213,180,0,0
/archives/14875,desktop,37,30,1.2333333333333334,25.433333333333334,172,0,0
/archives/18648,desktop,37,25,1.48,63.2,181,0,0
/archives/105770,desktop,36,28,1.2857142857142858,58.357142857142854,159,0,0
/archives/110055,desktop,36,32,1.125,82.46875,174,0,0
/archives/76541,desktop,36,32,1.125,27.84375,159,0,0
/archives/8544,desktop,36,33,1.0909090909090908,18.606060606060606,176,0,0
/archives/88269,desktop,36,27,1.3333333333333333,89.92592592592592,162,0,0
/archives/10815,desktop,35,31,1.1290322580645162,27.93548387096774,175,0,0
/archives/10963,desktop,35,25,1.4,50.6,165,0,0
/archives/114999,desktop,35,29,1.206896551724138,40.62068965517241,142,0,0
/archives/115922,mobile,35,33,1.0606060606060606,22.666666666666668,170,0,0
/archives/25579,desktop,35,32,1.09375,23,165,0,0
/archives/28782,desktop,35,28,1.25,26.857142857142858,169,0,0
/archives/category/business/sk-enmove,mobile,35,26,1.3461538461538463,22.23076923076923,152,0,0
/archives/108755,desktop,34,22,1.5454545454545454,60.63636363636363,156,0,0
/archives/113159,mobile,34,27,1.2592592592592593,39.51851851851852,145,0,0
/archives/115808,desktop,34,28,1.2142857142857142,28.535714285714285,155,0,0
/archives/115922,desktop,34,30,1.1333333333333333,30.9,141,0,0
/archives/103336,desktop,33,28,1.1785714285714286,46,159,0,0
/archives/10557,desktop,33,28,1.1785714285714286,76.25,159,0,0
/archives/112036,desktop,33,24,1.375,54.416666666666664,136,0,0
/archives/116323,desktop,33,29,1.1379310344827587,64.03448275862068,146,0,0
/archives/90543,desktop,33,28,1.1785714285714286,39.964285714285715,149,0,0
/archives/115558,mobile,32,27,1.1851851851851851,235.2962962962963,140,0,0
/archives/116844,mobile,32,23,1.391304347826087,24.565217391304348,120,0,0
/archives/21573,mobile,32,31,1.032258064516129,63.16129032258065,160,0,0
/archives/78785,desktop,32,29,1.103448275862069,39.55172413793103,151,0,0
/archives/83166,desktop,32,22,1.4545454545454546,165.77272727272728,131,0,0
/archives/100159,desktop,31,21,1.4761904761904763,34.142857142857146,136,0,0
/archives/115380,mobile,31,24,1.2916666666666667,20.083333333333332,130,0,0
/archives/116608,desktop,31,24,1.2916666666666667,41.166666666666664,123,0,0
/archives/116899,desktop,31,27,1.1481481481481481,29.666666666666668,127,0,0
/archives/60291,desktop,31,24,1.2916666666666667,36.708333333333336,141,0,0
/archives/category/business/sk-enterm,desktop,31,20,1.55,10.85,133,0,0
/archives/category/business/sk-incheonpetrochem,mobile,31,23,1.3478260869565217,14.173913043478262,128,0,0
/archives/111929,desktop,30,25,1.2,53.72,127,0,0
/archives/114172,desktop,30,26,1.1538461538461537,41.03846153846154,127,0,0
/archives/115416,desktop,30,12,2.5,30.75,102,0,0
/archives/115517,desktop,30,26,1.1538461538461537,61.61538461538461,130,0,0
/archives/22283,tablet,30,23,1.3043478260869565,52,119,0,0
/archives/38936,desktop,30,20,1.5,24.7,112,0,0
/archives/category/business/sk-ietechnology,desktop,30,22,1.3636363636363635,24.363636363636363,116,0,0
/archives/107887,desktop,29,20,1.45,130.2,134,0,0
/archives/115587,desktop,29,27,1.0740740740740742,24.51851851851852,128,0,0
/archives/22310,mobile,29,28,1.0357142857142858,34.214285714285715,139,0,0
/archives/23900,desktop,29,26,1.1153846153846154,28.423076923076923,143,0,0
/archives/33788,desktop,29,26,1.1153846153846154,16.692307692307693,146,0,0
/archives/93353,mobile,29,26,1.1153846153846154,36.26923076923077,137,0,0
/archives/9637,desktop,29,28,1.0357142857142858,48.892857142857146,140,0,0
/archives/101945,desktop,28,20,1.4,35.25,120,0,0
/archives/107557,desktop,28,26,1.0769230769230769,24.576923076923077,131,0,0
/archives/110144,desktop,28,22,1.2727272727272727,38.27272727272727,104,0,0
/archives/110458,desktop,28,19,1.4736842105263157,74.42105263157895,108,0,0
/archives/113998,mobile,28,18,1.5555555555555556,20.61111111111111,109,0,0
/archives/114065,mobile,28,14,2,46.5,115,0,0
/archives/114208,desktop,28,23,1.2173913043478262,31.956521739130434,117,0,0
/archives/114688,desktop,28,20,1.4,53.8,120,0,0
/archives/115537,mobile,28,21,1.3333333333333333,39.38095238095238,125,0,0
/archives/115877,mobile,28,22,1.2727272727272727,61.81818181818182,109,0,0
/archives/12929,desktop,28,18,1.5555555555555556,44.55555555555556,124,0,0
/archives/24005,desktop,28,24,1.1666666666666667,22.291666666666668,140,0,0
/archives/33788,mobile,28,26,1.0769230769230769,9.23076923076923,129,0,0
/archives/107887,mobile,27,21,1.2857142857142858,52.76190476190476,120,0,0
/archives/116664,desktop,27,25,1.08,25.4,104,0,0
/archives/22421,desktop,27,15,1.8,66.86666666666666,138,0,0
/archives/38114,desktop,27,20,1.35,37,119,0,0
/archives/48881,mobile,27,18,1.5,43.666666666666664,103,0,0
/archives/57901,desktop,27,19,1.4210526315789473,21.36842105263158,119,0,0
/archives/7268,desktop,27,26,1.0384615384615385,34.46153846153846,125,0,0
/archives/8355,mobile,27,21,1.2857142857142858,20.428571428571427,108,0,0
/archives/100739,desktop,26,14,1.8571428571428572,29,110,0,0
/archives/103349,desktop,26,23,1.1304347826086956,38.82608695652174,106,0,0
/archives/110120,mobile,26,24,1.0833333333333333,20.041666666666668,95,0,0
/archives/115950,desktop,26,20,1.3,24.65,105,0,0
/archives/116861,desktop,26,27,0.9629629629629629,9.37037037037037,113,0,0
/archives/19039,desktop,26,20,1.3,42.05,120,0,0
/archives/70521,desktop,26,21,1.2380952380952381,23.142857142857142,122,0,0
/archives/9782,mobile,26,23,1.1304347826086956,18.347826086956523,119,0,0
/privacy-policy,mobile,26,11,2.3636363636363638,49.36363636363637,93,0,0
/archives/103989,desktop,25,23,1.0869565217391304,23.304347826086957,115,0,0
/archives/112776,desktop,25,21,1.1904761904761905,47.23809523809524,125,0,0
/archives/114278,desktop,25,21,1.1904761904761905,30.428571428571427,102,0,0
/archives/115587,mobile,25,20,1.25,30.8,110,0,0
/archives/22283,mobile,25,19,1.3157894736842106,31.36842105263158,105,0,0
/archives/34624,desktop,25,18,1.3888888888888888,29.666666666666668,108,0,0
/archives/4521,desktop,25,21,1.1904761904761905,19.238095238095237,98,0,0
/archives/45433,mobile,25,23,1.0869565217391304,29.782608695652176,109,0,0
/archives/85006,mobile,25,21,1.1904761904761905,10.333333333333334,105,0,0
/archives/category/business/sk-earthon,desktop,25,18,1.3888888888888888,23.555555555555557,96,0,0
/archives/tag/sk-supex추구협의회,desktop,25,21,1.1904761904761905,10.19047619047619,116,0,0
/archives/113680,mobile,24,22,1.0909090909090908,54.40909090909091,116,0,0
/archives/114483,desktop,24,23,1.0434782608695652,55.56521739130435,111,0,0
/archives/116170,desktop,24,23,1.0434782608695652,16.434782608695652,121,0,0
/archives/117041,desktop,24,20,1.2,44.8,92,0,0
/archives/36348,desktop,24,21,1.1428571428571428,73.80952380952381,110,0,0
/archives/73326,desktop,24,23,1.0434782608695652,39.30434782608695,110,0,0
/archives/7696,desktop,24,19,1.263157894736842,36.26315789473684,118,0,0
/archives/78785,mobile,24,19,1.263157894736842,15.526315789473685,93,0,0
/archives/84762,mobile,24,19,1.263157894736842,53.8421052631579,101,0,0
/archives/8482,mobile,24,17,1.411764705882353,22.705882352941178,98,0,0
/archives/92880,desktop,24,17,1.411764705882353,60.529411764705884,102,0,0
/archives/9807,desktop,24,20,1.2,38.5,96,0,0
/archives/98605,desktop,24,21,1.1428571428571428,130.1904761904762,128,0,0
/archives/99361,mobile,24,21,1.1428571428571428,32.23809523809524,100,0,0
/archives/category/business,mobile,24,7,3.4285714285714284,10.428571428571429,78,0,0
/archives/category/field-news/inno-people,mobile,24,11,2.1818181818181817,169.8181818181818,90,0,0
/archives/107142,desktop,23,15,1.5333333333333334,21.666666666666668,92,0,0
/archives/112580,tablet,23,13,1.7692307692307692,74.92307692307692,92,0,0
/archives/114094,tablet,23,16,1.4375,44.5625,95,0,0
/archives/116276,desktop,23,20,1.15,26.4,96,0,0
/archives/13682,desktop,23,19,1.2105263157894737,98.89473684210526,107,0,0
/archives/15214,desktop,23,21,1.0952380952380953,92.28571428571429,106,0,0
/archives/24588,desktop,23,21,1.0952380952380953,15.761904761904763,110,0,0
/archives/48279,mobile,23,18,1.2777777777777777,28.055555555555557,104,0,0
/archives/76541,mobile,23,20,1.15,14.55,87,0,0
/archives/93757,desktop,23,17,1.3529411764705883,28.11764705882353,95,0,0
/archives/96879,desktop,23,21,1.0952380952380953,39.95238095238095,108,0,0
/newsroom-guide,desktop,23,18,1.2777777777777777,14.222222222222221,88,0,0
/archives/107411,mobile,22,20,1.1,23.3,94,0,0
/archives/107738,desktop,22,21,1.0476190476190477,50.523809523809526,103,0,0
/archives/111406,desktop,22,22,1,25.636363636363637,102,0,0
/archives/111831,mobile,22,17,1.2941176470588236,44.8235294117647,92,0,0
/archives/112418,desktop,22,21,1.0476190476190477,16.61904761904762,96,0,0
/archives/113226,desktop,22,18,1.2222222222222223,64.5,95,0,0
/archives/113663,desktop,22,20,1.1,43.15,107,0,0
/archives/116189,desktop,22,21,1.0476190476190477,23.047619047619047,101,0,0
/archives/116624,mobile,22,17,1.2941176470588236,18.823529411764707,83,0,0
/archives/7636,desktop,22,20,1.1,24.75,106,0,0
/archives/category/field-news,mobile,22,19,1.1578947368421053,15,74,0,0
/archives/tag/환경과학기술원,desktop,22,19,1.1578947368421053,10.263157894736842,107,0,0
/archives/100553,desktop,21,20,1.05,31.7,103,0,0
/archives/104002,mobile,21,19,1.105263157894737,113.73684210526316,91,0,0
/archives/112156,mobile,21,19,1.105263157894737,11.736842105263158,85,0,0
/archives/36237,mobile,21,16,1.3125,34.1875,81,0,0
/archives/37693,desktop,21,20,1.05,61.95,99,0,0
/archives/47741,desktop,21,21,1,19.333333333333332,104,0,0
/archives/61250,desktop,21,17,1.2352941176470589,11.411764705882353,94,0,0
/archives/61743,desktop,21,20,1.05,58.6,102,0,0
/archives/8422,desktop,21,21,1,20.80952380952381,103,0,0
/archives/85187,desktop,21,18,1.1666666666666667,43.44444444444444,103,0,0
/archives/88198,desktop,21,17,1.2352941176470589,24.176470588235293,83,0,0
/archives/90963,desktop,21,17,1.2352941176470589,73.29411764705883,83,0,0
/archives/94311,desktop,21,16,1.3125,52.8125,102,0,0
/archives/98610,desktop,21,19,1.105263157894737,28.36842105263158,105,0,0
/newsletter_agreement,desktop,21,19,1.105263157894737,22.894736842105264,118,0,0
/archives/10330,mobile,20,20,1,17.1,98,0,0
/archives/113197,desktop,20,17,1.1764705882352942,27.529411764705884,95,0,0
/archives/114138,mobile,20,18,1.1111111111111112,42.333333333333336,88,0,0
/archives/116170,mobile,20,20,1,16.3,90,0,0
/archives/116199,desktop,20,19,1.0526315789473684,57.73684210526316,87,0,0
/archives/116299,desktop,20,16,1.25,20.8125,86,0,0
/archives/18648,mobile,20,18,1.1111111111111112,70.61111111111111,95,0,0
/archives/21261,desktop,20,15,1.3333333333333333,32.8,81,0,0
/archives/34355,desktop,20,15,1.3333333333333333,18.266666666666666,87,0,0
/archives/72120,desktop,20,16,1.25,22.0625,90,0,0
/archives/72552,desktop,20,15,1.3333333333333333,48.4,101,0,0
/archives/78553,desktop,20,18,1.1111111111111112,28.72222222222222,98,0,0
/archives/8289,desktop,20,19,1.0526315789473684,24.473684210526315,99,0,0
/archives/98215,desktop,20,20,1,17.3,100,0,0
/archives/104532,desktop,19,14,1.3571428571428572,74.28571428571429,84,0,0
/archives/110206,desktop,19,6,3.1666666666666665,142.66666666666666,73,0,0
/archives/113226,mobile,19,18,1.0555555555555556,96.44444444444444,94,0,0
/archives/116635,mobile,19,12,1.5833333333333333,20.25,64,0,0
/archives/117027,tablet,19,14,1.3571428571428572,68.35714285714286,79,0,0
/archives/47895,desktop,19,17,1.1176470588235294,39.05882352941177,85,0,0
/archives/48028,tablet,19,15,1.2666666666666666,25,74,0,0
/archives/50898,desktop,19,18,1.0555555555555556,32.111111111111114,93,0,0
/archives/67904,desktop,19,15,1.2666666666666666,24.4,89,0,0
/archives/9512,mobile,19,19,1,28.42105263157895,93,0,0
/archives/95134,desktop,19,15,1.2666666666666666,11.466666666666667,77,0,0
/archives/96387,desktop,19,12,1.5833333333333333,91.91666666666667,88,0,0
/archives/97463,desktop,19,15,1.2666666666666666,47.46666666666667,86,0,0
/archives/tag/sk이노베이션-울산complex,mobile,19,17,1.1176470588235294,16.41176470588235,82,0,0
/archives/103803,desktop,18,17,1.0588235294117647,55.23529411764706,99,0,0
