# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241011
# 종료일: 20241011
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/116690,79,64,84
mobile,/archives/32828,44,44,53
desktop,/,76,40,112
desktop,/archives/116690,46,26,56
desktop,/archives/84588,25,21,25
desktop,/archives/113797,22,20,22
desktop,/archives/115674,31,20,37
desktop,/archives/83720,19,16,20
mobile,/archives/84588,10,10,10
desktop,/archives/32828,9,9,10
desktop,/archives/114094,8,8,8
desktop,/archives/115731,11,8,13
desktop,/archives/96864,8,8,8
desktop,/archives/111387,7,7,9
desktop,/archives/115057,9,7,9
mobile,/,11,7,13
mobile,/archives/115057,7,7,7
mobile,/archives/83720,7,7,7
desktop,/archives/114973,9,6,10
desktop,/archives/115877,9,6,11
desktop,/archives/48028,8,6,8
mobile,/archives/114094,6,6,7
mobile,/archives/96864,6,6,6
desktop,/archives/104002,7,5,7
desktop,/archives/110055,5,5,6
desktop,/archives/24005,6,5,7
desktop,/archives/8502,5,5,5
desktop,/archives/98107,5,5,5
mobile,/archives/8544,5,5,5
desktop,/archives/103336,7,4,6
desktop,/archives/103947,5,4,5
desktop,/archives/88269,4,4,4
desktop,/archives/96200,4,4,4
mobile,/archives/115674,5,4,7
mobile,/archives/115731,4,4,4
mobile,/archives/116346,4,4,4
mobile,/archives/9439,4,4,5
mobile,/archives/category/business/sk-on,7,4,10
desktop,/archives/111831,5,3,5
desktop,/archives/113952,3,3,3
desktop,/archives/114065,3,3,5
desktop,/archives/115258,3,3,5
desktop,/archives/115537,4,3,3
desktop,/archives/115727,3,3,3
desktop,/archives/116624,5,3,5
desktop,/archives/116635,6,3,7
desktop,/archives/34678,3,3,3
desktop,/archives/48690,3,3,3
desktop,/archives/49884,4,3,6
desktop,/archives/74611,3,3,4
desktop,/archives/7696,3,3,3
desktop,/archives/8935,3,3,3
desktop,/archives/category/field-news,6,3,5
mobile,/archives/10815,3,3,3
mobile,/archives/113797,3,3,3
mobile,/archives/116437,3,3,3
mobile,/archives/51614,3,3,4
mobile,/archives/8502,3,3,4
mobile,/archives/93353,3,3,4
