# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241021
# 종료일: 20241021
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/116954,105,91,110
mobile,/archives/32828,61,59,66
desktop,/,86,36,157
desktop,/archives/115674,34,21,39
desktop,/archives/84588,26,21,28
desktop,/archives/115731,19,18,20
desktop,/archives/114973,17,15,23
desktop,/archives/115057,15,15,17
desktop,/archives/32828,14,14,15
desktop,/archives/113797,15,12,16
desktop,/archives/114094,13,12,17
tablet,/archives/21277,10,9,15
desktop,/archives/48028,11,8,9
desktop,/archives/96864,9,8,9
mobile,/archives/23352,8,8,8
desktop,/archives/22283,7,7,7
mobile,/archives/114094,7,7,8
mobile,/archives/115674,9,7,11
mobile,/archives/96864,7,7,7
tablet,/archives/115057,7,7,8
desktop,/archives/113952,6,6,6
desktop,/archives/51077,6,6,10
desktop,/archives/98107,6,6,6
desktop,/posts,14,6,21
tablet,/archives/36237,10,6,13
desktop,/archives/104002,11,5,13
desktop,/archives/110055,5,5,5
desktop,/archives/112580,8,5,7
desktop,/archives/115020,5,5,7
desktop,/archives/115258,6,5,6
desktop,/archives/63622,5,5,6
mobile,/archives/115731,5,5,5
mobile,/archives/115899,5,5,5
mobile,/archives/24686,5,5,5
desktop,/archives/107411,5,4,5
desktop,/archives/111387,9,4,11
desktop,/archives/111831,8,4,8
desktop,/archives/115537,7,4,10
desktop,/archives/115727,4,4,4
desktop,/archives/116346,6,4,6
desktop,/archives/116624,10,4,11
desktop,/archives/116954,10,4,18
desktop,/archives/16295,4,4,4
desktop,/archives/19349,6,4,6
desktop,/archives/34678,4,4,4
mobile,/archives/113797,4,4,5
mobile,/archives/115057,4,4,4
mobile,/archives/16295,4,4,4
mobile,/archives/30434,4,4,4
mobile,/archives/49884,4,4,4
mobile,/archives/84588,4,4,4
mobile,/archives/98112,4,4,4
desktop,/archives/111978,3,3,3
desktop,/archives/112513,3,3,3
desktop,/archives/113159,4,3,5
desktop,/archives/113855,7,3,7
desktop,/archives/114483,3,3,3
desktop,/archives/116942,13,3,15
desktop,/archives/13420,3,3,4
desktop,/archives/48279,5,3,7
desktop,/archives/49884,4,3,3
desktop,/archives/84762,3,3,3
desktop,/archives/8502,3,3,4
desktop,/archives/85278,3,3,3
desktop,/archives/8935,3,3,3
desktop,/archives/category/business/sk-enmove,6,3,10
desktop,/archives/category/social-news,3,3,3
desktop,/archives/tag/sk루브리컨츠,3,3,3
mobile,/archives/103803,3,3,3
mobile,/archives/111978,3,3,3
mobile,/archives/24192,3,3,3
mobile,/archives/8422,3,3,3
desktop,/archives/100159,2,2,2
desktop,/archives/100641,2,2,2
desktop,/archives/100667,3,2,3
desktop,/archives/103947,3,2,3
desktop,/archives/106701,2,2,2
desktop,/archives/10963,3,2,5
desktop,/archives/109765,2,2,2
desktop,/archives/109888,2,2,2
desktop,/archives/110015,2,2,2
desktop,/archives/110323,4,2,4
desktop,/archives/110975,2,2,2
desktop,/archives/111540,4,2,4
desktop,/archives/112487,3,2,3
desktop,/archives/112908,3,2,4
desktop,/archives/113197,2,2,2
desktop,/archives/114065,7,2,9
desktop,/archives/114138,8,2,8
desktop,/archives/114632,2,2,2
desktop,/archives/114773,4,2,3
desktop,/archives/115558,4,2,4
desktop,/archives/115808,2,2,2
desktop,/archives/115933,3,2,3
desktop,/archives/115988,5,2,4
desktop,/archives/116189,2,2,2
desktop,/archives/116323,2,2,2
desktop,/archives/116437,2,2,2
desktop,/archives/116608,2,2,2
desktop,/archives/116885,4,2,5
desktop,/archives/14327,2,2,2
desktop,/archives/14651,2,2,2
desktop,/archives/19039,2,2,2
desktop,/archives/21277,2,2,2
desktop,/archives/22310,2,2,2
desktop,/archives/23352,2,2,2
desktop,/archives/24192,2,2,2
desktop,/archives/24686,2,2,2
desktop,/archives/28109,2,2,2
desktop,/archives/31776,2,2,3
desktop,/archives/32337,2,2,2
desktop,/archives/33962,2,2,2
desktop,/archives/34021,2,2,2
desktop,/archives/36237,3,2,3
desktop,/archives/47741,3,2,3
desktop,/archives/51614,3,2,4
desktop,/archives/55965,2,2,2
desktop,/archives/61743,3,2,4
desktop,/archives/7348,2,2,2
desktop,/archives/83166,3,2,5
desktop,/archives/8355,3,2,3
desktop,/archives/86384,2,2,2
desktop,/archives/89977,3,2,3
desktop,/archives/9049,2,2,2
desktop,/archives/97077,4,2,4
desktop,/archives/category/business/sk-on,16,2,21
desktop,/archives/tag/sk경영경제연구소,2,2,3
desktop,/archives/tag/sk이노베이션-울산complex,3,2,3
mobile,/,8,2,16
mobile,/archives/104002,2,2,2
mobile,/archives/112580,2,2,2
mobile,/archives/113159,2,2,3
mobile,/archives/113998,3,2,5
mobile,/archives/114973,2,2,3
mobile,/archives/115587,2,2,2
mobile,/archives/116346,2,2,4
mobile,/archives/14427,2,2,2
mobile,/archives/22283,2,2,3
mobile,/archives/24588,2,2,2
mobile,/archives/28782,2,2,2
mobile,/archives/34678,2,2,3
mobile,/archives/45433,2,2,2
mobile,/archives/48881,2,2,2
mobile,/archives/54522,2,2,3
mobile,/archives/59030,2,2,2
mobile,/archives/63622,2,2,2
mobile,/archives/84762,2,2,2
mobile,/archives/8502,2,2,2
mobile,/archives/8544,2,2,2
mobile,/archives/8856,2,2,2
mobile,/archives/category/industry-and-insight,2,2,2
tablet,/archives/22310,2,2,2
tablet,/archives/48028,2,2,2
tablet,/archives/48279,2,2,2
tablet,/archives/48881,3,2,4
tablet,/archives/8502,2,2,2
desktop,/archives/10005,1,1,1
desktop,/archives/100061,1,1,1
desktop,/archives/100222,2,1,1
desktop,/archives/100361,1,1,1
desktop,/archives/100553,1,1,1
desktop,/archives/100723,1,1,1
desktop,/archives/100892,1,1,1
desktop,/archives/10131,2,1,1
desktop,/archives/102043,2,1,2
desktop,/archives/102329,2,1,3
desktop,/archives/10330,1,1,1
desktop,/archives/103302,2,1,2
desktop,/archives/103349,2,1,3
desktop,/archives/104187,1,1,4
desktop,/archives/104439,1,1,1
desktop,/archives/104532,1,1,1
desktop,/archives/104883,1,1,1
desktop,/archives/105208,1,1,2
desktop,/archives/105449,2,1,2
desktop,/archives/105461,1,1,1
desktop,/archives/10557,2,1,2
desktop,/archives/105691,1,1,1
desktop,/archives/105770,1,1,1
desktop,/archives/106172,1,1,1
desktop,/archives/106411,1,1,1
desktop,/archives/107142,2,1,4
desktop,/archives/107394,1,1,1
desktop,/archives/107822,1,1,3
desktop,/archives/107845,1,1,1
desktop,/archives/107887,1,1,1
desktop,/archives/107963,1,1,2
desktop,/archives/10815,1,1,1
desktop,/archives/108755,1,1,1
desktop,/archives/109571,1,1,1
desktop,/archives/110156,1,1,1
desktop,/archives/110237,1,1,1
desktop,/archives/110994,1,1,1
desktop,/archives/111302,1,1,1
desktop,/archives/111406,1,1,1
desktop,/archives/111652,1,1,3
desktop,/archives/112239,1,1,1
desktop,/archives/112428,1,1,1
desktop,/archives/112480,3,1,4
desktop,/archives/112566,1,1,1
desktop,/archives/112603,1,1,1
desktop,/archives/112724,2,1,2
desktop,/archives/112776,1,1,1
desktop,/archives/112815,2,1,4
desktop,/archives/112956,1,1,1
desktop,/archives/113083,2,1,3
desktop,/archives/113226,1,1,1
desktop,/archives/113475,1,1,1
desktop,/archives/113680,2,1,2
desktop,/archives/114052,1,1,1
desktop,/archives/114172,1,1,1
desktop,/archives/114278,2,1,3
desktop,/archives/114336,2,1,2
desktop,/archives/114616,1,1,1
desktop,/archives/114999,2,1,2
desktop,/archives/115587,1,1,1
desktop,/archives/115791,1,1,1
desktop,/archives/115899,1,1,1
desktop,/archives/116199,1,1,1
desktop,/archives/116635,3,1,3
desktop,/archives/116668,1,1,1
desktop,/archives/116690,10,1,11
desktop,/archives/116777,3,1,3
desktop,/archives/11737,1,1,1
desktop,/archives/12222,1,1,1
desktop,/archives/13682,2,1,2
desktop,/archives/14117,1,1,1
desktop,/archives/14136,1,1,3
desktop,/archives/14427,1,1,1
desktop,/archives/14875,1,1,1
desktop,/archives/17730,1,1,1
desktop,/archives/18301,1,1,1
desktop,/archives/18648,1,1,1
desktop,/archives/20948,1,1,1
desktop,/archives/21314,1,1,1
desktop,/archives/21617,1,1,1
desktop,/archives/22421,1,1,1
desktop,/archives/22805,1,1,1
desktop,/archives/23315,1,1,1
desktop,/archives/24005,1,1,1
desktop,/archives/24588,2,1,2
desktop,/archives/25579,1,1,1
desktop,/archives/26186,1,1,1
desktop,/archives/26466,1,1,1
desktop,/archives/27825,1,1,1
desktop,/archives/30434,1,1,1
desktop,/archives/3160,1,1,1
desktop,/archives/31702,1,1,1
desktop,/archives/32845,1,1,1
desktop,/archives/33788,1,1,1
desktop,/archives/33833,1,1,1
desktop,/archives/35072,1,1,1
desktop,/archives/35079,1,1,1
desktop,/archives/36253,1,1,1
desktop,/archives/37362,1,1,1
desktop,/archives/37497,1,1,1
desktop,/archives/37693,2,1,2
desktop,/archives/37759,1,1,1
desktop,/archives/37863,1,1,1
desktop,/archives/38936,2,1,2
desktop,/archives/45061,1,1,1
desktop,/archives/45601,1,1,1
desktop,/archives/45977,1,1,1
desktop,/archives/47000,1,1,1
desktop,/archives/47087,1,1,1
desktop,/archives/49396,1,1,1
desktop,/archives/50898,1,1,1
desktop,/archives/53590,1,1,1
desktop,/archives/54002,1,1,3
desktop,/archives/56073,1,1,1
desktop,/archives/57901,1,1,1
desktop,/archives/58745,1,1,1
desktop,/archives/59442,1,1,1
desktop,/archives/59742,1,1,1
desktop,/archives/59794,1,1,1
desktop,/archives/60291,1,1,1
desktop,/archives/60780,1,1,2
desktop,/archives/61110,1,1,1
desktop,/archives/61117,1,1,1
desktop,/archives/63816,1,1,1
desktop,/archives/65154,2,1,2
desktop,/archives/65231,1,1,1
desktop,/archives/6688,1,1,1
desktop,/archives/67606,2,1,2
desktop,/archives/67841,2,1,2
desktop,/archives/67904,1,1,2
desktop,/archives/68240,1,1,1
desktop,/archives/70071,1,1,1
desktop,/archives/70300,1,1,1
desktop,/archives/70521,1,1,1
desktop,/archives/71038,1,1,1
desktop,/archives/71296,1,1,1
desktop,/archives/71578,1,1,1
desktop,/archives/71937,1,1,1
desktop,/archives/72104,1,1,1
desktop,/archives/72250,1,1,1
desktop,/archives/72552,1,1,1
desktop,/archives/7268,1,1,1
desktop,/archives/73240,1,1,1
desktop,/archives/76098,1,1,2
desktop,/archives/76328,1,1,1
desktop,/archives/7636,1,1,1
desktop,/archives/76494,1,1,1
desktop,/archives/76541,1,1,1
desktop,/archives/76626,1,1,1
desktop,/archives/76643,1,1,1
desktop,/archives/78553,1,1,1
desktop,/archives/79784,1,1,1
desktop,/archives/80568,1,1,1
desktop,/archives/80837,1,1,1
desktop,/archives/81923,1,1,1
desktop,/archives/81946,1,1,1
desktop,/archives/82045,1,1,1
desktop,/archives/8269,1,1,1
desktop,/archives/83720,1,1,1
desktop,/archives/83801,1,1,1
desktop,/archives/8422,1,1,1
desktop,/archives/8432,1,1,1
desktop,/archives/84338,1,1,1
desktop,/archives/85187,1,1,1
desktop,/archives/85586,1,1,1
desktop,/archives/86140,1,1,1
desktop,/archives/86272,1,1,1
desktop,/archives/86750,1,1,1
desktop,/archives/86766,1,1,1
desktop,/archives/88269,1,1,1
desktop,/archives/8957,1,1,1
desktop,/archives/90393,2,1,2
desktop,/archives/90963,1,1,1
desktop,/archives/91072,1,1,1
desktop,/archives/9249,1,1,1
desktop,/archives/92599,1,1,1
desktop,/archives/93353,1,1,2
desktop,/archives/93757,1,1,1
desktop,/archives/94030,2,1,5
desktop,/archives/94113,2,1,2
desktop,/archives/94778,3,1,2
desktop,/archives/95110,3,1,3
desktop,/archives/95180,1,1,1
desktop,/archives/95380,1,1,1
desktop,/archives/96020,1,1,1
desktop,/archives/96200,1,1,1
desktop,/archives/9637,1,1,1
desktop,/archives/96768,1,1,1
desktop,/archives/9705,1,1,1
desktop,/archives/97113,1,1,1
desktop,/archives/97151,1,1,1
desktop,/archives/97264,2,1,2
desktop,/archives/97391,1,1,1
desktop,/archives/97638,2,1,2
desktop,/archives/9782,1,1,1
desktop,/archives/98215,1,1,2
desktop,/archives/98805,1,1,1
desktop,/archives/99361,4,1,4
desktop,/archives/99525,1,1,1
desktop,/archives/9962,1,1,1
desktop,/archives/99932,1,1,1
desktop,/archives/category/business/sk-earthon,1,1,1
desktop,/archives/category/business/sk-energy,6,1,7
desktop,/archives/category/business/sk-enterm,2,1,2
desktop,/archives/category/field-news,5,1,5
desktop,/archives/category/industry-and-insight,2,1,2
desktop,/archives/category/social-news/csr,1,1,1
desktop,/archives/tag/sgr,1,1,4
desktop,/archives/tag/sk-functional-polymer,1,1,3
desktop,/archives/tag/skei,1,1,1
desktop,/archives/tag/기술혁신연구원,1,1,1
desktop,/archives/tag/라면리조또,1,1,1
desktop,/archives/tag/쉐코아크,1,1,2
desktop,/archives/tag/신년사,1,1,1
desktop,/archives/tag/액침냉각,1,1,3
