# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241001
# 종료일: 20241001
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/32828,46,42,52
desktop,/archives/category/press/press-release,43,41,44
mobile,/archives/96864,15,15,18
desktop,/archives/115674,15,12,19
desktop,/,23,10,52
desktop,/archives/84588,12,10,12
desktop,/archives/114973,7,7,7
desktop,/archives/115731,7,7,7
desktop,/archives/32828,7,7,7
desktop,/archives/113952,7,6,8
desktop,/archives/48028,7,6,7
desktop,/archives/96864,6,6,6
mobile,/,10,5,14
mobile,/archives/115057,6,5,6
mobile,/archives/category/business/sk-on,6,5,8
desktop,/archives/115537,4,4,4
desktop,/archives/34678,4,4,4
mobile,/archives/113226,4,4,4
mobile,/archives/115731,5,4,5
mobile,/archives/115922,5,4,5
mobile,/archives/116437,4,4,4
mobile,/archives/24686,4,4,5
mobile,/archives/49884,4,4,4
mobile,/archives/83720,4,4,4
desktop,/archives/111978,3,3,3
desktop,/archives/113797,4,3,5
desktop,/archives/114094,3,3,3
desktop,/archives/116822,8,3,8
desktop,/posts,4,3,7
mobile,/archives/111387,3,3,3
mobile,/archives/114094,4,3,6
mobile,/archives/16295,3,3,5
mobile,/archives/51614,3,3,3
mobile,/archives/78785,3,3,3
mobile,/archives/8422,4,3,6
desktop,/archives/103947,2,2,2
desktop,/archives/110237,2,2,2
desktop,/archives/111540,2,2,2
desktop,/archives/113159,2,2,2
desktop,/archives/115020,2,2,2
desktop,/archives/115057,5,2,5
desktop,/archives/115899,2,2,2
desktop,/archives/116346,3,2,3
desktop,/archives/116437,2,2,2
desktop,/archives/14327,2,2,3
desktop,/archives/24686,2,2,2
desktop,/archives/25711,2,2,2
desktop,/archives/49884,2,2,3
desktop,/archives/85896,2,2,3
desktop,/archives/88269,3,2,3
desktop,/archives/category/business/sk-on,6,2,6
mobile,/archives/112956,2,2,2
mobile,/archives/113680,2,2,2
mobile,/archives/113797,2,2,2
mobile,/archives/114309,2,2,3
mobile,/archives/114773,2,2,2
mobile,/archives/116346,2,2,2
mobile,/archives/15214,2,2,2
mobile,/archives/18648,2,2,2
mobile,/archives/34021,2,2,2
mobile,/archives/36348,2,2,2
mobile,/archives/48028,2,2,2
mobile,/archives/63622,2,2,2
mobile,/archives/84588,2,2,2
mobile,/archives/85075,2,2,2
mobile,/archives/8544,2,2,2
mobile,/archives/8935,2,2,3
mobile,/archives/9512,2,2,2
desktop,/archives/100159,1,1,1
desktop,/archives/100667,2,1,2
desktop,/archives/100759,1,1,1
desktop,/archives/102329,1,1,3
desktop,/archives/102756,1,1,1
desktop,/archives/103803,1,1,1
desktop,/archives/104346,1,1,1
desktop,/archives/105676,1,1,1
desktop,/archives/105770,2,1,2
desktop,/archives/105914,1,1,1
desktop,/archives/105945,1,1,1
desktop,/archives/106168,1,1,1
desktop,/archives/106411,1,1,1
desktop,/archives/106868,1,1,2
desktop,/archives/107142,1,1,1
desktop,/archives/109090,1,1,1
desktop,/archives/109765,1,1,1
desktop,/archives/110015,1,1,1
desktop,/archives/111831,3,1,3
desktop,/archives/112418,1,1,1
desktop,/archives/112487,1,1,1
desktop,/archives/112614,1,1,1
desktop,/archives/112908,1,1,1
desktop,/archives/114065,1,1,1
desktop,/archives/114138,2,1,1
desktop,/archives/114336,1,1,1
desktop,/archives/114407,1,1,1
desktop,/archives/114632,1,1,1
desktop,/archives/114773,1,1,1
desktop,/archives/115558,2,1,3
desktop,/archives/115611,1,1,1
desktop,/archives/115664,1,1,2
desktop,/archives/115691,1,1,1
desktop,/archives/115808,2,1,2
desktop,/archives/115988,1,1,3
desktop,/archives/116290,1,1,1
desktop,/archives/116635,2,1,2
desktop,/archives/116777,3,1,3
desktop,/archives/14875,1,1,1
desktop,/archives/15214,2,1,2
desktop,/archives/17812,1,1,1
desktop,/archives/18414,1,1,1
desktop,/archives/20948,1,1,1
desktop,/archives/21295,1,1,1
desktop,/archives/21543,1,1,1
desktop,/archives/22734,1,1,1
desktop,/archives/23662,1,1,1
desktop,/archives/25579,1,1,1
desktop,/archives/25648,1,1,1
desktop,/archives/25955,1,1,1
desktop,/archives/26029,1,1,1
desktop,/archives/26466,1,1,1
desktop,/archives/27289,1,1,1
desktop,/archives/27811,1,1,1
desktop,/archives/27825,1,1,1
desktop,/archives/28782,1,1,1
desktop,/archives/32087,1,1,3
desktop,/archives/32247,1,1,1
desktop,/archives/34021,1,1,1
desktop,/archives/34162,1,1,1
desktop,/archives/3536,1,1,1
desktop,/archives/36348,1,1,1
desktop,/archives/38633,1,1,1
desktop,/archives/482,1,1,1
desktop,/archives/50688,1,1,1
desktop,/archives/56046,1,1,2
desktop,/archives/59030,1,1,1
desktop,/archives/60291,1,1,1
desktop,/archives/62987,1,1,1
desktop,/archives/63284,1,1,1
desktop,/archives/63622,1,1,1
desktop,/archives/63816,1,1,1
desktop,/archives/65154,1,1,1
desktop,/archives/65451,1,1,1
desktop,/archives/6688,1,1,2
desktop,/archives/67660,1,1,1
desktop,/archives/67904,1,1,1
desktop,/archives/70471,1,1,1
desktop,/archives/72020,1,1,1
desktop,/archives/72552,1,1,2
desktop,/archives/7268,1,1,1
desktop,/archives/7636,1,1,1
desktop,/archives/76541,1,1,1
desktop,/archives/78311,1,1,1
desktop,/archives/78753,1,1,1
desktop,/archives/79003,1,1,1
desktop,/archives/81070,1,1,1
desktop,/archives/82045,1,1,1
desktop,/archives/83065,1,1,1
desktop,/archives/83181,1,1,1
desktop,/archives/83571,1,1,1
desktop,/archives/83720,2,1,2
desktop,/archives/83888,1,1,1
desktop,/archives/8422,1,1,1
desktop,/archives/8482,2,1,2
desktop,/archives/8502,1,1,1
desktop,/archives/85278,1,1,1
desktop,/archives/86310,1,1,2
desktop,/archives/89053,1,1,1
desktop,/archives/8935,1,1,1
desktop,/archives/89841,2,1,2
desktop,/archives/9049,1,1,1
desktop,/archives/91050,1,1,1
desktop,/archives/93024,1,1,1
desktop,/archives/93460,1,1,1
desktop,/archives/93757,1,1,1
desktop,/archives/94009,1,1,1
desktop,/archives/94778,1,1,1
desktop,/archives/95080,1,1,1
desktop,/archives/9525,1,1,1
desktop,/archives/96322,1,1,1
desktop,/archives/96443,1,1,1
desktop,/archives/96592,1,1,2
desktop,/archives/97077,1,1,1
desktop,/archives/9807,1,1,1
desktop,/archives/98182,1,1,1
desktop,/archives/98444,1,1,1
desktop,/archives/98610,1,1,1
desktop,/archives/category/business/sk-enterm,1,1,1
desktop,/archives/category/industry-and-insight,3,1,3
desktop,/archives/tag/best-hrd,1,1,1
desktop,/archives/tag/sk루브리컨츠,1,1,1
desktop,/archives/tag/기업pr-캠페인,1,1,2
desktop,/archives/tag/석유산업,1,1,1
desktop,/archives/tag/여름휴가,1,1,1
desktop,/archives/tag/장애인,1,1,2
desktop,/archives/tag/행복디딤,1,1,1
desktop,/mergerqna4,1,1,1
mobile,/archives/100553,1,1,1
mobile,/archives/10070,1,1,1
mobile,/archives/100723,1,1,1
mobile,/archives/103010,1,1,1
mobile,/archives/104638,1,1,1
mobile,/archives/106297,1,1,1
mobile,/archives/107388,1,1,1
mobile,/archives/107411,1,1,1
mobile,/archives/108755,1,1,1
mobile,/archives/109765,1,1,1
mobile,/archives/112513,1,1,1
mobile,/archives/113159,2,1,2
mobile,/archives/113881,1,1,2
mobile,/archives/113952,1,1,2
mobile,/archives/113998,1,1,1
mobile,/archives/114138,1,1,1
mobile,/archives/114221,1,1,1
mobile,/archives/114973,1,1,1
mobile,/archives/114999,1,1,1
mobile,/archives/115537,1,1,4
mobile,/archives/115558,1,1,1
mobile,/archives/115674,2,1,2
mobile,/archives/115691,1,1,1
mobile,/archives/115779,1,1,1
mobile,/archives/115877,1,1,1
mobile,/archives/115899,2,1,2
mobile,/archives/115988,1,1,1
mobile,/archives/116007,2,1,2
mobile,/archives/116739,1,1,1
mobile,/archives/116822,1,1,2
mobile,/archives/11793,1,1,1
mobile,/archives/13264,1,1,1
mobile,/archives/13420,1,1,1
mobile,/archives/14188,1,1,1
mobile,/archives/15654,1,1,1
mobile,/archives/17560,1,1,1
mobile,/archives/20855,1,1,1
mobile,/archives/21314,1,1,1
mobile,/archives/21558,1,1,1
mobile,/archives/21573,1,1,1
mobile,/archives/23352,1,1,1
mobile,/archives/28782,1,1,1
mobile,/archives/31846,1,1,1
mobile,/archives/32087,1,1,1
mobile,/archives/34162,1,1,1
