# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20241018
# 종료일: 20241018
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/32828,64,61,71
desktop,/,68,26,100
desktop,/archives/113797,23,22,29
desktop,/archives/115674,27,18,32
desktop,/archives/114094,15,15,15
desktop,/archives/84588,17,14,20
desktop,/archives/116690,20,13,23
mobile,/archives/116690,14,13,15
mobile,/archives/96864,13,13,15
desktop,/archives/114973,15,12,16
desktop,/archives/115057,14,12,16
desktop,/archives/32828,13,12,13
desktop,/archives/83720,14,12,15
mobile,/archives/113952,12,12,12
desktop,/archives/113952,12,10,16
desktop,/archives/96864,8,8,9
mobile,/archives/115057,9,8,10
tablet,/archives/21277,9,8,14
desktop,/archives/111387,9,7,11
desktop,/archives/48028,12,7,13
desktop,/archives/104002,8,6,9
desktop,/archives/115731,6,6,6
desktop,/archives/49884,7,6,9
mobile,/archives/114094,6,6,6
desktop,/archives/111978,5,5,5
desktop,/archives/112580,6,5,6
desktop,/archives/115988,5,5,7
mobile,/archives/10815,5,5,5
mobile,/archives/23352,5,5,6
mobile,/archives/category/business/sk-on,5,5,6
tablet,/archives/115057,5,5,5
desktop,/archives/116346,5,4,6
desktop,/archives/23352,4,4,4
desktop,/archives/8502,4,4,5
desktop,/archives/category/business/sk-enmove,6,4,11
desktop,/posts,7,4,10
mobile,/archives/115674,4,4,4
mobile,/archives/16295,4,4,4
mobile,/archives/22283,4,4,6
mobile,/archives/24686,4,4,7
mobile,/archives/84588,4,4,5
tablet,/archives/36237,5,4,5
desktop,/archives/100244,3,3,3
desktop,/archives/10815,3,3,3
desktop,/archives/112776,3,3,4
desktop,/archives/112908,3,3,3
desktop,/archives/115877,3,3,3
desktop,/archives/116290,3,3,3
desktop,/archives/22283,3,3,4
desktop,/archives/24005,3,3,3
desktop,/archives/51077,3,3,3
desktop,/archives/51614,3,3,3
mobile,/,4,3,6
mobile,/archives/100244,3,3,3
mobile,/archives/107887,3,3,4
mobile,/archives/115731,3,3,3
mobile,/archives/28520,3,3,5
mobile,/archives/34678,3,3,3
mobile,/archives/57650,3,3,5
mobile,/archives/83720,3,3,3
desktop,/archives/103947,3,2,5
desktop,/archives/105521,2,2,3
desktop,/archives/105883,2,2,2
desktop,/archives/107411,2,2,2
desktop,/archives/110471,4,2,5
desktop,/archives/111224,2,2,3
desktop,/archives/111831,4,2,5
desktop,/archives/112418,2,2,2
desktop,/archives/112487,2,2,3
desktop,/archives/113159,5,2,5
desktop,/archives/113998,2,2,2
desktop,/archives/114065,5,2,4
desktop,/archives/114138,3,2,3
