# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240901
# 종료일: 20240930
페이지 경로 및 화면 클래스,기기 카테고리,조회수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/,desktop,2811,1294,2.1723338485316845,27.32998454404946,12689,0,0
/archives/category/press/press-release,desktop,1383,1215,1.1382716049382715,4.356378600823045,6084,0,0
/archives/32828,mobile,1019,910,1.1197802197802198,46.48681318681319,4899,0,0
/archives/116437,mobile,911,854,1.0667447306791569,27.22248243559719,3912,0,0
/,mobile,570,261,2.1839080459770117,25.21072796934866,2406,0,0
/archives/115674,desktop,565,429,1.317016317016317,99.74125874125875,2570,0,0
/archives/113797,desktop,548,456,1.2017543859649122,179.2719298245614,2704,0,0
/archives/96864,mobile,431,408,1.0563725490196079,40.23529411764706,1981,0,0
/archives/84588,desktop,420,348,1.206896551724138,48.32183908045977,1980,0,0
/posts,desktop,410,234,1.7521367521367521,32.824786324786324,1749,0,0
/archives/116739,mobile,370,319,1.1598746081504703,11.730407523510971,1574,0,0
/archives/115731,desktop,360,309,1.1650485436893203,111.7411003236246,1792,0,0
/archives/114973,desktop,327,249,1.3132530120481927,66.31726907630522,1506,0,0
/archives/category/business/sk-on,desktop,319,170,1.8764705882352941,47.411764705882355,1331,0,0
/archives/48881,tablet,301,99,3.04040404040404,189.35353535353536,1074,0,0
/archives/115057,desktop,251,226,1.1106194690265487,62.02654867256637,1233,0,0
/archives/category/business/sk-innovation,desktop,239,162,1.4753086419753085,22.679012345679013,953,0,0
/archives/116483,mobile,235,198,1.1868686868686869,6.888888888888889,901,0,0
/archives/114094,desktop,230,202,1.1386138613861385,54.94059405940594,1140,0,0
/archives/category/business/sk-energy,desktop,226,131,1.7251908396946565,23.83969465648855,922,0,0
/archives/116346,desktop,225,199,1.1306532663316582,40.89447236180904,1044,0,0
/archives/32828,desktop,208,202,1.0297029702970297,60.66831683168317,1091,0,0
/archives/115057,mobile,205,184,1.1141304347826086,61.46195652173913,953,0,0
/archives/48028,desktop,200,164,1.2195121951219512,34.86585365853659,919,0,0
/archives/113797,mobile,199,170,1.1705882352941177,51.51764705882353,863,0,0
/archives/83720,desktop,197,190,1.0368421052631578,54.4,980,0,0
/archives/104002,desktop,192,160,1.2,69.875,893,0,0
/archives/category/business,desktop,191,127,1.5039370078740157,19.188976377952756,742,0,0
/archives/49884,desktop,189,154,1.2272727272727273,72.34415584415585,927,0,0
/archives/116635,desktop,186,131,1.4198473282442747,37.19847328244275,783,0,0
/archives/113159,desktop,178,154,1.155844155844156,45.44805194805195,850,0,0
/archives/96864,desktop,165,158,1.0443037974683544,63.20253164556962,840,0,0
/archives/48881,desktop,159,84,1.8928571428571428,130.58333333333334,635,0,0
/archives/category/business/sk-enmove,desktop,155,102,1.5196078431372548,20.00980392156863,644,0,0
/archives/116515,mobile,154,139,1.1079136690647482,3.7338129496402876,552,0,0
/archives/114138,desktop,151,119,1.26890756302521,41.924369747899156,673,0,0
/archives/115731,mobile,149,115,1.2956521739130435,107.8695652173913,651,0,0
/archives/category/business/sk-incheonpetrochem,desktop,145,62,2.338709677419355,83.45161290322581,607,0,0
/archives/116437,desktop,143,111,1.2882882882882882,58.234234234234236,595,0,0
/archives/category/industry-and-insight/basics,desktop,143,94,1.5212765957446808,31.680851063829788,576,0,0
/archives/116624,desktop,140,114,1.2280701754385965,42.53508771929825,597,0,0
/archives/113952,mobile,137,131,1.0458015267175573,54.94656488549618,652,0,0
/archives/49884,mobile,136,118,1.152542372881356,56.347457627118644,598,0,0
/archives/111387,desktop,134,123,1.089430894308943,34.8130081300813,690,0,0
/archives/114094,mobile,134,118,1.1355932203389831,58.83050847457627,619,0,0
/archives/category/press,desktop,134,90,1.488888888888889,24.644444444444446,537,0,0
/archives/category/industry-and-insight,desktop,132,91,1.4505494505494505,23.10989010989011,561,0,0
/archives/111831,desktop,130,109,1.1926605504587156,44.321100917431195,587,0,0
/archives/114973,mobile,130,90,1.4444444444444444,39.74444444444445,514,0,0
/archives/16295,mobile,130,122,1.0655737704918034,35.5,580,0,0
/archives/48279,desktop,128,103,1.2427184466019416,37.922330097087375,610,0,0
/archives/115674,mobile,125,106,1.179245283018868,60.58490566037736,502,0,0
/archives/category/business/sk-enmove,mobile,125,91,1.3736263736263736,25.065934065934066,549,0,0
/archives/category/business/sk-geo-centric,desktop,121,48,2.5208333333333335,34.375,469,0,0
/archives/98107,desktop,116,95,1.2210526315789474,48.63157894736842,561,0,0
/archives/category/field-news,desktop,114,97,1.175257731958763,10.927835051546392,485,0,0
/archives/103947,desktop,113,88,1.2840909090909092,44.96590909090909,506,0,0
/archives/115988,desktop,113,91,1.2417582417582418,34.747252747252745,495,0,0
/archives/113952,desktop,112,106,1.0566037735849056,63.971698113207545,557,0,0
/archives/111540,mobile,111,92,1.2065217391304348,24.641304347826086,464,0,0
/archives/115877,desktop,111,89,1.247191011235955,44.842696629213485,502,0,0
/archives/98182,desktop,108,80,1.35,37.1875,500,0,0
/archives/112580,desktop,104,89,1.1685393258426966,48.41573033707865,515,0,0
/archives/63622,desktop,103,90,1.1444444444444444,26.68888888888889,466,0,0
/archives/category/business/sk-on,mobile,101,79,1.2784810126582278,19.49367088607595,429,0,0
/archives/115537,desktop,96,81,1.1851851851851851,44.08641975308642,431,0,0
/archives/108755,mobile,95,82,1.1585365853658536,23.0609756097561,419,0,0
/archives/category/field-news/inno-people,desktop,95,62,1.532258064516129,30.774193548387096,395,0,0
/archives/111978,desktop,94,84,1.119047619047619,27.44047619047619,461,0,0
/archives/114773,desktop,94,71,1.323943661971831,60.943661971830984,416,0,0
/archives/45433,desktop,91,65,1.4,93.58461538461539,414,0,0
/archives/84588,mobile,91,80,1.1375,65.7375,410,0,0
/archives/114138,mobile,90,76,1.1842105263157894,77.40789473684211,393,0,0
/archives/10815,mobile,89,72,1.2361111111111112,34.263888888888886,384,0,0
/archives/category/field-news/inno-field,desktop,84,70,1.2,19.1,326,0,0
/archives/116346,mobile,79,74,1.0675675675675675,41.7027027027027,343,0,0
/archives/115558,desktop,78,55,1.4181818181818182,65.65454545454546,332,0,0
/archives/116199,desktop,78,51,1.5294117647058822,65.50980392156863,308,0,0
/archives/13264,desktop,78,68,1.1470588235294117,30,367,0,0
/archives/83720,mobile,77,76,1.013157894736842,34.31578947368421,369,0,0
/archives/112956,desktop,76,62,1.2258064516129032,46.04838709677419,329,0,0
/archives/114065,desktop,75,63,1.1904761904761905,77.77777777777777,359,0,0
/archives/8502,desktop,75,62,1.2096774193548387,49.83870967741935,342,0,0
/archives/category/business/sk-energy,mobile,75,46,1.6304347826086956,22.043478260869566,289,0,0
/archives/111540,desktop,74,64,1.15625,29.4375,361,0,0
/archives/115727,desktop,73,69,1.0579710144927537,28.89855072463768,347,0,0
/archives/116664,desktop,72,58,1.2413793103448276,30,318,0,0
/archives/110323,desktop,70,58,1.206896551724138,45.6551724137931,322,0,0
/archives/115988,mobile,70,61,1.1475409836065573,49.80327868852459,307,0,0
/archives/116483,desktop,70,43,1.627906976744186,45.58139534883721,270,0,0
/archives/116515,desktop,70,51,1.3725490196078431,21.725490196078432,277,0,0
/archives/category/industry-and-insight/inno-column,desktop,70,53,1.320754716981132,40.094339622641506,275,0,0
/archives/113159,mobile,68,53,1.2830188679245282,42.490566037735846,277,0,0
/archives/22310,desktop,68,58,1.1724137931034482,25.689655172413794,311,0,0
/archives/33788,desktop,68,56,1.2142857142857142,15.339285714285714,316,0,0
/archives/111387,mobile,67,62,1.0806451612903225,17.467741935483872,298,0,0
/archives/8355,desktop,67,56,1.1964285714285714,51.732142857142854,322,0,0
/archives/111929,desktop,66,55,1.2,32,293,0,0
/archives/116608,desktop,66,49,1.346938775510204,30.448979591836736,249,0,0
/archives/116739,desktop,66,39,1.6923076923076923,45.1025641025641,262,0,0
/archives/105883,mobile,65,58,1.1206896551724137,49.741379310344826,309,0,0
/archives/116668,desktop,65,43,1.5116279069767442,20.046511627906977,249,0,0
/archives/116777,desktop,64,40,1.6,39.125,242,0,0
/archives/111533,mobile,61,47,1.297872340425532,14.319148936170214,259,0,0
/archives/113680,desktop,61,56,1.0892857142857142,29.482142857142858,290,0,0
/archives/115258,desktop,61,51,1.196078431372549,34.68627450980392,280,0,0
/archives/category/business/sk-incheonpetrochem,mobile,61,26,2.3461538461538463,31.346153846153847,241,0,0
/archives/51077,desktop,60,43,1.3953488372093024,33.46511627906977,284,0,0
/posts,mobile,60,33,1.8181818181818181,39.96969696969697,210,0,0
/archives/9439,mobile,58,54,1.0740740740740742,50.666666666666664,283,0,0
/archives/116707,desktop,55,42,1.3095238095238095,99.42857142857143,242,0,0
/archives/23352,mobile,55,51,1.0784313725490196,14.901960784313726,238,0,0
/archives/25579,desktop,55,46,1.1956521739130435,61.04347826086956,267,0,0
/archives/category/press/notice,desktop,55,42,1.3095238095238095,15.880952380952381,217,0,0
/archives/109090,desktop,54,51,1.0588235294117647,17.03921568627451,262,0,0
/archives/33788,mobile,54,52,1.0384615384615385,8.5,241,0,0
/archives/34678,desktop,54,50,1.08,61.1,275,0,0
/archives/48028,mobile,54,45,1.2,62.91111111111111,239,0,0
/archives/8935,desktop,54,51,1.0588235294117647,40.3921568627451,272,0,0
/archives/112487,desktop,53,46,1.1521739130434783,36.23913043478261,232,0,0
/archives/114153,desktop,53,48,1.1041666666666667,58.833333333333336,252,0,0
/archives/116290,desktop,53,47,1.127659574468085,60.08510638297872,230,0,0
/archives/8482,desktop,53,49,1.0816326530612246,38.244897959183675,254,0,0
/archives/99361,desktop,53,48,1.1041666666666667,62.791666666666664,249,0,0
/archives/108755,desktop,52,40,1.3,40.65,245,0,0
/archives/113855,desktop,52,42,1.2380952380952381,32.57142857142857,226,0,0
/archives/115558,mobile,52,44,1.1818181818181819,48.88636363636363,229,0,0
/archives/107411,desktop,51,45,1.1333333333333333,35.6,261,0,0
/archives/97077,desktop,51,44,1.1590909090909092,55.11363636363637,254,0,0
