# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240916
# 종료일: 20240916
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
desktop,/archives/category/press/press-release,48,48,48
mobile,/archives/32828,26,26,27
mobile,/archives/96864,16,16,17
desktop,/,16,9,21
mobile,/archives/113952,9,9,9
mobile,/archives/115731,7,7,8
mobile,/archives/111540,6,6,9
mobile,/archives/115057,6,6,6
mobile,/archives/13264,6,6,7
mobile,/archives/16295,6,6,6
mobile,/archives/115988,6,5,6
mobile,/archives/84588,5,5,5
desktop,/archives/13264,4,4,4
desktop,/archives/96864,4,4,4
mobile,/,6,4,7
mobile,/archives/10815,6,4,8
desktop,/archives/113797,3,3,4
desktop,/archives/113952,3,3,3
desktop,/archives/114973,6,3,5
desktop,/archives/115674,6,3,7
desktop,/archives/115731,6,3,6
desktop,/archives/116483,3,3,3
desktop,/archives/83720,3,3,3
desktop,/posts,5,3,13
mobile,/archives/105883,3,3,3
mobile,/archives/113797,4,3,5
mobile,/archives/49884,3,3,3
mobile,/archives/category/business/sk-enmove,3,3,5
desktop,/archives/10815,2,2,2
desktop,/archives/109090,2,2,2
desktop,/archives/111978,2,2,2
desktop,/archives/114094,2,2,2
desktop,/archives/32828,2,2,2
desktop,/archives/36237,2,2,3
desktop,/archives/48028,3,2,4
desktop,/archives/8448,2,2,2
desktop,/archives/category/field-news,3,2,3
desktop,/archives/category/social-news,2,2,2
mobile,/archives/105449,2,2,3
mobile,/archives/107610,2,2,4
mobile,/archives/114094,3,2,3
mobile,/archives/116346,2,2,2
mobile,/archives/24874,2,2,2
mobile,/archives/28782,2,2,2
mobile,/archives/33788,2,2,2
mobile,/archives/6860,2,2,3
mobile,/archives/8422,2,2,2
mobile,/archives/8482,2,2,2
mobile,/archives/88816,2,2,2
mobile,/archives/88930,2,2,2
tablet,/archives/32828,2,2,2
desktop,/archives/102329,1,1,1
desktop,/archives/102543,1,1,1
desktop,/archives/10512,1,1,1
desktop,/archives/105770,1,1,2
desktop,/archives/107557,1,1,1
desktop,/archives/107963,1,1,1
desktop,/archives/108569,1,1,1
desktop,/archives/108755,1,1,1
desktop,/archives/108874,1,1,1
desktop,/archives/110055,1,1,1
desktop,/archives/110536,1,1,1
desktop,/archives/111831,1,1,1
desktop,/archives/11242,1,1,1
desktop,/archives/112480,1,1,1
desktop,/archives/113159,2,1,2
desktop,/archives/113226,1,1,1
desktop,/archives/113680,1,1,1
desktop,/archives/114522,1,1,1
desktop,/archives/115057,4,1,3
desktop,/archives/115558,1,1,1
desktop,/archives/115877,2,1,2
desktop,/archives/11737,1,1,1
desktop,/archives/14136,1,1,1
desktop,/archives/17876,1,1,1
desktop,/archives/21277,2,1,2
desktop,/archives/21314,1,1,1
desktop,/archives/21573,1,1,3
desktop,/archives/23352,1,1,1
desktop,/archives/24588,1,1,1
desktop,/archives/25596,1,1,1
desktop,/archives/25903,1,1,1
desktop,/archives/28782,1,1,1
desktop,/archives/31789,1,1,1
desktop,/archives/32681,1,1,1
desktop,/archives/33788,1,1,1
desktop,/archives/33833,1,1,1
desktop,/archives/34021,1,1,1
desktop,/archives/34678,1,1,1
desktop,/archives/37348,1,1,1
desktop,/archives/37693,1,1,1
desktop,/archives/38114,2,1,1
desktop,/archives/47218,1,1,1
desktop,/archives/47699,1,1,1
desktop,/archives/49884,2,1,3
desktop,/archives/51077,1,1,1
desktop,/archives/59457,1,1,1
desktop,/archives/71614,1,1,1
desktop,/archives/71937,1,1,1
desktop,/archives/72439,1,1,1
desktop,/archives/7636,1,1,1
desktop,/archives/76541,1,1,1
desktop,/archives/82278,1,1,1
desktop,/archives/84427,1,1,1
desktop,/archives/84588,2,1,2
desktop,/archives/8544,1,1,1
desktop,/archives/86689,1,1,1
desktop,/archives/87803,1,1,1
desktop,/archives/89158,1,1,1
desktop,/archives/92582,1,1,1
desktop,/archives/92880,1,1,1
desktop,/archives/97929,1,1,1
desktop,/archives/98182,1,1,1
desktop,/archives/98731,1,1,1
desktop,/archives/98767,1,1,1
desktop,/archives/99932,1,1,1
desktop,/archives/category/industry-and-insight,1,1,1
desktop,/archives/tag/신입사원-교육과정,1,1,1
desktop,/archives/tag/영어캠프알바,1,1,1
desktop,/archives/tag/인등산,1,1,2
desktop,/archives/tag/채용설명회,1,1,1
desktop,/archives/tag/하이이노베이션,1,1,1
desktop,/archives/tag/해외여행-준비물-체크리스트,1,1,1
desktop,/archives/tag/행복추구,1,1,3
mobile,/archives/10070,1,1,1
mobile,/archives/101315,2,1,2
mobile,/archives/103803,1,1,2
mobile,/archives/105091,1,1,1
mobile,/archives/105362,2,1,2
mobile,/archives/106172,1,1,2
mobile,/archives/107594,1,1,1
mobile,/archives/107618,1,1,2
mobile,/archives/108755,2,1,2
mobile,/archives/109090,1,1,1
mobile,/archives/109977,1,1,1
mobile,/archives/110536,1,1,1
mobile,/archives/111533,1,1,2
mobile,/archives/111652,1,1,1
mobile,/archives/111831,1,1,1
mobile,/archives/111929,1,1,1
mobile,/archives/111978,1,1,1
mobile,/archives/113159,1,1,1
mobile,/archives/113855,1,1,1
mobile,/archives/114038,1,1,1
mobile,/archives/114483,1,1,1
mobile,/archives/114632,1,1,1
mobile,/archives/114773,1,1,1
mobile,/archives/114973,1,1,1
mobile,/archives/115611,1,1,1
mobile,/archives/115674,1,1,1
mobile,/archives/115691,1,1,1
mobile,/archives/115837,1,1,1
mobile,/archives/115899,1,1,1
mobile,/archives/115922,1,1,1
mobile,/archives/115954,1,1,2
mobile,/archives/116276,2,1,2
mobile,/archives/116437,1,1,1
mobile,/archives/116456,1,1,2
mobile,/archives/116483,1,1,1
mobile,/archives/11700,1,1,1
mobile,/archives/11793,1,1,1
mobile,/archives/14070,1,1,1
mobile,/archives/14188,1,1,1
mobile,/archives/14875,1,1,1
mobile,/archives/16114,1,1,1
mobile,/archives/16254,1,1,1
mobile,/archives/16528,1,1,1
mobile,/archives/21261,1,1,1
mobile,/archives/21277,1,1,2
mobile,/archives/21532,1,1,1
mobile,/archives/21634,1,1,1
mobile,/archives/22421,1,1,1
mobile,/archives/23134,1,1,1
mobile,/archives/23247,1,1,2
mobile,/archives/24686,1,1,1
mobile,/archives/25596,1,1,1
mobile,/archives/25711,1,1,1
mobile,/archives/27556,1,1,1
mobile,/archives/30576,1,1,1
mobile,/archives/34678,1,1,1
mobile,/archives/36237,1,1,1
mobile,/archives/36348,1,1,1
mobile,/archives/47748,1,1,1
mobile,/archives/49759,2,1,2
mobile,/archives/50253,1,1,3
mobile,/archives/50898,1,1,1
mobile,/archives/51614,1,1,1
mobile,/archives/53828,1,1,1
mobile,/archives/59272,1,1,1
mobile,/archives/62916,1,1,1
mobile,/archives/71803,1,1,1
mobile,/archives/72104,1,1,1
mobile,/archives/73326,1,1,1
mobile,/archives/80299,1,1,2
mobile,/archives/8034,1,1,1
mobile,/archives/8185,1,1,1
mobile,/archives/8355,1,1,2
mobile,/archives/85006,1,1,1
mobile,/archives/86343,1,1,1
mobile,/archives/88042,1,1,1
mobile,/archives/88339,1,1,1
mobile,/archives/90393,1,1,1
mobile,/archives/92116,1,1,1
mobile,/archives/9299,1,1,1
mobile,/archives/9318,1,1,1
mobile,/archives/94030,1,1,1
mobile,/archives/94311,1,1,1
mobile,/archives/9439,1,1,1
mobile,/archives/94616,1,1,2
mobile,/archives/9512,1,1,1
mobile,/archives/96252,1,1,1
mobile,/archives/96339,1,1,1
mobile,/archives/97638,1,1,1
mobile,/archives/9782,1,1,1
mobile,/archives/9807,1,1,1
mobile,/archives/99275,1,1,1
mobile,/archives/category/business/sk-earthon,1,1,1
