# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240925
# 종료일: 20240925
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/32828,47,47,53
desktop,/,71,35,127
desktop,/archives/113797,32,30,35
desktop,/archives/115674,27,21,29
desktop,/archives/115731,18,14,19
desktop,/archives/84588,17,14,18
desktop,/archives/114094,13,12,13
desktop,/archives/48028,15,10,14
mobile,/archives/113797,9,9,9
desktop,/archives/111831,9,8,9
desktop,/archives/22310,8,8,9
desktop,/archives/32828,8,8,8
desktop,/archives/49884,9,8,8
desktop,/archives/96864,8,8,10
mobile,/archives/115674,10,8,10
mobile,/archives/96864,8,8,8
mobile,/archives/115057,7,7,7
mobile,/archives/49884,8,7,9
desktop,/archives/8502,6,6,6
mobile,/archives/116346,7,6,8
desktop,/archives/103947,5,5,5
desktop,/archives/113159,5,5,5
desktop,/archives/98610,5,5,5
desktop,/posts,9,5,12
mobile,/archives/113952,5,5,5
mobile,/archives/114094,5,5,5
desktop,/archives/107411,4,4,4
desktop,/archives/114973,7,4,7
desktop,/archives/115779,4,4,4
desktop,/archives/116346,5,4,5
desktop,/archives/116664,8,4,8
desktop,/archives/48279,5,4,6
desktop,/archives/63622,5,4,4
desktop,/archives/99932,4,4,4
mobile,/,11,4,27
mobile,/archives/108755,5,4,5
mobile,/archives/115558,5,4,5
mobile,/archives/16295,4,4,4
mobile,/archives/84588,5,4,7
tablet,/archives/22310,5,4,5
desktop,/archives/10557,3,3,3
desktop,/archives/110015,3,3,3
desktop,/archives/111387,5,3,5
desktop,/archives/111540,4,3,4
desktop,/archives/111978,4,3,5
desktop,/archives/113952,3,3,4
desktop,/archives/114336,3,3,5
desktop,/archives/114773,3,3,5
desktop,/archives/115380,3,3,3
desktop,/archives/115537,3,3,3
desktop,/archives/115558,4,3,4
desktop,/archives/115727,4,3,4
desktop,/archives/14875,3,3,3
desktop,/archives/21277,3,3,3
desktop,/archives/53520,3,3,3
desktop,/archives/7268,4,3,4
desktop,/archives/83571,5,3,4
desktop,/archives/93491,3,3,3
desktop,/archives/95110,4,3,4
desktop,/archives/99361,3,3,4
desktop,/archives/category/business/sk-on,9,3,10
mobile,/archives/10512,3,3,4
mobile,/archives/111540,4,3,4
mobile,/archives/116199,5,3,5
mobile,/archives/83720,3,3,3
mobile,/archives/98215,3,3,6
tablet,/archives/8502,3,3,3
desktop,/archives/100667,2,2,2
desktop,/archives/103989,2,2,2
desktop,/archives/104002,3,2,5
desktop,/archives/105770,2,2,2
desktop,/archives/105821,2,2,2
desktop,/archives/107738,2,2,2
desktop,/archives/110055,2,2,3
desktop,/archives/113565,2,2,2
desktop,/archives/113680,2,2,2
desktop,/archives/113998,3,2,3
