# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240928
# 종료일: 20240928
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/116739,76,66,81
desktop,/archives/category/press/press-release,50,48,50
mobile,/archives/32828,41,40,47
desktop,/,23,13,34
mobile,/archives/96864,9,9,10
desktop,/archives/32828,7,7,7
mobile,/archives/115057,7,7,7
desktop,/archives/113952,6,6,6
desktop,/archives/115057,8,6,9
desktop,/archives/113797,5,5,5
desktop,/archives/84588,6,5,6
mobile,/archives/113159,5,5,5
mobile,/archives/114094,5,5,6
mobile,/archives/115731,6,5,6
mobile,/archives/115877,5,5,5
mobile,/archives/23352,5,5,5
desktop,/archives/111831,4,4,5
desktop,/archives/114973,5,4,9
mobile,/archives/113952,4,4,4
mobile,/archives/114138,4,4,4
desktop,/archives/111387,3,3,4
desktop,/archives/114094,4,3,5
desktop,/archives/115731,3,3,3
desktop,/archives/116437,3,3,3
desktop,/posts,3,3,6
mobile,/,6,3,10
mobile,/archives/103947,3,3,3
mobile,/archives/110120,3,3,10
mobile,/archives/111540,4,3,4
mobile,/archives/114309,3,3,4
mobile,/archives/115674,3,3,3
mobile,/archives/116437,3,3,3
mobile,/archives/16295,3,3,3
mobile,/archives/49884,3,3,3
tablet,/archives/32828,3,3,3
desktop,/archives/111540,2,2,2
desktop,/archives/114810,2,2,3
desktop,/archives/115674,6,2,8
desktop,/archives/116346,3,2,4
desktop,/archives/22283,2,2,2
desktop,/archives/32685,2,2,2
desktop,/archives/34678,3,2,4
desktop,/archives/48028,2,2,2
desktop,/archives/8448,2,2,2
desktop,/archives/96864,2,2,2
mobile,/archives/100553,2,2,2
mobile,/archives/105883,2,2,4
mobile,/archives/114810,2,2,2
mobile,/archives/115922,2,2,2
mobile,/archives/116777,3,2,3
mobile,/archives/21573,2,2,2
mobile,/archives/21973,2,2,2
mobile,/archives/24686,2,2,2
mobile,/archives/28782,2,2,2
mobile,/archives/48279,2,2,2
mobile,/archives/63622,2,2,3
mobile,/archives/72390,2,2,2
mobile,/archives/90451,3,2,4
mobile,/archives/category/business/sk-enmove,2,2,2
tablet,/archives/115674,2,2,2
desktop,/archives/100667,1,1,1
desktop,/archives/102386,1,1,1
desktop,/archives/102863,1,1,1
desktop,/archives/104002,1,1,1
desktop,/archives/107036,1,1,1
desktop,/archives/107142,1,1,1
desktop,/archives/107995,1,1,1
desktop,/archives/108569,1,1,1
desktop,/archives/108755,1,1,1
desktop,/archives/108925,1,1,1
desktop,/archives/110536,1,1,1
desktop,/archives/110975,1,1,1
desktop,/archives/11127,1,1,1
desktop,/archives/112487,1,1,1
desktop,/archives/112490,1,1,1
desktop,/archives/112544,1,1,1
desktop,/archives/112956,1,1,1
desktop,/archives/113663,1,1,2
desktop,/archives/114065,1,1,2
desktop,/archives/114221,1,1,1
desktop,/archives/114278,1,1,1
desktop,/archives/114773,1,1,1
desktop,/archives/115020,1,1,1
desktop,/archives/115209,1,1,1
desktop,/archives/115558,1,1,1
desktop,/archives/115664,2,1,2
desktop,/archives/115808,1,1,1
desktop,/archives/115877,1,1,1
desktop,/archives/115988,1,1,1
desktop,/archives/116199,2,1,3
desktop,/archives/116290,2,1,2
desktop,/archives/116635,1,1,1
desktop,/archives/116777,5,1,5
desktop,/archives/14327,1,1,1
desktop,/archives/18301,1,1,1
desktop,/archives/19961,1,1,1
desktop,/archives/20948,1,1,1
desktop,/archives/21277,1,1,2
desktop,/archives/22805,1,1,1
desktop,/archives/23352,1,1,1
desktop,/archives/24686,1,1,1
desktop,/archives/25903,2,1,2
desktop,/archives/2624,1,1,1
desktop,/archives/28520,1,1,1
desktop,/archives/29138,1,1,1
desktop,/archives/31846,1,1,1
desktop,/archives/33139,1,1,1
desktop,/archives/33788,1,1,2
desktop,/archives/34426,1,1,1
desktop,/archives/47699,1,1,1
desktop,/archives/48201,1,1,1
desktop,/archives/48279,1,1,1
