# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240920
# 종료일: 20240920
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/32828,37,37,39
desktop,/archives/category/press/press-release,39,33,47
desktop,/,63,28,102
desktop,/archives/113797,18,15,19
desktop,/archives/32828,16,15,15
desktop,/archives/84588,22,15,25
desktop,/archives/115674,21,14,22
desktop,/archives/115731,15,13,15
desktop,/archives/98182,14,13,19
desktop,/archives/48028,15,12,17
desktop,/archives/49884,13,11,13
desktop,/archives/104002,12,10,15
desktop,/archives/115057,10,10,11
desktop,/archives/83720,11,10,11
desktop,/archives/113159,10,9,11
mobile,/archives/96864,9,9,10
desktop,/archives/114094,9,8,9
desktop,/archives/114973,13,8,14
mobile,/archives/49884,7,7,9
tablet,/archives/115057,7,7,8
desktop,/archives/116664,12,6,13
desktop,/archives/48881,7,6,7
mobile,/archives/115057,6,6,6
desktop,/archives/111831,6,5,6
desktop,/archives/114138,11,5,15
desktop,/archives/47000,5,5,5
desktop,/archives/50898,5,5,6
desktop,/archives/92880,5,5,7
desktop,/archives/category/business/sk-energy,16,5,17
mobile,/archives/105883,5,5,5
mobile,/archives/108755,5,5,5
mobile,/archives/113159,5,5,7
mobile,/archives/113797,6,5,6
mobile,/archives/114973,5,5,5
desktop,/archives/111978,4,4,4
desktop,/archives/112580,6,4,5
desktop,/archives/115877,5,4,5
desktop,/archives/116346,4,4,4
desktop,/archives/45433,4,4,9
desktop,/archives/48279,4,4,4
desktop,/archives/category/business/sk-enmove,6,4,8
mobile,/archives/114094,4,4,6
mobile,/archives/115731,5,4,5
mobile,/archives/category/business/sk-energy,5,4,5
desktop,/archives/103947,4,3,4
desktop,/archives/114065,5,3,6
desktop,/archives/115537,5,3,6
desktop,/archives/20706,3,3,3
desktop,/archives/37693,4,3,5
desktop,/archives/65154,3,3,3
desktop,/archives/6688,4,3,5
desktop,/archives/67904,3,3,3
desktop,/archives/8355,5,3,4
desktop,/archives/85187,3,3,4
desktop,/archives/8935,3,3,3
desktop,/archives/98107,5,3,5
desktop,/archives/tag/sk경영경제연구소,4,3,4
desktop,/posts,6,3,13
mobile,/archives/10815,3,3,4
mobile,/archives/111387,3,3,4
mobile,/archives/111540,3,3,3
mobile,/archives/113226,3,3,3
mobile,/archives/113952,4,3,4
mobile,/archives/115537,3,3,3
mobile,/archives/63622,3,3,3
mobile,/archives/9512,3,3,3
mobile,/archives/9782,3,3,3
mobile,/archives/category/business/sk-earthon,3,3,9
desktop,/archives/100667,2,2,2
desktop,/archives/10179,2,2,3
desktop,/archives/103688,2,2,2
desktop,/archives/104439,3,2,2
desktop,/archives/10557,2,2,2
desktop,/archives/105883,2,2,2
desktop,/archives/108755,2,2,2
desktop,/archives/109090,2,2,2
desktop,/archives/110015,2,2,2
desktop,/archives/110055,2,2,3
desktop,/archives/111387,2,2,2
desktop,/archives/111540,2,2,2
desktop,/archives/111929,2,2,2
desktop,/archives/112480,4,2,5
desktop,/archives/112908,2,2,2
desktop,/archives/11371,2,2,2
desktop,/archives/114309,2,2,2
desktop,/archives/115020,2,2,2
desktop,/archives/115727,2,2,2
desktop,/archives/115988,3,2,3
desktop,/archives/116608,3,2,3
desktop,/archives/13264,2,2,2
desktop,/archives/13682,2,2,2
desktop,/archives/14136,2,2,2
desktop,/archives/21558,2,2,2
desktop,/archives/28782,2,2,2
desktop,/archives/31789,2,2,2
desktop,/archives/36237,2,2,2
desktop,/archives/51077,2,2,2
desktop,/archives/61743,2,2,2
desktop,/archives/62987,2,2,2
desktop,/archives/70521,2,2,2
desktop,/archives/71038,2,2,2
desktop,/archives/78553,2,2,2
desktop,/archives/80568,3,2,3
desktop,/archives/83166,3,2,3
desktop,/archives/89977,3,2,3
desktop,/archives/91050,2,2,2
desktop,/archives/94030,3,2,3
desktop,/archives/96864,4,2,5
desktop,/archives/97077,2,2,2
desktop,/archives/98215,2,2,2
desktop,/archives/98253,2,2,2
desktop,/archives/category/business/sk-on,7,2,12
mobile,/,9,2,22
mobile,/archives/10330,2,2,2
mobile,/archives/10557,2,2,2
mobile,/archives/111748,2,2,2
mobile,/archives/112908,2,2,2
mobile,/archives/113680,2,2,2
mobile,/archives/114483,2,2,3
mobile,/archives/15111,2,2,2
mobile,/archives/16295,2,2,2
mobile,/archives/36348,2,2,2
mobile,/archives/37693,2,2,2
mobile,/archives/37772,2,2,2
mobile,/archives/53520,2,2,2
mobile,/archives/76420,2,2,2
mobile,/archives/7696,2,2,2
mobile,/archives/84588,2,2,2
mobile,/archives/92277,2,2,2
mobile,/archives/97843,2,2,2
mobile,/archives/98182,2,2,2
mobile,/archives/98805,2,2,2
tablet,/archives/114973,2,2,2
tablet,/archives/115020,2,2,3
tablet,/archives/115674,2,2,3
tablet,/archives/59820,2,2,2
desktop,/archiver/114632,1,1,2
desktop,/archives/100111,1,1,1
desktop,/archives/100222,1,1,1
desktop,/archives/100553,1,1,1
