# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240904
# 종료일: 20240904
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/116437,203,185,213
desktop,/archives/category/press/press-release,55,48,56
mobile,/archives/116483,36,30,38
desktop,/,74,22,138
desktop,/archives/113797,27,20,29
desktop,/archives/83720,18,18,19
mobile,/archives/96864,17,17,17
mobile,/archives/32828,16,16,18
desktop,/archives/116346,24,15,26
desktop,/archives/84588,18,15,19
desktop,/archives/115731,15,13,17
desktop,/archives/96864,14,13,13
mobile,/archives/113797,13,12,18
desktop,/archives/115674,17,10,20
desktop,/archives/49884,12,10,13
desktop,/archives/63622,11,9,12
mobile,/archives/115057,10,9,10
desktop,/archives/100892,10,8,12
desktop,/archives/48028,10,8,11
desktop,/archives/32828,7,7,7
mobile,/,15,7,31
mobile,/archives/10815,7,7,7
desktop,/archives/114094,6,6,7
desktop,/archives/116437,10,6,11
desktop,/posts,8,6,12
tablet,/archives/116437,7,6,7
desktop,/archives/100667,6,5,6
desktop,/archives/111387,5,5,6
desktop,/archives/114973,7,5,8
desktop,/archives/115057,6,5,6
desktop,/archives/115727,6,5,7
mobile,/archives/114138,6,5,6
mobile,/archives/115988,5,5,7
mobile,/archives/116346,6,5,7
mobile,/archives/category/business/sk-enmove,5,5,5
tablet,/archives/48028,5,5,5
desktop,/archives/104002,5,4,5
desktop,/archives/111831,6,4,7
desktop,/archives/114153,4,4,4
desktop,/archives/115988,7,4,8
desktop,/archives/28782,4,4,6
desktop,/archives/48279,4,4,4
desktop,/archives/8502,4,4,4
desktop,/archives/8935,4,4,4
desktop,/archives/97113,5,4,5
desktop,/archives/97929,6,4,6
mobile,/archives/113952,4,4,4
mobile,/archives/114094,4,4,4
mobile,/archives/16295,4,4,4
mobile,/archives/48028,4,4,9
mobile,/archives/49884,4,4,4
mobile,/archives/83720,4,4,4
desktop,/archives/109090,3,3,3
desktop,/archives/113998,4,3,5
desktop,/archives/115877,3,3,3
desktop,/archives/116323,3,3,3
desktop,/archives/18301,3,3,3
desktop,/archives/35072,4,3,4
desktop,/archives/7636,3,3,4
desktop,/archives/8482,3,3,3
desktop,/archives/98182,3,3,3
desktop,/archives/category/business/sk-incheonpetrochem,8,3,16
desktop,/archives/category/business/sk-on,11,3,18
mobile,/archives/108755,3,3,3
mobile,/archives/111540,4,3,4
mobile,/archives/115558,3,3,3
mobile,/archives/115674,3,3,3
mobile,/archives/36348,3,3,4
mobile,/archives/7636,3,3,3
mobile,/archives/84588,3,3,3
mobile,/archives/tag/글로벌-파트너링,3,3,3
desktop,/archives/100553,3,2,3
desktop,/archives/100851,2,2,2
desktop,/archives/103947,2,2,5
desktop,/archives/105691,2,2,3
desktop,/archives/107142,2,2,2
desktop,/archives/111540,2,2,2
desktop,/archives/111929,3,2,3
desktop,/archives/113159,5,2,5
desktop,/archives/113952,2,2,2
desktop,/archives/114138,7,2,7
desktop,/archives/114407,2,2,2
desktop,/archives/114773,6,2,6
desktop,/archives/115258,2,2,2
desktop,/archives/115416/5-skbmp-sk하이테크배터리머터리얼스폴란드,2,2,2
desktop,/archives/116483,11,2,17
desktop,/archives/11848,2,2,2
desktop,/archives/18414,2,2,2
desktop,/archives/19039,2,2,2
desktop,/archives/20706,2,2,2
desktop,/archives/21277,2,2,2
desktop,/archives/22185,2,2,2
desktop,/archives/25711,2,2,2
desktop,/archives/27825,4,2,4
desktop,/archives/32685,2,2,2
desktop,/archives/33788,2,2,2
desktop,/archives/45433,2,2,2
desktop,/archives/47000,2,2,2
desktop,/archives/53520,2,2,2
desktop,/archives/61743,2,2,2
