# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240914
# 종료일: 20240914
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
desktop,/archives/category/press/press-release,51,47,52
mobile,/archives/96864,26,25,26
mobile,/archives/32828,24,23,28
mobile,/,13,11,17
desktop,/,20,10,37
desktop,/archives/114973,10,8,11
desktop,/archives/115731,12,8,10
mobile,/archives/113952,8,8,8
desktop,/archives/113797,7,7,7
mobile,/archives/114094,7,7,8
mobile,/archives/16295,5,5,6
desktop,/archives/104002,4,4,4
desktop,/archives/115674,6,4,7
desktop,/archives/45433,4,4,4
desktop,/archives/83720,4,4,4
desktop,/archives/84588,4,4,4
mobile,/archives/111540,5,4,6
mobile,/archives/113797,5,4,5
mobile,/archives/115731,4,4,4
mobile,/archives/23352,4,4,4
mobile,/archives/47000,4,4,4
mobile,/archives/49884,5,4,5
mobile,/archives/83720,4,4,4
desktop,/archives/111978,3,3,3
desktop,/archives/13264,3,3,4
desktop,/archives/28782,3,3,3
desktop,/archives/32828,3,3,3
desktop,/posts,5,3,11
mobile,/archives/105883,3,3,3
mobile,/archives/108755,3,3,3
mobile,/archives/111387,4,3,4
mobile,/archives/111533,3,3,3
mobile,/archives/115057,3,3,4
mobile,/archives/7636,3,3,4
mobile,/archives/9439,3,3,4
mobile,/archives/98182,3,3,4
desktop,/archives/105048,2,2,2
desktop,/archives/109090,2,2,2
desktop,/archives/111387,2,2,2
desktop,/archives/111831,2,2,2
desktop,/archives/112956,2,2,2
desktop,/archives/115877,2,2,2
desktop,/archives/48279,3,2,5
desktop,/archives/63622,2,2,2
desktop,/archives/83571,2,2,2
desktop,/archives/95110,2,2,3
desktop,/archives/98215,2,2,2
desktop,/archives/category/business/sk-enmove,2,2,2
mobile,/archives/103947,2,2,2
mobile,/archives/112908,2,2,5
mobile,/archives/114309,2,2,2
mobile,/archives/115558,2,2,2
mobile,/archives/115877,2,2,2
mobile,/archives/115988,2,2,2
mobile,/archives/17876,2,2,2
mobile,/archives/24686,2,2,3
