# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240819
# 종료일: 20240825
페이지 경로 및 화면 클래스,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/17978,7,8,6,1.1666666666666667,94.16666666666667,32,0,0
/global/archives/17989,7,6,6,1.1666666666666667,27.833333333333332,26,0,0
/global/archives/17990,7,6,4,1.75,15.75,31,0,0
/global/archives/311,7,4,3,2.3333333333333335,124.66666666666667,28,0,0
/global/archives/3962,7,7,7,1,23.857142857142858,33,0,0
/global/archives/7445,7,7,7,1,23,30,0,0
/global/archives/category/corporate/sk-energy,7,5,4,1.75,23.25,30,0,0
/global/archives/tag/2024-q2,7,4,3,2.3333333333333335,20,27,0,0
/global/archives/tag/sko,7,7,5,1.4,15.2,30,0,0
/global/terms-and-conditions,7,10,5,1.4,14.4,32,0,0
/global/archives/11807,6,5,5,1.2,140.4,28,0,0
/global/archives/1399,6,6,6,1,75,28,0,0
/global/archives/15204,6,6,6,1,17.833333333333332,31,0,0
/global/archives/15574,6,6,6,1,12.166666666666666,27,0,0
/global/archives/16131,6,7,6,1,15.166666666666666,27,0,0
/global/archives/16154,6,8,5,1.2,7.6,26,0,0
/global/archives/17476,6,6,5,1.2,70.2,28,0,0
/global/archives/6253,6,5,5,1.2,50.6,29,0,0
/global/archives/7633,6,6,5,1.2,22.4,27,0,0
/global/archives/9668,6,5,5,1.2,63.6,28,0,0
/global/archives/category/people/inno-people,6,6,6,1,10.166666666666666,24,0,0
/global/archives/tag/vwbe,6,6,5,1.2,6,32,0,0
/global/archives/10767,5,6,4,1.25,50.25,24,0,0
/global/archives/13329,5,5,4,1.25,12.25,22,0,0
/global/archives/14193,5,3,3,1.6666666666666667,215.33333333333334,21,0,0
/global/archives/14264,5,5,4,1.25,17.75,22,0,0
/global/archives/14634,5,6,4,1.25,28.25,23,0,0
/global/archives/15610,5,4,4,1.25,13.5,22,0,0
/global/archives/16480,5,5,5,1,58.4,20,0,0
/global/archives/16939,5,4,4,1.25,9,18,0,0
/global/archives/17446,5,5,4,1.25,15.75,18,0,0
/global/archives/18332,5,5,5,1,276,24,0,0
/global/archives/18421,5,5,4,1.25,49.25,19,0,0
/global/archives/18478,5,3,3,1.6666666666666667,50.333333333333336,21,0,0
/global/archives/6014,5,7,4,1.25,10.75,26,0,0
/global/archives/7245,5,5,5,1,20,17,0,0
/global/archives/7919,5,7,5,1,21,26,0,0
/global/archives/822,5,6,4,1.25,18.25,27,0,0
/global/archives/9548,5,7,5,1,10.8,24,0,0
/global/archives/9740,5,6,5,1,22.4,25,0,0
/global/archives/category/corporate/sk-on,5,4,4,1.25,7.75,19,0,0
/global/archives/category/corporates/sk-ie-technology,5,7,3,1.6666666666666667,2,21,0,0
/global/archives/tag/glass-lewis,5,4,3,1.6666666666666667,5,23,0,0
/global/archives/tag/northvolt,5,3,2,2.5,8.5,17,0,0
/global/archives/tag/poe,5,3,2,2.5,22.5,21,0,0
/global/archives/tag/skipc,5,3,3,1.6666666666666667,29.666666666666668,21,0,0
/global/archives/11004,4,4,4,1,53.75,19,0,0
/global/archives/11537,4,5,5,0.8,25.2,18,0,0
/global/archives/12274/skee,4,4,4,1,11.25,20,0,0
/global/archives/12667,4,4,4,1,47.25,22,0,0
/global/archives/14065,4,4,3,1.3333333333333333,125,16,0,0
/global/archives/14226,4,5,4,1,6,21,0,0
/global/archives/15103,4,4,2,2,12.5,16,0,0
/global/archives/15462,4,4,4,1,16.75,19,0,0
/global/archives/15760,4,4,4,1,55.75,18,0,0
/global/archives/15865,4,4,4,1,29.25,13,0,0
/global/archives/16286,4,4,4,1,6.75,16,0,0
/global/archives/17460,4,4,4,1,10,19,0,0
/global/archives/17737,4,5,4,1,28.5,25,0,0
/global/archives/17817,4,3,3,1.3333333333333333,8,15,0,0
/global/archives/17965,4,5,5,0.8,44.6,19,0,0
/global/archives/18695,4,5,3,1.3333333333333333,7.333333333333333,14,0,0
/global/archives/2241,4,2,2,2,40.5,18,0,0
/global/archives/3709,4,5,4,1,17,18,0,0
/global/archives/564,4,3,3,1.3333333333333333,36.333333333333336,18,0,0
/global/archives/7112,4,3,3,1.3333333333333333,93.66666666666667,18,0,0
/global/archives/7302,4,5,4,1,2,17,0,0
/global/archives/7740,4,1,1,4,99,15,0,0
/global/archives/7761,4,4,4,1,18,18,0,0
/global/archives/7906,4,2,2,2,65.5,18,0,0
/global/archives/9616,4,4,4,1,38.5,16,0,0
/global/archives/9695,4,3,3,1.3333333333333333,45.333333333333336,19,0,0
/global/archives/tag/malaysia,4,2,2,2,41,19,0,0
/global/archives/tag/weixing-chemical,4,2,2,2,4.5,15,0,0
/global/archives/10654,3,4,3,1,64.33333333333333,16,0,0
/global/archives/10939,3,3,3,1,54,14,0,0
/global/archives/11512,3,3,3,1,31,12,0,0
/global/archives/12036,3,3,3,1,29.666666666666668,13,0,0
/global/archives/12072,3,3,3,1,7,14,0,0
/global/archives/12373,3,2,2,1.5,50,12,0,0
/global/archives/12389,3,3,2,1.5,9.5,11,0,0
/global/archives/12950,3,3,2,1.5,26.5,13,0,0
/global/archives/14030,3,1,1,3,56,11,0,0
/global/archives/14243,3,4,3,1,13.333333333333334,14,0,0
/global/archives/14415,3,3,2,1.5,17.5,13,0,0
/global/archives/14770,3,4,3,1,67,16,0,0
/global/archives/14962,3,4,3,1,27,16,0,0
/global/archives/15409,3,3,3,1,35.666666666666664,14,0,0
/global/archives/15638,3,2,2,1.5,5,10,0,0
/global/archives/15840,3,4,2,1.5,141.5,15,0,0
/global/archives/15964,3,2,2,1.5,7.5,14,0,0
/global/archives/15985,3,4,3,1,0.6666666666666666,13,0,0
/global/archives/16005,3,2,1,3,14,14,0,0
/global/archives/16881,3,3,2,1.5,0.5,11,0,0
/global/archives/17022,3,4,2,1.5,6,15,0,0
/global/archives/17313,3,3,3,1,23.666666666666668,8,0,0
/global/archives/17844,3,4,3,1,5.333333333333333,12,0,0
/global/archives/18167,3,3,3,1,10.333333333333334,12,0,0
/global/archives/18208,3,3,2,1.5,17,10,0,0
/global/archives/18639,3,4,3,1,3.3333333333333335,13,0,0
/global/archives/298,3,3,3,1,78.33333333333333,14,0,0
/global/archives/3123,3,3,3,1,53.666666666666664,11,0,0
/global/archives/4308,3,3,3,1,33,14,0,0
/global/archives/5892,3,3,3,1,15.666666666666666,13,0,0
/global/archives/5944,3,3,3,1,59,13,0,0
/global/archives/6807,3,3,3,1,36,15,0,0
/global/archives/6824,3,4,2,1.5,7.5,9,0,0
/global/archives/7031,3,3,3,1,0.6666666666666666,10,0,0
/global/archives/7043,3,3,3,1,68.33333333333333,16,0,0
/global/archives/8105,3,1,1,3,10,11,0,0
/global/archives/8350,3,4,3,1,0,14,0,0
/global/archives/8914,3,3,3,1,74.33333333333333,16,0,0
/global/archives/9310,3,3,2,1.5,99.5,10,0,0
/global/archives/9709,3,3,3,1,22.666666666666668,15,0,0
/global/archives/9770,3,3,2,1.5,0,12,0,0
/global/archives/9968,3,3,2,1.5,164.5,14,0,0
/global/archives/category/corporate/sk-ie-technology,3,2,1,3,6,13,0,0
/global/archives/category/people/sustainability,3,3,3,1,15,11,0,0
/global/archives/category/press-room/issue-fact,3,3,3,1,25.333333333333332,12,0,0
/global/archives/tag/ev-battery,3,2,2,1.5,90.5,11,0,0
/global/archives/tag/ford,3,3,3,1,4,15,0,0
/global/archives/tag/hungary,3,2,2,1.5,33,13,0,0
/global/archives/tag/lithium-ion-battery,3,1,1,3,338,13,0,0
/global/archives/tag/sheco-ark,3,2,2,1.5,7.5,14,0,0
/global/archives/tag/sk-battery-america,3,2,2,1.5,19,13,0,0
/global/archives/tag/sk-global-chemical,3,3,3,1,17.666666666666668,15,0,0
/global/archives/tag/sk-on,3,1,1,3,0,9,0,0
/global/archives/tag/vietnam,3,2,2,1.5,29.5,11,0,0
/global/archives/tag/yubase,3,3,3,1,8.333333333333334,13,0,0
/global/privacy-policy,3,2,2,1.5,17,13,0,0
/apis/site/proxy,2,1,1,2,0,7,0,0
/global/arch,2,1,1,2,2,8,0,0
/global/arch Lives/7633,2,1,1,2,1,7,0,0
/global/arch ives/7633,2,1,1,2,3,9,0,0
/global/archives/10310,2,1,1,2,199,8,0,0
/global/archives/10445,2,3,1,2,14,10,0,0
/global/archives/1058,2,2,1,2,20,7,0,0
/global/archives/10802,2,3,2,1,67.5,11,0,0
/global/archives/10835,2,3,2,1,2.5,10,0,0
/global/archives/10985,2,2,2,1,69.5,8,0,0
/global/archives/11010,2,2,2,1,15,8,0,0
/global/archives/11037,2,2,2,1,41.5,9,0,0
/global/archives/11082,2,3,2,1,8,11,0,0
/global/archives/11147,2,2,2,1,31,7,0,0
/global/archives/11180,2,3,2,1,47.5,8,0,0
/global/archives/11596,2,2,2,1,18.5,9,0,0
/global/archives/11853,2,2,2,1,10.5,10,0,0
/global/archives/1237,2,2,2,1,37,9,0,0
/global/archives/12878,2,2,2,1,3.5,8,0,0
/global/archives/13437,2,2,2,1,34,8,0,0
/global/archives/13795,2,2,2,1,40,10,0,0
/global/archives/1398,2,2,1,2,43,10,0,0
/global/archives/14491,2,2,2,1,24,7,0,0
/global/archives/14688,2,2,2,1,13.5,9,0,0
/global/archives/14690,2,1,1,2,13,8,0,0
/global/archives/14896,2,1,1,2,120,9,0,0
/global/archives/15007,2,2,2,1,0,8,0,0
/global/archives/15353,2,2,2,1,15.5,9,0,0
/global/archives/15592,2,2,2,1,11.5,10,0,0
/global/archives/16583,2,3,2,1,23,9,0,0
/global/archives/16613,2,3,2,1,0,9,0,0
/global/archives/16719,2,3,2,1,0,9,0,0
/global/archives/16787,2,2,2,1,2.5,8,0,0
/global/archives/16952,2,2,2,1,5,11,0,0
/global/archives/1722,2,2,2,1,54,10,0,0
/global/archives/17697,2,2,2,1,78,11,0,0
/global/archives/17796,2,2,2,1,0,8,0,0
/global/archives/18208/5-인천서구자원봉사센터-사랑의-밥차-봉사활동,2,1,1,2,9,10,0,0
/global/archives/18571,2,2,2,1,6.5,6,0,0
/global/archives/4499,2,2,2,1,15,10,0,0
/global/archives/4518,2,2,2,1,32.5,10,0,0
/global/archives/4776,2,2,2,1,61.5,9,0,0
/global/archives/4793,2,2,2,1,29.5,11,0,0
/global/archives/4844,2,3,2,1,3,11,0,0
/global/archives/5357,2,2,2,1,10,8,0,0
/global/archives/6313,2,2,1,2,2,8,0,0
/global/archives/6343,2,2,2,1,6.5,9,0,0
/global/archives/6414,2,3,1,2,14,12,0,0
/global/archives/8400,2,3,2,1,3,12,0,0
/global/archives/9079,2,3,2,1,0,10,0,0
/global/archives/9191,2,2,2,1,17,10,0,0
/global/archives/9480,2,2,2,1,0,8,0,0
/global/archives/9493,2,2,2,1,75.5,8,0,0
/global/archives/9951,2,2,2,1,19,9,0,0
/global/archives/category/corporate/sk-incheon-petrochem,2,1,1,2,9,9,0,0
/global/archives/category/corporate/sk-rading-international,2,2,2,1,112,8,0,0
/global/archives/category/social-value/csr-program,2,2,2,1,4.5,10,0,0
/global/archives/category/social-value/opinions,2,2,2,1,4,10,0,0
/global/archives/category/social-value/social-enterprise,2,2,2,1,4.5,10,0,0
/global/archives/tag/best-oil-company,2,1,1,2,0,6,0,0
/global/archives/tag/blueoval-sk,2,2,2,1,1.5,10,0,0
/global/archives/tag/board-of-directors,2,2,2,1,20.5,12,0,0
/global/archives/tag/canada,2,2,2,1,18.5,11,0,0
/global/archives/tag/cdp,2,4,1,2,0,13,0,0
/global/archives/tag/choi-yun-seok,2,2,1,2,26,9,0,0
/global/archives/tag/depolymerization,2,2,2,1,38,10,0,0
/global/archives/tag/digital-transformation,2,2,1,2,7,8,0,0
/global/archives/tag/g-15-ap-block,2,1,1,2,12,8,0,0
/global/archives/tag/jee-dong-seob,2,2,2,1,4,9,0,0
/global/archives/tag/kentucky,2,2,2,1,4.5,10,0,0
/global/archives/tag/korea-entrepreneurship-foundation,2,2,2,1,2.5,10,0,0
/global/archives/tag/ncm9,2,1,1,2,16,8,0,0
/global/archives/tag/nmc,2,2,2,1,3.5,9,0,0
/global/archives/tag/pouch,2,1,1,2,17,8,0,0
/global/archives/tag/revenue,2,1,1,2,11,8,0,0
/global/archives/tag/s-pack,2,2,2,1,7,9,0,0
/global/archives/tag/sk-gc-americas,2,2,2,1,14,10,0,0
/global/archives/tag/sk-primacor-europe,2,2,2,1,10,12,0,0
/global/archives/tag/skbh,2,1,1,2,5,7,0,0
/global/archives/tag/skbmp,2,3,2,1,20,12,0,0
/global/archives/tag/sken,2,3,2,1,0.5,11,0,0
/global/archives/tag/skoh,2,3,2,1,2,11,0,0
/global/archives/tag/sustainable-aviation-fuel,2,1,1,2,14,10,0,0
/global/archives/tag/turkey,2,2,2,1,2.5,11,0,0
/global/archives/tag/ulsan-complex,2,2,2,1,22.5,11,0,0
/global/archives/tag/zhejiang-satellite-petrochemical,2,1,1,2,14,8,0,0
/global/login,2,1,1,2,5,8,0,0
/global/arch Lives/,1,1,1,1,1,4,0,0
/global/archives/10031,1,1,1,1,36,5,0,0
/global/archives/10119,1,1,1,1,0,4,0,0
/global/archives/10264,1,1,1,1,12,5,0,0
/global/archives/10511,1,1,1,1,10,4,0,0
/global/archives/10535,1,1,1,1,1,5,0,0
/global/archives/10610,1,1,1,1,299,5,0,0
/global/archives/10872,1,1,1,1,7,4,0,0
/global/archives/10897,1,1,1,1,18,4,0,0
/global/archives/10913,1,1,1,1,0,5,0,0
/global/archives/11058,1,1,1,1,0,3,0,0
/global/archives/1114,1,1,1,1,135,5,0,0
/global/archives/11429,1,1,1,1,2,4,0,0
/global/archives/11527,1,1,1,1,0,5,0,0
/global/archives/11683,1,2,1,1,9,3,0,0
/global/archives/11756,1,1,1,1,1,3,0,0
/global/archives/12091,1,1,1,1,19,4,0,0
/global/archives/12125,1,1,1,1,6,5,0,0
/global/archives/12220,1,3,2,0.5,24,6,0,0
/global/archives/12269,1,1,1,1,10,4,0,0
/global/archives/12319,1,1,1,1,0,3,0,0
/global/archives/12471,1,1,1,1,8,4,0,0
/global/archives/12688,1,1,1,1,0,4,0,0
/global/archives/13060,1,1,1,1,22,6,0,0
/global/archives/13184,1,1,1,1,0,3,0,0
/global/archives/13540,1,1,1,1,7,5,0,0
/global/archives/13669,1,1,1,1,4,4,0,0
/global/archives/13879,1,1,1,1,5,5,0,0
/global/archives/13932,1,1,1,1,0,3,0,0
/global/archives/13981,1,1,1,1,0,3,0,0
/global/archives/14004,1,1,1,1,6,4,0,0
/global/archives/14146,1,1,1,1,75,4,0,0
/global/archives/14179,1,1,1,1,87,5,0,0
/global/archives/14309,1,1,1,1,11,3,0,0
/global/archives/14541,1,1,1,1,4,4,0,0
/global/archives/14788,1,1,1,1,33,5,0,0
/global/archives/14800,1,1,1,1,2,4,0,0
/global/archives/15259,1,1,1,1,0,3,0,0
/global/archives/15430,1,1,1,1,0,4,0,0
/global/archives/15497,1,1,1,1,30,4,0,0
/global/archives/16169,1,1,1,1,8,5,0,0
/global/archives/16334,1,1,1,1,0,3,0,0
/global/archives/16563,1,1,1,1,0,4,0,0
/global/archives/16810,1,1,1,1,2,2,0,0
/global/archives/16904,1,1,1,1,160,4,0,0
/global/archives/16925,1,1,1,1,7,4,0,0
/global/archives/16970,1,1,1,1,7,5,0,0
/global/archives/16980,1,1,1,1,2,4,0,0
/global/archives/17010,1,2,1,1,0,5,0,0
/global/archives/17134,1,1,1,1,2,5,0,0
/global/archives/17144,1,1,1,1,105,6,0,0
/global/archives/17292,1,1,1,1,59,4,0,0
/global/archives/17863,1,1,1,1,4,4,0,0
/global/archives/17893,1,2,1,1,0,6,0,0
/global/archives/18022,1,1,1,1,9,4,0,0
/global/archives/18076,1,1,1,1,1,4,0,0
/global/archives/18268,1,1,1,1,0,3,0,0
/global/archives/1935,1,1,1,1,119,4,0,0
/global/archives/2084,1,1,1,1,2,4,0,0
/global/archives/2262,1,1,1,1,5,3,0,0
/global/archives/2293,1,1,1,1,0,4,0,0
/global/archives/2576,1,1,1,1,0,4,0,0
/global/archives/2701,1,1,1,1,0,2,0,0
/global/archives/279,1,1,1,1,37,5,0,0
/global/archives/3177,1,1,1,1,76,5,0,0
/global/archives/3197,1,1,1,1,26,6,0,0
/global/archives/3709 -,1,1,1,1,0,5,0,0
/global/archives/3830,1,1,1,1,0,1,0,0
/global/archives/3859,1,1,1,1,26,3,0,0
/global/archives/4002,1,1,1,1,8,4,0,0
/global/archives/401,1,1,1,1,0,5,0,0
/global/archives/4077,1,1,1,1,112,5,0,0
/global/archives/4086,1,1,1,1,2,4,0,0
/global/archives/4146,1,1,1,1,95,6,0,0
/global/archives/4360,1,1,1,1,10,5,0,0
/global/archives/4450,1,1,1,1,97,5,0,0
/global/archives/4585,1,1,1,1,13,5,0,0
/global/archives/4728,1,1,1,1,5,5,0,0
/global/archives/507,1,1,1,1,5,5,0,0
/global/archives/5225,1,1,1,1,9,4,0,0
/global/archives/5772,1,1,1,1,7,5,0,0
/global/archives/5893,1,1,1,1,9,4,0,0
/global/archives/5970,1,1,1,1,45,6,0,0
/global/archives/5994,1,1,1,1,23,5,0,0
/global/archives/6037,1,1,1,1,3,4,0,0
/global/archives/6072,1,1,1,1,0,4,0,0
/global/archives/631,1,1,1,1,20,6,0,0
/global/archives/6462,1,1,1,1,2,5,0,0
/global/archives/6471,1,1,1,1,2,4,0,0
/global/archives/6710,1,1,1,1,4,5,0,0
/global/archives/7319,1,1,1,1,0,4,0,0
/global/archives/733,1,1,1,1,17,5,0,0
/global/archives/7379,1,1,1,1,5,5,0,0
/global/archives/7555,1,1,1,1,73,5,0,0
/global/archives/7596,1,1,1,1,11,4,0,0
/global/archives/7710,1,1,1,1,32,6,0,0
/global/archives/7961,1,1,1,1,92,3,0,0
/global/archives/7989,1,1,1,1,4,4,0,0
/global/archives/8010,1,2,1,1,0,6,0,0
/global/archives/8046,1,1,1,1,17,4,0,0
/global/archives/8067,1,1,1,1,56,5,0,0
/global/archives/8121,1,1,1,1,14,5,0,0
/global/archives/8327,1,1,1,1,36,6,0,0
/global/archives/8383,1,1,1,1,12,4,0,0
/global/archives/8428,1,2,1,1,0,6,0,0
/global/archives/8463,1,1,1,1,0,5,0,0
/global/archives/8599,1,1,1,1,1,2,0,0
/global/archives/8604,1,1,1,1,62,5,0,0
/global/archives/9286,1,1,1,1,23,3,0,0
/global/archives/9354,1,2,1,1,12,7,0,0
/global/archives/9509,1,1,1,1,41,5,0,0
/global/archives/9837,1,1,1,1,2,4,0,0
/global/archives/9857,1,1,1,1,0,4,0,0
/global/archives/9998,1,1,1,1,0,4,0,0
/global/archives/category/corporate/sk-enmove,1,1,1,1,12,6,0,0
/global/archives/category/corporates/sk-on/sitemap.xml,1,1,1,1,2,4,0,0
/global/archives/category/corporates/sk-on/sitemaps.xml,1,1,1,1,3,4,0,0
/global/archives/category/insight/expert-voice,1,1,1,1,3,3,0,0
/global/archives/tag/2022-esg-report,1,1,1,1,3,5,0,0
/global/archives/tag/2023-q4,1,1,1,1,6,5,0,0
/global/archives/tag/ambassadors-spouses-association-in-seoul,1,1,1,1,7,6,0,0
/global/archives/tag/arc,1,1,1,1,34,6,0,0
/global/archives/tag/carbon-capture,1,1,1,1,2,5,0,0
/global/archives/tag/cobalt-free-battery,1,1,1,1,7,4,0,0
/global/archives/tag/digital-twin,1,1,1,1,11,5,0,0
/global/archives/tag/ecopro,1,1,1,1,26,5,0,0
/global/archives/tag/ecopro-bm,1,1,1,1,2,4,0,0
/global/archives/tag/energy-super-station,1,1,1,1,4,5,0,0
/global/archives/tag/esg,1,1,1,1,4,5,0,0
/global/archives/tag/ess,1,1,1,1,9,4,0,0
/global/archives/tag/europe,1,1,1,1,49,4,0,0
/global/archives/tag/financial-results,1,1,1,1,25,4,0,0
/global/archives/tag/georgia,1,1,1,1,7,5,0,0
/global/archives/tag/germany,1,1,1,1,6,5,0,0
/global/archives/tag/global-forum,1,1,1,1,0,4,0,0
/global/archives/tag/green-biz,1,1,1,1,28,6,0,0
/global/archives/tag/green-bonds,1,1,1,1,2,5,0,0
/global/archives/tag/hydrogen,1,1,1,1,0,4,0,0
/global/archives/tag/hyundai,1,1,1,1,0,3,0,0
/global/archives/tag/immersion-cooling,1,1,1,1,10,6,0,0
/global/archives/tag/inobus,1,1,1,1,41,6,0,0
/global/archives/tag/interbattery-2024,1,1,1,1,11,4,0,0
/global/archives/tag/komarom,1,1,1,1,11,4,0,0
/global/archives/tag/mhp,1,1,1,1,3,4,0,0
/global/archives/tag/mono-material,1,1,1,1,2,4,0,0
/global/archives/tag/mono-material-packaging,1,1,1,1,3,6,0,0
/global/archives/tag/msci,1,1,1,1,8,4,0,0
/global/archives/tag/op,1,1,1,1,11,4,0,0
/global/archives/tag/plastic-recycling,1,1,1,1,3,4,0,0
/global/archives/tag/polonica-progressio-awards,1,1,1,1,4,5,0,0
/global/archives/tag/pyrolysis,1,1,1,1,9,5,0,0
/global/archives/tag/roadmap,1,1,1,1,5,4,0,0
/global/archives/tag/separator,1,1,1,1,10,5,0,0
/global/archives/tag/sheco,1,1,1,1,12,5,0,0
/global/archives/tag/siemens,1,2,2,0.5,5.5,5,0,0
/global/archives/tag/singapore,1,1,1,1,21,5,0,0
/global/archives/tag/sk-energy-americas,1,1,1,1,9,4,0,0
