# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240722
# 종료일: 20240722
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
desktop,/archives/category/press/press-release,66,50,78
desktop,/,97,25,199
desktop,/archives/84588,24,16,27
desktop,/archives/115896,28,12,31
desktop,/archives/113797,15,11,15
desktop,/archives/114973,18,10,24
desktop,/archives/103947,13,9,14
desktop,/archives/104002,12,9,13
desktop,/archives/96864,10,9,11
mobile,/archives/32828,9,8,9
desktop,/archives/115877,19,7,20
desktop,/archives/98107,8,7,10
mobile,/archives/105883,7,7,8
desktop,/archives/111831,9,6,18
desktop,/archives/112580,7,6,8
desktop,/archives/115057,7,6,8
desktop,/archives/49884,8,6,8
mobile,/archives/96864,6,6,6
desktop,/archives/111540,8,5,8
desktop,/archives/114094,7,5,7
desktop,/archives/115674,15,5,20
desktop,/archives/115727,10,5,17
desktop,/archives/category/business/sk-enterm,8,5,13
mobile,/archives/16295,5,5,6
mobile,/archives/19961,5,5,5
mobile,/archives/49884,5,5,5
desktop,/archives/107411,4,4,4
desktop,/archives/111978,4,4,5
desktop,/archives/115731,7,4,7
desktop,/archives/32828,4,4,4
desktop,/archives/48279,4,4,4
desktop,/archives/51077,4,4,4
desktop,/archives/63622,4,4,5
desktop,/archives/65154,4,4,4
desktop,/archives/78785,5,4,6
desktop,/archives/83720,4,4,4
desktop,/archives/99361,7,4,7
desktop,/archives/category/business/sk-enmove,12,4,17
mobile,/archives/113797,4,4,4
mobile,/archives/114094,4,4,6
mobile,/archives/115057,4,4,4
mobile,/archives/32685,4,4,5
desktop,/archives/14651,3,3,3
desktop,/archives/18301,3,3,3
desktop,/archives/32685,3,3,3
desktop,/archives/34678,3,3,3
desktop,/archives/88198,6,3,7
desktop,/archives/91050,6,3,7
desktop,/archives/95380,3,3,4
desktop,/archives/97077,3,3,3
desktop,/archives/tag/sk경영경제연구소,3,3,6
mobile,/,9,3,17
mobile,/archives/104002,3,3,4
mobile,/archives/47699,3,3,3
mobile,/archives/83720,3,3,3
mobile,/archives/category/business/sk-on,5,3,7
desktop,/archives/100892,2,2,2
desktop,/archives/104517,2,2,2
desktop,/archives/105499,3,2,6
desktop,/archives/106126,2,2,2
desktop,/archives/106172,2,2,2
desktop,/archives/107738,4,2,5
desktop,/archives/108755,3,2,6
desktop,/archives/109603,3,2,4
desktop,/archives/110015,2,2,3
desktop,/archives/110323,4,2,5
desktop,/archives/112183,2,2,2
desktop,/archives/112480,3,2,4
desktop,/archives/113159,6,2,7
desktop,/archives/113680,4,2,6
desktop,/archives/113998,3,2,3
desktop,/archives/114065,2,2,2
desktop,/archives/114773,2,2,2
desktop,/archives/114810,2,2,2
desktop,/archives/115537,5,2,5
desktop,/archives/115558,3,2,3
desktop,/archives/115837,10,2,10
desktop,/archives/11993,2,2,2
desktop,/archives/12513,3,2,3
desktop,/archives/14875,2,2,3
desktop,/archives/70300,2,2,2
desktop,/archives/7696,3,2,3
desktop,/archives/83065,2,2,2
desktop,/archives/8355,2,2,2
desktop,/archives/8448,2,2,2
desktop,/archives/8502,2,2,2
desktop,/archives/86834,2,2,2
desktop,/archives/88269,2,2,2
desktop,/archives/8935,2,2,2
desktop,/archives/96759,3,2,3
desktop,/archives/98253,2,2,2
desktop,/archives/category/business,16,2,28
desktop,/archives/category/business/sk-earthon,2,2,4
desktop,/archives/tag/환경과학기술원,2,2,3
desktop,/posts,6,2,9
mobile,/archives/110015,2,2,2
mobile,/archives/110975,2,2,2
mobile,/archives/111283,2,2,2
mobile,/archives/111540,2,2,2
mobile,/archives/111831,2,2,2
mobile,/archives/113159,4,2,4
mobile,/archives/114138,2,2,2
mobile,/archives/114973,3,2,3
mobile,/archives/115674,2,2,2
mobile,/archives/115727,4,2,4
mobile,/archives/115731,5,2,6
mobile,/archives/115877,6,2,9
mobile,/archives/13104,2,2,2
mobile,/archives/24686,2,2,2
mobile,/archives/28782,2,2,3
mobile,/archives/32839,2,2,2
mobile,/archives/36237,2,2,4
mobile,/archives/51077,2,2,2
mobile,/archives/59136,2,2,4
mobile,/archives/59164,2,2,3
mobile,/archives/63622,2,2,2
mobile,/archives/69589,2,2,3
mobile,/archives/8355,2,2,2
mobile,/archives/88930,2,2,5
mobile,/archives/93206,2,2,2
mobile,/archives/97638,3,2,3
mobile,/archives/category/business/sk-enterm,2,2,2
mobile,/archives/tag/sk이노베이션-울산complex,2,2,2
mobile,/archives/tag/섬유,2,2,4
desktop,/archives/100001,2,1,2
desktop,/archives/100207,1,1,1
desktop,/archives/100222,3,1,1
desktop,/archives/100244,1,1,1
desktop,/archives/100667,1,1,1
desktop,/archives/100723,1,1,1
desktop,/archives/100739,1,1,3
desktop,/archives/101011,1,1,1
desktop,/archives/101143,1,1,1
desktop,/archives/101213,1,1,1
desktop,/archives/101604,1,1,1
desktop,/archives/102285,1,1,1
desktop,/archives/102419,1,1,1
desktop,/archives/102835,2,1,4
desktop,/archives/103076,1,1,1
desktop,/archives/103092,1,1,1
desktop,/archives/103336,1,1,1
desktop,/archives/103349,3,1,3
desktop,/archives/104151,1,1,1
desktop,/archives/104187,1,1,1
desktop,/archives/10512,1,1,1
desktop,/archives/105532,1,1,1
desktop,/archives/10557,1,1,1
desktop,/archives/105914,1,1,1
desktop,/archives/106168,1,1,1
desktop,/archives/106345,1,1,1
desktop,/archives/107036,1,1,1
desktop,/archives/107142,1,1,1
desktop,/archives/107388,1,1,1
desktop,/archives/107995,2,1,2
desktop,/archives/108327,1,1,1
desktop,/archives/108461,1,1,1
desktop,/archives/108874,1,1,1
desktop,/archives/109118,1,1,1
desktop,/archives/109195,1,1,1
desktop,/archives/109513,1,1,1
desktop,/archives/110003,1,1,1
desktop,/archives/110055,1,1,1
desktop,/archives/110144,4,1,5
desktop,/archives/110932,3,1,3
desktop,/archives/110975,1,1,1
desktop,/archives/111283,1,1,1
desktop,/archives/111387,2,1,2
desktop,/archives/111486,1,1,1
desktop,/archives/111652,1,1,1
desktop,/archives/111942,1,1,1
desktop,/archives/112487,2,1,2
desktop,/archives/112614,2,1,2
desktop,/archives/112776,1,1,1
desktop,/archives/112956,2,1,2
desktop,/archives/113475,2,1,2
desktop,/archives/113663,1,1,1
desktop,/archives/114138,8,1,11
desktop,/archives/114172,1,1,1
desktop,/archives/114336,1,1,1
desktop,/archives/114354,2,1,2
desktop,/archives/114364,1,1,1
desktop,/archives/114474,1,1,1
desktop,/archives/114632,1,1,1
desktop,/archives/114677,1,1,1
desktop,/archives/114688,1,1,1
desktop,/archives/114999,2,1,2
desktop,/archives/115020,1,1,2
desktop,/archives/115113,2,1,2
desktop,/archives/115494,1,1,1
desktop,/archives/115512,1,1,1
desktop,/archives/115779,2,1,2
desktop,/archives/11700,2,1,6
desktop,/archives/11737,1,1,1
desktop,/archives/11955,1,1,1
desktop,/archives/12929,1,1,1
desktop,/archives/13104,1,1,1
desktop,/archives/13718,1,1,1
desktop,/archives/14070,1,1,1
desktop,/archives/15214,1,1,1
desktop,/archives/18648,1,1,1
desktop,/archives/19981,1,1,1
desktop,/archives/20005,1,1,1
desktop,/archives/20287,1,1,1
desktop,/archives/20706,2,1,2
desktop,/archives/20855,1,1,2
desktop,/archives/20948,1,1,1
desktop,/archives/21558,2,1,2
desktop,/archives/22283,1,1,1
desktop,/archives/22734,1,1,1
desktop,/archives/22805,1,1,1
desktop,/archives/23219,1,1,2
desktop,/archives/24523,1,1,1
desktop,/archives/24660,1,1,1
desktop,/archives/24874,1,1,1
desktop,/archives/25509,1,1,1
desktop,/archives/25579,1,1,1
desktop,/archives/25903,1,1,1
desktop,/archives/27825,1,1,1
desktop,/archives/28520,1,1,1
desktop,/archives/29155,1,1,1
desktop,/archives/29201,1,1,1
desktop,/archives/30153,1,1,1
desktop,/archives/30647,1,1,1
desktop,/archives/3095,1,1,1
desktop,/archives/31518,1,1,1
