# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240701
# 종료일: 20240701
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/115558,100,88,105
desktop,/archives/category/press/press-release,60,47,63
desktop,/,95,39,149
desktop,/archives/113797,29,23,29
desktop,/archives/34678,20,20,21
mobile,/archives/32828,16,16,19
mobile,/archives/23352,14,13,13
desktop,/archives/84588,15,12,17
desktop,/archives/115558,18,11,21
mobile,/archives/34678,11,11,14
mobile,/,15,10,25
mobile,/archives/115057,10,10,11
mobile,/archives/109462,10,9,11
mobile,/archives/category/business/sk-on,12,9,14
desktop,/archives/115727,40,8,54
mobile,/archives/96864,8,8,10
desktop,/archives/104002,8,7,11
mobile,/archives/32685,7,7,9
desktop,/archives/100667,6,6,8
desktop,/archives/32828,6,6,7
desktop,/archives/category/business/sk-on,19,6,31
tablet,/archives/92880,6,6,7
desktop,/archives/100222,5,5,5
desktop,/archives/111831,9,5,9
desktop,/archives/115057,6,5,6
desktop,/archives/78553,5,5,6
desktop,/archives/83065,7,5,7
mobile,/archives/115706,6,5,9
desktop,/archives/114094,4,4,5
desktop,/archives/115587,7,4,8
desktop,/archives/27825,4,4,4
desktop,/archives/49884,6,4,6
desktop,/archives/8355,6,4,7
desktop,/archives/96864,5,4,4
mobile,/archives/114973,4,4,4
mobile,/archives/115727,14,4,18
desktop,/archives/100553,3,3,3
desktop,/archives/10557,3,3,4
desktop,/archives/107388,3,3,3
desktop,/archives/111978,3,3,4
desktop,/archives/112580,5,3,6
desktop,/archives/113855,4,3,4
desktop,/archives/113952,4,3,4
desktop,/archives/114138,4,3,5
desktop,/archives/114999,6,3,6
desktop,/archives/115537,9,3,8
desktop,/archives/23352,3,3,3
desktop,/archives/36253,3,3,3
desktop,/archives/48028,4,3,5
desktop,/archives/60291,3,3,3
desktop,/archives/61743,3,3,3
desktop,/archives/69357,3,3,3
desktop,/archives/81784,3,3,3
desktop,/archives/97077,5,3,5
desktop,/archives/99361,4,3,4
desktop,/archives/tag/sk경영경제연구소,3,3,3
desktop,/archives/tag/열분해유,3,3,3
desktop,/posts,10,3,13
mobile,/archives/19961,3,3,5
mobile,/archives/7696,3,3,3
mobile,/archives/9439,3,3,3
tablet,/archives/115558,3,3,3
desktop,/archives/100159,2,2,2
desktop,/archives/10179,2,2,2
desktop,/archives/103989,2,2,2
desktop,/archives/106205,2,2,2
desktop,/archives/107411,2,2,2
desktop,/archives/10815,2,2,2
desktop,/archives/108755,2,2,2
desktop,/archives/109888,2,2,3
desktop,/archives/110323,4,2,4
desktop,/archives/110471,2,2,2
desktop,/archives/114153,5,2,5
desktop,/archives/114309,2,2,2
desktop,/archives/114688,2,2,2
desktop,/archives/114810,3,2,5
desktop,/archives/114973,3,2,5
desktop,/archives/115258,3,2,3
desktop,/archives/115394,4,2,5
desktop,/archives/115706,12,2,12
desktop,/archives/21973,2,2,4
desktop,/archives/28782,2,2,2
desktop,/archives/33974,2,2,2
desktop,/archives/59030,2,2,2
desktop,/archives/6688,2,2,6
desktop,/archives/73326,2,2,2
desktop,/archives/76541,2,2,2
desktop,/archives/78785,3,2,3
desktop,/archives/83720,2,2,2
desktop,/archives/84762,2,2,2
desktop,/archives/88816,2,2,2
desktop,/archives/9049,2,2,2
desktop,/archives/94311,3,2,3
desktop,/archives/95110,4,2,6
desktop,/archives/96879,2,2,2
desktop,/archives/97693,2,2,2
desktop,/archives/98107,2,2,2
desktop,/archives/98731,2,2,2
desktop,/archives/category/business/sk-energy,8,2,8
desktop,/archives/tag/sk이노베이션-울산complex,2,2,2
desktop,/archives/tag/베이징-besk-테크놀로지,3,2,7
desktop,/archives/tag/오픈-이노베이션,2,2,3
desktop,/archives/tag/탄소중립,2,2,2
mobile,/archives/105676,2,2,2
mobile,/archives/112580,2,2,2
mobile,/archives/114094,2,2,2
mobile,/archives/114407,2,2,4
mobile,/archives/115353,2,2,2
mobile,/archives/115394,2,2,2
mobile,/archives/115537,2,2,2
mobile,/archives/16295,2,2,2
mobile,/archives/21277,2,2,2
mobile,/archives/21617,2,2,2
mobile,/archives/24192,2,2,2
mobile,/archives/25596,2,2,2
mobile,/archives/37693,2,2,2
mobile,/archives/48028,3,2,3
mobile,/archives/61743,2,2,2
mobile,/archives/7380,2,2,2
mobile,/archives/78553,2,2,3
mobile,/archives/8355,2,2,2
mobile,/archives/84588,2,2,2
mobile,/archives/8935,2,2,2
mobile,/archives/9049,2,2,2
mobile,/archives/92880,2,2,2
mobile,/archives/9512,2,2,2
mobile,/archives/9782,2,2,2
mobile,/archives/category/business/sk-energy,2,2,2
mobile,/archives/category/business/sk-incheonpetrochem,2,2,2
desktop,/archives/100130,2,1,4
desktop,/archives/100515,2,1,2
desktop,/archives/101143,1,1,1
desktop,/archives/101465,2,1,4
desktop,/archives/102268,1,1,1
desktop,/archives/102285,1,1,2
desktop,/archives/102419,1,1,1
desktop,/archives/102835,1,1,1
desktop,/archives/103287,1,1,1
desktop,/archives/10330,1,1,1
desktop,/archives/103302,1,1,1
desktop,/archives/103349,1,1,1
desktop,/archives/103947,4,1,6
desktop,/archives/104439,1,1,1
desktop,/archives/104532,2,1,2
desktop,/archives/106387,1,1,1
desktop,/archives/107142,1,1,1
desktop,/archives/107579,1,1,1
desktop,/archives/107610,1,1,1
desktop,/archives/107809,1,1,1
desktop,/archives/109090,1,1,1
desktop,/archives/109169,1,1,1
desktop,/archives/109216,1,1,1
desktop,/archives/109962,1,1,1
desktop,/archives/110015,3,1,3
desktop,/archives/110055,1,1,2
desktop,/archives/110104,1,1,1
desktop,/archives/110144,2,1,2
desktop,/archives/110458,2,1,2
desktop,/archives/111324,1,1,1
desktop,/archives/111387,1,1,1
desktop,/archives/111394,2,1,2
desktop,/archives/111435,1,1,2
desktop,/archives/111540,3,1,3
desktop,/archives/111652,1,1,1
desktop,/archives/112011,1,1,1
desktop,/archives/112024,1,1,1
desktop,/archives/11223,1,1,1
desktop,/archives/112418,4,1,4
desktop,/archives/112513,1,1,1
desktop,/archives/113121,1,1,1
desktop,/archives/113159,3,1,3
desktop,/archives/113419,1,1,1
desktop,/archives/113680,1,1,1
desktop,/archives/113881,1,1,1
desktop,/archives/113899,1,1,1
desktop,/archives/113998,3,1,3
desktop,/archives/114118,1,1,1
desktop,/archives/114172,1,1,1
desktop,/archives/114327,1,1,1
desktop,/archives/114407,1,1,1
desktop,/archives/114751,1,1,1
desktop,/archives/114789,1,1,1
desktop,/archives/114931,2,1,2
desktop,/archives/115390,1,1,1
desktop,/archives/115517,1,1,1
desktop,/archives/12513,1,1,1
desktop,/archives/12554,1,1,1
desktop,/archives/12657,1,1,1
desktop,/archives/13264,1,1,1
desktop,/archives/14070,1,1,2
desktop,/archives/14188,1,1,1
desktop,/archives/14651,1,1,1
desktop,/archives/14965,1,1,2
desktop,/archives/16254,1,1,1
desktop,/archives/18301,2,1,1
desktop,/archives/19349,1,1,1
desktop,/archives/19392,1,1,1
desktop,/archives/19961,1,1,1
desktop,/archives/20157,1,1,1
desktop,/archives/20723,1,1,1
desktop,/archives/21277,1,1,1
desktop,/archives/21488,1,1,1
desktop,/archives/21543,1,1,3
desktop,/archives/21558,2,1,2
desktop,/archives/22292,1,1,1
desktop,/archives/22567,1,1,1
desktop,/archives/23283,1,1,2
desktop,/archives/24588,2,1,3
desktop,/archives/24686,1,1,1
desktop,/archives/25596,1,1,1
desktop,/archives/25711,3,1,5
desktop,/archives/25903,1,1,1
desktop,/archives/25955,1,1,1
desktop,/archives/26466,1,1,2
desktop,/archives/27389,1,1,1
desktop,/archives/27519,1,1,1
desktop,/archives/28157,1,1,1
desktop,/archives/30273,1,1,2
desktop,/archives/30539,2,1,3
desktop,/archives/3095,1,1,2
desktop,/archives/31846,1,1,1
desktop,/archives/32220,1,1,1
desktop,/archives/32685,1,1,1
desktop,/archives/32839,1,1,1
desktop,/archives/33139,1,1,1
desktop,/archives/34190,1,1,1
desktop,/archives/34578,1,1,1
desktop,/archives/34905,1,1,1
desktop,/archives/35072,1,1,1
desktop,/archives/35678,2,1,3
desktop,/archives/36237,1,1,1
desktop,/archives/37159,1,1,1
desktop,/archives/37795,1,1,1
desktop,/archives/38114,2,1,2
desktop,/archives/38706,1,1,1
desktop,/archives/4298,1,1,1
desktop,/archives/45237,1,1,1
desktop,/archives/45433,1,1,2
desktop,/archives/45977,1,1,1
desktop,/archives/46873,1,1,1
desktop,/archives/47000,1,1,1
desktop,/archives/4735,1,1,1
desktop,/archives/47741,1,1,1
desktop,/archives/47895,2,1,3
desktop,/archives/48168,2,1,2
desktop,/archives/48279,1,1,1
desktop,/archives/48881,1,1,3
desktop,/archives/50967,1,1,1
desktop,/archives/51077,2,1,3
desktop,/archives/51614,1,1,1
desktop,/archives/53447,1,1,3
desktop,/archives/54808,1,1,1
desktop,/archives/55295,1,1,1
desktop,/archives/55965,1,1,1
desktop,/archives/56657,1,1,1
desktop,/archives/57650,1,1,1
desktop,/archives/59623,1,1,1
desktop,/archives/59820,1,1,1
desktop,/archives/60780,1,1,1
desktop,/archives/61771,1,1,1
desktop,/archives/61897,1,1,1
desktop,/archives/62987,2,1,2
desktop,/archives/63284,1,1,1
desktop,/archives/63622,1,1,1
desktop,/archives/65154,1,1,1
desktop,/archives/67904,1,1,1
desktop,/archives/68684,1,1,1
desktop,/archives/6947,1,1,1
desktop,/archives/70300,1,1,2
desktop,/archives/70521,1,1,1
desktop,/archives/71038,1,1,1
desktop,/archives/71505,1,1,1
desktop,/archives/72120,1,1,1
desktop,/archives/73232,1,1,1
desktop,/archives/73355,1,1,1
desktop,/archives/7348,1,1,1
desktop,/archives/73628,1,1,1
desktop,/archives/73661,1,1,1
desktop,/archives/73718,1,1,1
desktop,/archives/73751,1,1,1
desktop,/archives/7380,1,1,1
desktop,/archives/73965,1,1,1
desktop,/archives/74012,1,1,1
desktop,/archives/74339,1,1,1
desktop,/archives/7435,1,1,1
desktop,/archives/76179,1,1,1
desktop,/archives/76328,1,1,1
desktop,/archives/7696,1,1,2
desktop,/archives/78120,1,1,1
desktop,/archives/78699,1,1,1
desktop,/archives/7938,3,1,4
desktop,/archives/80192,1,1,1
desktop,/archives/80343,1,1,1
desktop,/archives/80603,1,1,1
desktop,/archives/81289,1,1,1
desktop,/archives/81437,1,1,1
desktop,/archives/81946,1,1,1
desktop,/archives/83181,1,1,1
desktop,/archives/83477,1,1,1
desktop,/archives/83571,1,1,1
desktop,/archives/8409,1,1,1
desktop,/archives/8448,1,1,1
desktop,/archives/84500,1,1,1
desktop,/archives/8502,1,1,1
desktop,/archives/85187,1,1,1
desktop,/archives/85853,1,1,1
desktop,/archives/86313,1,1,3
desktop,/archives/87190,1,1,1
desktop,/archives/8740,1,1,1
desktop,/archives/87921,1,1,1
desktop,/archives/88430,1,1,1
desktop,/archives/89732,1,1,1
desktop,/archives/91050,1,1,1
desktop,/archives/91753,1,1,1
desktop,/archives/92277,1,1,1
desktop,/archives/92338,1,1,1
desktop,/archives/92808,1,1,1
desktop,/archives/93075,1,1,1
desktop,/archives/93460,1,1,1
desktop,/archives/93491,1,1,1
desktop,/archives/93529,1,1,1
desktop,/archives/93757,1,1,1
desktop,/archives/93938,1,1,1
desktop,/archives/94030,1,1,1
desktop,/archives/94488,1,1,1
desktop,/archives/94778,2,1,3
desktop,/archives/9512,1,1,2
desktop,/archives/96022,1,1,1
desktop,/archives/96145,3,1,5
desktop,/archives/96200,1,1,1
desktop,/archives/96443,1,1,1
desktop,/archives/96454,2,1,2
desktop,/archives/9660,1,1,1
desktop,/archives/96752,1,1,1
desktop,/archives/97113,1,1,1
desktop,/archives/97264,1,1,1
desktop,/archives/97843,1,1,1
desktop,/archives/98428,1,1,1
desktop,/archives/98805,1,1,1
desktop,/archives/9986,1,1,1
desktop,/archives/99932,1,1,1
desktop,/archives/category/2023,1,1,3
desktop,/archives/category/business/sk-enterm,5,1,7
desktop,/archives/category/business/sk-incheonpetrochem,1,1,1
desktop,/archives/category/field-news,4,1,5
desktop,/archives/category/social-news,1,1,1
desktop,/archives/category/social-news/csr,1,1,1
desktop,/archives/tag/ceo와의-대화,1,1,1
desktop,/archives/tag/gm다이어트,1,1,1
desktop,/archives/tag/mpge,1,1,1
desktop,/archives/tag/sk-supex추구협의회,2,1,2
desktop,/archives/tag/sk그룹-최태원-회장,1,1,1
desktop,/archives/tag/sk써니,1,1,1
desktop,/archives/tag/sk올림픽핸드볼경기장,1,1,1
desktop,/archives/tag/sk주유소,1,1,1
desktop,/archives/tag/sk지오센트릭,1,1,2
desktop,/archives/tag/supex,1,1,1
desktop,/archives/tag/배터리-공장,1,1,1
desktop,/archives/tag/복합-주유소,1,1,1
desktop,/archives/tag/사내복지,1,1,1
desktop,/archives/tag/수소충전소,1,1,1
desktop,/archives/tag/스페인-카르타헤나-공장,1,1,1
desktop,/archives/tag/직무소개,1,1,1
desktop,/archives/tag/창립기념일,1,1,1
desktop,/archives/tag/포화탄화수소,1,1,1
desktop,/archives/tag/해피빈,1,1,1
desktop,/archives/tag/화면보호기,1,1,1
desktop,/newsletter_agreement,2,1,3
mobile,/archives/10112,1,1,1
mobile,/archives/101248,2,1,6
