# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240901
# 종료일: 20240930
페이지 경로 및 화면 클래스,조회수,세션수,활성 사용자,활성 사용자당 조회수,활성 사용자당 평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/tag/ecopro-bm,2,2,1,2,3,8,0,0
/global/archives/tag/ek-energy,2,1,1,2,16,10,0,0
/global/archives/tag/energy-super-station,2,2,2,1,7.5,10,0,0
/global/archives/tag/ev-battery,2,2,2,1,36,9,0,0
/global/archives/tag/f-150-lightning,2,2,2,1,9,11,0,0
/global/archives/tag/flexible-cover-window,2,2,1,2,2,11,0,0
/global/archives/tag/frontier-1-5d,2,2,2,1,3,11,0,0
/global/archives/tag/global-battery-alliance,2,1,1,2,3,7,0,0
/global/archives/tag/green-innovation,2,2,1,2,7,6,0,0
/global/archives/tag/hungary,2,2,2,1,9.5,10,0,0
/global/archives/tag/iest,2,1,1,2,8,9,0,0
/global/archives/tag/ivancsa,2,2,2,1,6,9,0,0
/global/archives/tag/kentucky,2,1,1,2,20,10,0,0
/global/archives/tag/kolon,2,2,2,1,19,10,0,0
/global/archives/tag/libs,2,2,2,1,22.5,9,0,0
/global/archives/tag/morgan-stanley-capital-international,2,2,2,1,1,10,0,0
/global/archives/tag/nmc,2,2,2,1,5,9,0,0
/global/archives/tag/norway,2,1,1,2,25,7,0,0
/global/archives/tag/oh-jong-hoon,2,1,1,2,6,7,0,0
/global/archives/tag/ohio,2,1,1,2,7,7,0,0
/global/archives/tag/poe,2,3,2,1,17.5,12,0,0
/global/archives/tag/production-sharing-contract,2,1,1,2,16,7,0,0
/global/archives/tag/psc,2,1,1,2,17,7,0,0
/global/archives/tag/purecycle-technologies,2,1,1,2,16,8,0,0
/global/archives/tag/pyrolysis,2,2,2,1,18.5,10,0,0
/global/archives/tag/sk-battery-hungary,2,2,1,2,30,8,0,0
/global/archives/tag/sk-earthon-kuala-lumpur,2,2,2,1,6.5,8,0,0
/global/archives/tag/sk-lubricants,2,2,2,1,29.5,7,0,0
/global/archives/tag/sk-on-hungary-skoh-and-sk-battery-manufacturing,2,2,2,1,8,8,0,0
/global/archives/tag/sk-ulsan-complex,2,2,2,1,6.5,7,0,0
/global/archives/tag/skearthon,2,1,1,2,21,9,0,0
/global/archives/tag/skei-singapore,2,2,2,1,7.5,9,0,0
/global/archives/tag/skgc,2,2,2,1,27,8,0,0
/global/archives/tag/skiet,2,2,2,1,23.5,6,0,0
/global/archives/tag/skipc,2,2,2,1,15.5,9,0,0
/global/archives/tag/ulsan,2,1,1,2,35,8,0,0
/global/archives/tag/weixing-chemical,2,2,2,1,6,8,0,0
/global/archives/tag/yukong,2,2,2,1,12,10,0,0
/global/archives/tag/zhejiang-satellite-petrochemical,2,1,1,2,29,9,0,0
/global/archives/tag/中国,2,2,1,2,19,8,0,0
/global/family-site-links,2,2,2,1,14.5,11,0,0
"/global/archivThe company is expanding its battery production facility in Komárom, Hungary, with an additional investment to increase capacity to 30 GWh per year, catering to the European EV market.es/16463",1,1,1,1,0,3,0,0
/global/archives,1,1,1,1,3,4,0,0
/global/archives/,1,1,1,1,2,4,0,0
/global/archives/10103,1,1,1,1,6,5,0,0
/global/archives/10148,1,1,1,1,1,4,0,0
/global/archives/1016,1,1,1,1,17,2,0,0
/global/archives/10322,1,1,1,1,0,3,0,0
/global/archives/1043,1,1,1,1,0,4,0,0
/global/archives/10445,1,1,1,1,8,4,0,0
/global/archives/10478,1,1,1,1,10,4,0,0
/global/archives/10511,1,1,1,1,26,5,0,0
/global/archives/10570,1,1,1,1,103,6,0,0
/global/archives/10574,1,1,1,1,80,4,0,0
/global/archives/11125,1,1,1,1,19,6,0,0
/global/archives/11286,1,1,1,1,71,3,0,0
/global/archives/11342,1,1,1,1,5,5,0,0
/global/archives/11415,1,1,1,1,0,4,0,0
/global/archives/11429,1,1,1,1,5,3,0,0
/global/archives/11486,1,1,1,1,6,4,0,0
/global/archives/11573,1,1,1,1,0,4,0,0
/global/archives/11623,1,1,1,1,39,4,0,0
/global/archives/11889,1,1,1,1,49,5,0,0
/global/archives/12044,1,1,1,1,17,5,0,0
/global/archives/12241,1,1,1,1,13,4,0,0
/global/archives/12274,1,1,1,1,62,5,0,0
/global/archives/12349,1,1,1,1,8,4,0,0
/global/archives/1237,1,1,1,1,28,5,0,0
/global/archives/12692/제로카본라이프스타일_5,1,1,1,1,23,6,0,0
/global/archives/12823,1,1,1,1,0,3,0,0
/global/archives/12928,1,1,1,1,4,3,0,0
/global/archives/12968,1,1,1,1,0,3,0,0
/global/archives/12982,1,1,1,1,6,5,0,0
/global/archives/13036,1,1,1,1,2,4,0,0
/global/archives/13060,1,1,1,1,116,6,0,0
/global/archives/13153,1,1,1,1,21,4,0,0
/global/archives/13327,1,1,1,1,24,4,0,0
/global/archives/13478,1,1,1,1,235,3,0,0
/global/archives/13540,1,1,1,1,0,3,0,0
/global/archives/13667,1,1,1,1,4,5,0,0
/global/archives/13795,1,1,1,1,109,3,0,0
/global/archives/13981,1,1,1,1,7,5,0,0
/global/archives/14384,1,1,1,1,559,3,0,0
/global/archives/14400,1,1,1,1,0,2,0,0
/global/archives/14442,1,1,1,1,105,5,0,0
/global/archives/14493,1,1,1,1,7,4,0,0
/global/archives/14541,1,1,1,1,18,5,0,0
/global/archives/14565,1,1,1,1,8,3,0,0
/global/archives/14690,1,1,1,1,1,4,0,0
/global/archives/1473,1,1,1,1,0,3,0,0
/global/archives/14869,1,1,1,1,53,4,0,0
/global/archives/14896,1,1,1,1,45,4,0,0
/global/archives/16405,1,1,1,1,0,2,0,0
/global/archives/16563,1,1,1,1,0,4,0,0
/global/archives/16980,1,1,1,1,6,4,0,0
/global/archives/17047/4-sk이노베이션_ces2024_sk원더랜드_sk-wonderland_판타스틱아일랜드_1,1,1,1,1,0,4,0,0
/global/archives/17292,1,1,1,1,96,4,0,0
/global/archives/17863,1,1,1,1,3,3,0,0
/global/archives/18076,1,1,1,1,52,5,0,0
/global/archives/18208/6-skeo-malaysia-plogging-on-28-may-sk어스온-말레이시아,1,1,1,1,21,5,0,0
"/global/archives/18283"" /t ""_blank",1,1,1,1,0,5,0,0
/global/archives/19149,1,1,1,1,0,4,0,0
/global/archives/2212,1,1,1,1,0,4,0,0
/global/archives/2535,1,1,1,1,35,4,0,0
/global/archives/2557,1,1,1,1,0,4,0,0
/global/archives/2568,1,1,1,1,16,4,0,0
/global/archives/2761,1,1,1,1,8,3,0,0
/global/archives/279,1,1,1,1,9,3,0,0
/global/archives/298,1,1,1,1,43,5,0,0
/global/archives/3177,1,2,1,1,217,7,0,0
/global/archives/3220,1,1,1,1,56,5,0,0
/global/archives/3709 -,1,1,1,1,0,4,0,0
/global/archives/3786,1,1,1,1,3,5,0,0
/global/archives/3859,1,1,1,1,27,4,0,0
/global/archives/3873,1,1,1,1,0,4,0,0
/global/archives/4002,1,1,1,1,21,5,0,0
/global/archives/4086,1,1,1,1,0,3,0,0
/global/archives/4110,1,1,1,1,0,3,0,0
/global/archives/4193,1,1,1,1,0,5,0,0
/global/archives/4415,1,1,1,1,38,5,0,0
/global/archives/4450,1,1,1,1,14,5,0,0
/global/archives/4705,1,2,1,1,0,5,0,0
/global/archives/4897,1,1,1,1,0,4,0,0
/global/archives/4900,1,1,1,1,69,5,0,0
/global/archives/507,1,1,1,1,165,5,0,0
/global/archives/5182,1,1,1,1,0,2,0,0
/global/archives/5247,1,1,1,1,9,4,0,0
/global/archives/5651,1,1,1,1,43,5,0,0
/global/archives/5804,1,1,1,1,33,6,0,0
/global/archives/5970,1,1,1,1,8,5,0,0
/global/archives/5981,1,1,1,1,0,4,0,0
/global/archives/6323,1,1,1,1,65,5,0,0
/global/archives/6329,1,1,1,1,42,5,0,0
/global/archives/6414,1,1,0,0,0,3,0,0
/global/archives/6462 - https:/www.skenmove.com/sustainability/scope-1,1,1,1,1,3,5,0,0
/global/archives/6471,1,1,1,1,24,5,0,0
/global/archives/6623,1,1,1,1,57,5,0,0
/global/archives/6683,1,1,1,1,0,4,0,0
/global/archives/6984,1,1,1,1,0,3,0,0
/global/archives/7064,1,1,1,1,0,3,0,0
/global/archives/7262,1,1,1,1,29,4,0,0
/global/archives/7302,1,2,1,1,0,6,0,0
/global/archives/7319,1,2,1,1,0,4,0,0
/global/archives/7463,1,1,1,1,0,3,0,0
/global/archives/7784,1,1,1,1,0,2,0,0
/global/archives/7848,1,1,1,1,77,5,0,0
/global/archives/7870,1,1,1,1,26,6,0,0
/global/archives/7991,1,1,1,1,132,6,0,0
/global/archives/8042,1,1,1,1,6,3,0,0
/global/archives/8463,1,1,1,1,4,5,0,0
/global/archives/8599,1,1,1,1,19,5,0,0
/global/archives/8763,1,1,1,1,4,4,0,0
/global/archives/8765,1,1,1,1,22,4,0,0
/global/archives/8870,1,1,1,1,3,5,0,0
/global/archives/9096,1,1,1,1,20,4,0,0
/global/archives/9236,1,1,1,1,0,5,0,0
/global/archives/9250,1,1,1,1,30,4,0,0
/global/archives/9299,1,1,1,1,0,3,0,0
/global/archives/9394,1,1,1,1,20,3,0,0
/global/archives/9415,1,1,1,1,0,4,0,0
/global/archives/9715,1,1,1,1,12,5,0,0
/global/archives/9797,1,1,1,1,23,4,0,0
/global/archives/9908,1,1,1,1,47,3,0,0
/global/archives/9968,1,1,1,1,5,3,0,0
/global/archives/9978,1,1,1,1,0,4,0,0
/global/archives/9998/attachment/04,1,1,1,1,10,4,0,0
/global/archives/category/business/corporate/sk-innovation,1,1,1,1,0,3,0,0
/global/archives/category/ces/ces-2023,1,1,1,1,0,1,0,0
/global/archives/category/corporate/sk-enterm,1,1,1,1,8,6,0,0
/global/archives/category/corporate/sk-innovation,1,1,1,1,16,4,0,0
/global/archives/category/corporate/sk-rading-international,1,1,1,1,16,6,0,0
/global/archives/tag/2020大韩民国环保包装论坛,1,1,1,1,0,5,0,0
/global/archives/tag/2023-q2,1,1,1,1,20,4,0,0
/global/archives/tag/2024,1,1,1,1,0,3,0,0
/global/archives/tag/advanced-recycling-cluster,1,1,1,1,8,3,0,0
/global/archives/tag/advanced-sf-battery,1,1,1,1,5,5,0,0
/global/archives/tag/amogy,1,1,1,1,3,5,0,0
/global/archives/tag/anode,1,1,1,1,0,3,0,0
/global/archives/tag/aramid,1,1,1,1,4,5,0,0
/global/archives/tag/art,1,1,1,1,8,5,0,0
/global/archives/tag/battery-precursor,1,1,1,1,7,6,0,0
/global/archives/tag/battery-swap-station,1,1,1,1,2,4,0,0
/global/archives/tag/bev,1,1,1,1,7,4,0,0
/global/archives/tag/bmw,1,1,1,1,7,5,0,0
/global/archives/tag/c3VzdGFpbm,1,2,2,0.5,11,6,0,0
/global/archives/tag/cam,1,1,1,1,12,4,0,0
/global/archives/tag/canada,1,2,1,1,17,7,0,0
/global/archives/tag/carbon-neutrality,1,1,1,1,2,3,0,0
/global/archives/tag/cathode,1,1,1,1,0,4,0,0
/global/archives/tag/ccs,1,1,1,1,7,5,0,0
/global/archives/tag/ccs-hub-project,1,1,1,1,2,3,0,0
/global/archives/tag/ces,1,1,1,1,4,4,0,0
/global/archives/tag/ces2023,1,1,1,1,11,4,0,0
/global/archives/tag/changzhou,1,1,1,1,8,5,0,0
/global/archives/tag/clean-clx,1,1,1,1,0,4,0,0
/global/archives/tag/continew,1,1,1,1,0,4,0,0
/global/archives/tag/daejeon,1,2,1,1,8,7,0,0
/global/archives/tag/data-centers,1,1,1,1,18,4,0,0
/global/archives/tag/decarbonization,1,1,1,1,2,5,0,0
/global/archives/tag/dell-technologies,1,1,1,1,12,4,0,0
/global/archives/tag/diagnosis,1,1,1,1,3,3,0,0
/global/archives/tag/dic-certo,1,1,1,1,2,5,0,0
/global/archives/tag/digital-transformation,1,1,1,1,3,5,0,0
/global/archives/tag/doosan,1,1,1,1,0,4,0,0
/global/archives/tag/drone,1,1,1,1,9,5,0,0
/global/archives/tag/dubai,1,1,1,1,11,5,0,0
/global/archives/tag/ecosystem,1,1,1,1,0,4,0,0
/global/archives/tag/electric-vehicles,1,1,1,1,4,5,0,0
/global/archives/tag/energy-company,1,1,1,1,27,3,0,0
/global/archives/tag/esg,1,1,1,1,5,5,0,0
/global/archives/tag/ev,1,1,1,1,28,4,0,0
/global/archives/tag/evs,1,1,1,1,0,3,0,0
/global/archives/tag/ewha-womans-university,1,1,1,1,0,3,0,0
/global/archives/tag/flexible-display,1,1,1,1,13,5,0,0
/global/archives/tag/georgia,1,1,1,1,0,3,0,0
/global/archives/tag/global-csr,1,1,1,1,2,5,0,0
/global/archives/tag/great-music-festival,1,1,1,1,0,4,0,0
/global/archives/tag/group-iii-base-oil,1,1,1,1,5,5,0,0
/global/archives/tag/houston,1,1,1,1,0,4,0,0
/global/archives/tag/hydrogen,1,1,1,1,2,5,0,0
/global/archives/tag/immersion-cooling-fluids,1,1,1,1,0,2,0,0
/global/archives/tag/india,1,1,1,1,4,4,0,0
/global/archives/tag/indonesia,1,1,1,1,2,5,0,0
/global/archives/tag/infinium,1,1,1,1,21,6,0,0
/global/archives/tag/inobus,1,1,1,1,10,6,0,0
/global/archives/tag/institute-of-environmental-science-technology,1,1,1,1,17,5,0,0
/global/archives/tag/interview,1,1,1,1,12,5,0,0
/global/archives/tag/investment,1,2,1,1,0,5,0,0
/global/archives/tag/ionomer,1,1,1,1,5,5,0,0
/global/archives/tag/iscc,1,1,1,1,5,5,0,0
/global/archives/tag/kesco,1,2,1,1,0,6,0,0
/global/archives/tag/korea-hydro-nuclear-power,1,1,1,1,38,5,0,0
/global/archives/tag/life-cycle-assessment,1,1,1,1,3,4,0,0
/global/archives/tag/liquid-cooling,1,1,1,1,0,4,0,0
/global/archives/tag/lithium-hydroxide,1,1,1,1,4,4,0,0
/global/archives/tag/lubricant-base-oil-production,1,1,1,1,0,4,0,0
/global/archives/tag/lubricants,1,1,1,1,45,4,0,0
/global/archives/tag/lucky-money,1,1,1,1,3,4,0,0
/global/archives/tag/malayisia,1,1,1,1,23,4,0,0
/global/archives/tag/marinachain,1,1,1,1,6,5,0,0
/global/archives/tag/marine-innovation,1,1,1,1,27,3,0,0
/global/archives/tag/merger,1,1,1,1,5,4,0,0
/global/archives/tag/methane,1,1,1,1,29,3,0,0
/global/archives/tag/myanmart,1,1,1,1,4,3,0,0
/global/archives/tag/naphtha,1,1,1,1,7,4,0,0
/global/archives/tag/ncm,1,1,1,1,0,4,0,0
/global/archives/tag/oil-block,1,1,1,1,31,4,0,0
/global/archives/tag/olefin,1,1,1,1,5,5,0,0
/global/archives/tag/op,1,1,1,1,10,4,0,0
/global/archives/tag/packaging-forum,1,1,1,1,0,3,0,0
/global/archives/tag/paraxylene-production,1,1,1,1,2,5,0,0
/global/archives/tag/pat-wilson,1,2,1,1,0,6,0,0
/global/archives/tag/pct,1,1,1,1,2,5,0,0
/global/archives/tag/petrochemicals,1,1,1,1,7,4,0,0
/global/archives/tag/petronas,1,1,1,1,0,4,0,0
/global/archives/tag/plogging,1,1,1,1,15,4,0,0
/global/archives/tag/polyurethane,1,1,1,1,2,6,0,0
/global/archives/tag/portfolio,1,1,1,1,9,4,0,0
/global/archives/tag/project,1,1,1,1,0,2,0,0
/global/archives/tag/psep,1,1,1,1,5,3,0,0
/global/archives/tag/rd,1,1,1,1,7,3,0,0
/global/archives/tag/rhee-jang-weon,1,1,1,1,18,4,0,0
/global/archives/tag/roadmap,1,1,1,1,3,3,0,0
/global/archives/tag/russia,1,1,1,1,8,5,0,0
/global/archives/tag/seosan-plant,1,1,1,1,11,3,0,0
/global/archives/tag/silesia,1,1,1,1,11,3,0,0
/global/archives/tag/sk-block-427,1,1,1,1,0,3,0,0
/global/archives/tag/sk-earthon,1,1,1,1,12,3,0,0
/global/archives/tag/sk-enmove,1,1,1,1,46,4,0,0
/global/archives/tag/sk-global-chemical-shanghai,1,1,1,1,3,4,0,0
/global/archives/tag/sk-green,1,1,1,1,0,4,0,0
/global/archives/tag/sk-inside,1,1,1,1,2,4,0,0
/global/archives/tag/sk-liquor-store,1,1,1,1,19,6,0,0
/global/archives/tag/sk-tank-terminal,1,1,1,1,9,4,0,0
/global/archives/tag/skbm,1,1,1,1,4,5,0,0
/global/archives/tag/skbmc,1,1,1,1,18,5,0,0
/global/archives/tag/skea,1,1,1,1,0,3,0,0
/global/archives/tag/skhb,1,1,1,1,4,5,0,0
/global/archives/tag/sklc,1,1,1,1,0,5,0,0
/global/archives/tag/skle,1,1,1,1,0,4,0,0
/global/archives/tag/sk综合化学,1,1,1,1,9,5,0,0
/global/archives/tag/smart-plant-solutions,1,1,1,1,13,4,0,0
/global/archives/tag/smr,1,1,1,1,2,5,0,0
/global/archives/tag/spain,1,1,1,1,0,4,0,0
/global/archives/tag/star,1,1,1,1,8,3,0,0
/global/archives/tag/sungeel-hitech,1,1,1,1,3,5,0,0
/global/archives/tag/super-gap,1,1,1,1,18,5,0,0
/global/archives/tag/sustainability,1,1,1,1,4,5,0,0
/global/archives/tag/sustainability-report,1,1,1,1,2,5,0,0
/global/archives/tag/sustainable-packaging-materials,1,1,1,1,4,4,0,0
/global/archives/tag/us,1,1,1,1,0,1,0,0
/global/archives/tag/usa,1,1,1,1,16,5,0,0
/global/archives/tag/vietnamese-mekong-delta,1,1,1,1,2,5,0,0
/global/archives/tag/winter-pro-lfp-battery,1,1,1,1,11,3,0,0
/global/archives/tag/z-folding,1,1,1,1,7,5,0,0
/global/archives/tag/电动汽车,1,1,1,1,4,5,0,0
