# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240611
# 종료일: 20240611
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
desktop,/archives/category/press/press-release,64,49,70
desktop,/,77,30,155
mobile,/archives/115416,23,22,25
mobile,/archives/32828,19,19,21
mobile,/archives/115057,13,12,14
desktop,/archives/104002,12,11,13
desktop,/archives/84588,15,11,15
desktop,/archives/115057,15,10,16
desktop,/archives/113797,13,9,15
desktop,/archives/114094,10,9,13
desktop,/archives/49884,10,9,13
desktop,/archives/96864,10,9,10
desktop,/archives/107142,11,8,9
desktop,/archives/48881,9,8,16
desktop,/archives/61743,13,8,13
mobile,/archives/114973,10,8,16
desktop,/archives/111978,7,7,8
desktop,/archives/32828,7,7,9
desktop,/archives/48028,10,7,12
mobile,/archives/113952,7,7,7
mobile,/archives/49884,8,7,8
mobile,/archives/60291,7,7,10
mobile,/archives/96864,7,7,9
desktop,/archives/107411,6,6,6
desktop,/archives/48279,8,6,8
desktop,/archives/10557,5,5,7
desktop,/archives/114973,10,5,13
mobile,/archives/16295,5,5,7
mobile,/archives/23352,5,5,5
mobile,/archives/61743,6,5,6
tablet,/archives/114973,5,5,15
desktop,/archives/113680,5,4,5
desktop,/archives/113855,4,4,4
desktop,/archives/25903,5,4,8
desktop,/archives/8355,6,4,8
desktop,/archives/8482,4,4,5
mobile,/,12,4,15
mobile,/archives/109462,5,4,5
mobile,/archives/114094,6,4,7
mobile,/archives/114751,4,4,7
mobile,/archives/48028,5,4,6
mobile,/archives/48279,4,4,4
mobile,/archives/63622,4,4,4
mobile,/archives/category/business/sk-on,5,4,6
desktop,/archives/103947,6,3,7
desktop,/archives/104439,3,3,3
desktop,/archives/109888,5,3,6
desktop,/archives/110323,3,3,3
desktop,/archives/111540,4,3,4
desktop,/archives/111831,4,3,6
desktop,/archives/113159,3,3,3
desktop,/archives/114138,6,3,6
desktop,/archives/114999,4,3,4
desktop,/archives/45433,3,3,4
desktop,/archives/65154,5,3,5
desktop,/archives/83571,4,3,4
desktop,/archives/8422,3,3,3
desktop,/archives/8502,3,3,3
desktop,/archives/91050,3,3,3
desktop,/archives/99361,5,3,5
desktop,/archives/category/business/sk-on,15,3,34
mobile,/archives/100553,3,3,3
mobile,/archives/103947,3,3,3
mobile,/archives/114931,3,3,4
mobile,/archives/25579,3,3,3
mobile,/archives/48881,3,3,4
mobile,/archives/84762,3,3,3
mobile,/archives/94030,3,3,3
desktop,/archives/100130,3,2,3
desktop,/archives/100222,3,2,4
desktop,/archives/100553,3,2,3
desktop,/archives/100667,2,2,2
desktop,/archives/103336,2,2,2
desktop,/archives/104517,2,2,2
desktop,/archives/105499,2,2,2
desktop,/archives/105914,2,2,2
desktop,/archives/106172,2,2,4
desktop,/archives/106701,2,2,2
desktop,/archives/107557,2,2,2
desktop,/archives/107887,2,2,2
desktop,/archives/108834,2,2,2
desktop,/archives/111387,3,2,3
desktop,/archives/112011,2,2,5
desktop,/archives/112580,3,2,3
desktop,/archives/112908,2,2,2
desktop,/archives/113289,5,2,5
desktop,/archives/114065,3,2,3
desktop,/archives/114153,7,2,8
desktop,/archives/114632,2,2,2
desktop,/archives/114677,2,2,2
desktop,/archives/115394,15,2,16
desktop,/archives/115416,22,2,26
desktop,/archives/14965,2,2,3
desktop,/archives/15214,2,2,2
desktop,/archives/17256,2,2,2
desktop,/archives/20287,2,2,2
desktop,/archives/21277,4,2,5
desktop,/archives/21617,3,2,3
desktop,/archives/22283,3,2,3
desktop,/archives/36237,2,2,2
desktop,/archives/45601,2,2,2
desktop,/archives/47000,2,2,2
desktop,/archives/54273,2,2,2
desktop,/archives/56046,3,2,3
desktop,/archives/59820,2,2,3
desktop,/archives/60291,2,2,2
desktop,/archives/63622,3,2,3
desktop,/archives/64469,2,2,2
desktop,/archives/72120,3,2,3
desktop,/archives/72552,2,2,2
desktop,/archives/76541,2,2,2
desktop,/archives/77093,2,2,2
desktop,/archives/78785,2,2,2
desktop,/archives/80568,2,2,2
desktop,/archives/81784,3,2,2
desktop,/archives/83181,4,2,5
desktop,/archives/8448,2,2,2
desktop,/archives/84762,3,2,3
desktop,/archives/85278,2,2,2
desktop,/archives/87190,2,2,2
desktop,/archives/8935,2,2,3
desktop,/archives/89364,2,2,4
desktop,/archives/90963,2,2,3
desktop,/archives/93867,2,2,3
desktop,/archives/94030,3,2,3
desktop,/archives/94081,2,2,2
desktop,/archives/94616,2,2,2
desktop,/archives/95110,2,2,2
desktop,/archives/97391,2,2,2
desktop,/archives/98610,3,2,3
desktop,/archives/category/business/sk-energy,12,2,15
desktop,/archives/category/business/sk-enmove,4,2,6
desktop,/archives/category/field-news,2,2,2
desktop,/archives/category/industry-and-insight,3,2,4
mobile,/archives/100739,2,2,2
mobile,/archives/101258,2,2,2
mobile,/archives/10512,2,2,2
mobile,/archives/10815,2,2,2
mobile,/archives/110120,2,2,2
mobile,/archives/110323,2,2,2
mobile,/archives/110932,2,2,2
mobile,/archives/110975,2,2,2
mobile,/archives/111831,2,2,2
mobile,/archives/112580,3,2,3
mobile,/archives/113797,2,2,3
mobile,/archives/113855,2,2,2
mobile,/archives/11700,2,2,2
mobile,/archives/21617,2,2,2
mobile,/archives/24686,2,2,5
mobile,/archives/25903,2,2,2
mobile,/archives/26127,2,2,2
mobile,/archives/32685,2,2,2
mobile,/archives/56046,2,2,2
mobile,/archives/59030,2,2,2
mobile,/archives/69107,2,2,2
mobile,/archives/7268,2,2,2
mobile,/archives/73628,2,2,3
mobile,/archives/8422,2,2,2
mobile,/archives/84588,2,2,2
mobile,/archives/85006,2,2,2
mobile,/archives/98107,2,2,2
tablet,/archives/10557,2,2,2
tablet,/archives/114773,2,2,2
tablet,/archives/60291,2,2,2
tablet,/archives/9637,2,2,2
desktop,/archives/100892,4,1,6
desktop,/archives/101011,1,1,1
desktop,/archives/101248,1,1,1
desktop,/archives/102795,2,1,3
desktop,/archives/102835,1,1,1
desktop,/archives/102896,1,1,1
desktop,/archives/103372,1,1,1
desktop,/archives/103860,1,1,1
desktop,/archives/104421,1,1,1
desktop,/archives/104532,1,1,1
desktop,/archives/104596,1,1,1
desktop,/archives/104964,1,1,1
