# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240612
# 종료일: 20240612
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
desktop,/archives/25596,222,219,232
mobile,/archives/115416,63,49,70
desktop,/archives/category/press/press-release,63,48,70
desktop,/,77,25,148
mobile,/archives/115057,18,17,20
mobile,/archives/96864,13,12,13
desktop,/archives/104002,19,11,20
desktop,/archives/32828,11,11,11
desktop,/archives/84588,15,11,16
mobile,/archives/32828,12,11,13
desktop,/archives/113797,16,10,18
desktop,/archives/49884,13,10,15
mobile,/archives/25596,11,10,12
desktop,/archives/61743,10,9,9
desktop,/archives/103947,9,8,11
desktop,/archives/107142,9,8,9
desktop,/archives/115057,12,8,12
mobile,/archives/63622,9,8,9
desktop,/archives/48279,7,7,8
mobile,/archives/category/business/sk-on,10,7,17
desktop,/archives/114094,7,6,7
desktop,/archives/114973,13,6,15
desktop,/archives/48028,8,6,8
desktop,/archives/73127,6,6,7
mobile,/archives/10815,6,6,6
desktop,/archives/113952,6,5,6
desktop,/archives/113998,7,5,7
desktop,/archives/114065,6,5,8
desktop,/archives/96864,6,5,7
mobile,/archives/16295,5,5,6
mobile,/archives/49884,5,5,5
mobile,/archives/61743,5,5,5
desktop,/archives/100667,5,4,5
desktop,/archives/111387,4,4,4
desktop,/archives/112580,6,4,6
desktop,/archives/114773,5,4,5
desktop,/archives/63622,4,4,4
desktop,/archives/83720,5,4,5
desktop,/archives/8935,4,4,5
desktop,/archives/95110,7,4,7
desktop,/archives/97077,6,4,7
desktop,/archives/98107,5,4,7
desktop,/posts,13,4,17
mobile,/archives/10963,4,4,4
mobile,/archives/113952,4,4,5
mobile,/archives/114751,5,4,5
mobile,/archives/114973,6,4,6
mobile,/archives/23352,4,4,4
mobile,/archives/67904,5,4,5
mobile,/archives/98107,4,4,4
desktop,/archives/104151,3,3,3
desktop,/archives/10557,4,3,7
