# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240614
# 종료일: 20240614
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/115416,67,55,83
desktop,/archives/category/press/press-release,56,48,58
desktop,/,72,34,120
mobile,/archives/32828,23,23,27
desktop,/archives/113797,18,14,17
mobile,/archives/96864,14,14,15
desktop,/archives/115057,15,12,15
mobile,/,18,12,30
mobile,/archives/109462,12,10,12
desktop,/archives/63622,8,8,8
mobile,/archives/49884,7,7,8
mobile,/archives/category/business/sk-on,9,7,10
desktop,/archives/49884,6,6,8
desktop,/archives/61743,8,6,15
desktop,/archives/84588,10,6,12
mobile,/archives/8544,6,6,7
desktop,/archives/107142,6,5,6
desktop,/archives/114094,5,5,6
desktop,/archives/114973,6,5,5
desktop,/archives/115517,19,5,22
desktop,/archives/48279,6,5,7
desktop,/archives/60291,5,5,5
desktop,/archives/8448,5,5,5
desktop,/archives/97077,5,5,5
desktop,/archives/99932,5,5,5
mobile,/archives/115057,6,5,6
desktop,/archives/104002,6,4,5
desktop,/archives/110323,5,4,5
desktop,/archives/111978,5,4,6
desktop,/archives/113159,8,4,10
desktop,/archives/45433,4,4,5
desktop,/archives/6688,5,4,6
desktop,/archives/96864,4,4,4
desktop,/archives/99361,6,4,7
mobile,/archives/115517,4,4,5
mobile,/archives/19392,4,4,4
desktop,/archives/100041,4,3,5
desktop,/archives/103947,6,3,6
desktop,/archives/107411,3,3,3
desktop,/archives/112580,4,3,5
desktop,/archives/114773,5,3,5
desktop,/archives/115416,7,3,8
desktop,/archives/15214,4,3,4
desktop,/archives/18301,4,3,4
desktop,/archives/21354,3,3,3
desktop,/archives/22283,3,3,4
desktop,/archives/32828,4,3,4
desktop,/archives/48028,4,3,4
desktop,/archives/69107,3,3,3
desktop,/archives/69357,3,3,4
desktop,/archives/78785,3,3,3
desktop,/archives/81839,3,3,3
desktop,/archives/8355,5,3,7
desktop,/archives/84762,4,3,4
desktop,/archives/8502,3,3,3
desktop,/archives/8544,3,3,3
desktop,/archives/98253,4,3,4
desktop,/posts,10,3,15
mobile,/archives/105883,3,3,3
mobile,/archives/111387,3,3,3
mobile,/archives/113952,4,3,4
mobile,/archives/114973,3,3,7
mobile,/archives/48028,5,3,7
mobile,/archives/63622,4,3,3
mobile,/archives/67904,3,3,3
mobile,/archives/8422,3,3,3
mobile,/archives/97638,3,3,5
mobile,/archives/9782,3,3,3
desktop,/archives/100303,2,2,2
desktop,/archives/10179,2,2,2
desktop,/archives/102980,3,2,3
desktop,/archives/10557,2,2,2
desktop,/archives/111387,2,2,3
desktop,/archives/112487,2,2,2
desktop,/archives/113952,2,2,3
desktop,/archives/114052,2,2,3
desktop,/archives/114065,3,2,3
desktop,/archives/114483,2,2,2
desktop,/archives/114632,5,2,5
desktop,/archives/11848,3,2,3
desktop,/archives/14136,2,2,2
desktop,/archives/21573,2,2,2
desktop,/archives/24588,2,2,2
desktop,/archives/25579,2,2,3
desktop,/archives/48881,2,2,2
desktop,/archives/53520,2,2,2
desktop,/archives/57901,2,2,2
desktop,/archives/8269,2,2,2
desktop,/archives/83720,2,2,2
desktop,/archives/85681,2,2,2
desktop,/archives/88954,2,2,2
desktop,/archives/89977,2,2,2
desktop,/archives/91050,3,2,3
desktop,/archives/92880,3,2,4
desktop,/archives/95110,3,2,4
desktop,/archives/96339,2,2,2
desktop,/archives/98107,4,2,6
mobile,/archives/10330,2,2,2
mobile,/archives/105499,2,2,3
mobile,/archives/107411,2,2,2
mobile,/archives/10815,2,2,2
mobile,/archives/110975,2,2,2
mobile,/archives/111245,2,2,2
mobile,/archives/112580,2,2,2
mobile,/archives/113289,2,2,2
mobile,/archives/113797,2,2,2
mobile,/archives/11700,2,2,2
mobile,/archives/11793,2,2,2
mobile,/archives/18648,2,2,2
mobile,/archives/22283,2,2,3
mobile,/archives/24686,2,2,2
mobile,/archives/32685,2,2,2
mobile,/archives/45433,2,2,2
mobile,/archives/76541,2,2,2
mobile,/archives/8502,2,2,2
mobile,/archives/94030,2,2,2
mobile,/archives/96339,2,2,2
mobile,/archives/tag/조지아주,2,2,2
tablet,/archives/48279,2,2,2
desktop,/archives/100159,1,1,1
desktop,/archives/100851,1,1,1
desktop,/archives/100916,1,1,1
desktop,/archives/101143,1,1,1
desktop,/archives/101213,1,1,1
desktop,/archives/101442,1,1,1
desktop,/archives/101509,2,1,2
desktop,/archives/102419,1,1,1
desktop,/archives/102747,1,1,1
