# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240619
# 종료일: 20240619
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
desktop,/archives/category/press/press-release,61,48,68
desktop,/,83,32,140
desktop,/archives/113797,19,15,19
mobile,/archives/32828,16,15,16
mobile,/archives/109462,13,13,13
desktop,/archives/84588,15,10,14
mobile,/archives/96864,10,10,12
mobile,/archives/category/business/sk-on,12,10,12
desktop,/archives/114973,11,9,11
mobile,/,13,9,16
desktop,/archives/104002,8,8,8
desktop,/archives/32828,8,8,8
desktop,/archives/96864,8,8,9
desktop,/archives/115057,6,6,7
desktop,/archives/115537,20,6,27
desktop,/archives/48028,9,6,9
desktop,/archives/49884,9,6,8
mobile,/archives/114999,6,6,6
desktop,/archives/107142,5,5,5
desktop,/archives/48279,5,5,5
desktop,/archives/98107,6,5,7
desktop,/archives/99361,6,5,5
desktop,/posts,13,5,17
mobile,/archives/49884,5,5,8
mobile,/archives/92880,5,5,18
desktop,/archives/100667,4,4,4
desktop,/archives/109462,4,4,4
desktop,/archives/111978,4,4,4
desktop,/archives/113159,7,4,6
desktop,/archives/113680,6,4,6
mobile,/archives/111978,4,4,4
mobile,/archives/24686,4,4,5
mobile,/archives/98107,4,4,4
desktop,/archives/103803,3,3,3
desktop,/archives/103947,4,3,4
desktop,/archives/105770,3,3,3
desktop,/archives/107411,4,3,4
desktop,/archives/111831,6,3,6
desktop,/archives/112580,3,3,3
desktop,/archives/113855,4,3,7
desktop,/archives/113952,4,3,4
desktop,/archives/114094,3,3,3
desktop,/archives/114138,6,3,6
desktop,/archives/114616,3,3,3
desktop,/archives/115394,7,3,7
desktop,/archives/33139,3,3,3
desktop,/archives/34678,3,3,3
desktop,/archives/60291,4,3,4
desktop,/archives/60780,4,3,4
desktop,/archives/61743,3,3,4
desktop,/archives/83065,4,3,4
desktop,/archives/84762,3,3,3
desktop,/archives/94311,3,3,3
desktop,/archives/95110,5,3,5
