# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240604
# 종료일: 20240604
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
desktop,/archives/category/press/press-release,59,47,62
desktop,/,102,36,195
desktop,/archives/107142,36,30,39
mobile,/archives/115057,26,26,30
desktop,/archives/18301,24,22,23
desktop,/archives/115057,24,21,26
desktop,/archives/84588,21,18,22
mobile,/archives/63622,15,15,16
desktop,/archives/63622,14,13,18
mobile,/,21,13,37
desktop,/archives/113797,20,12,22
mobile,/archives/113952,12,12,14
mobile,/archives/32828,12,12,16
desktop,/archives/104002,14,11,12
mobile,/archives/18301,12,11,12
mobile,/archives/107142,11,10,17
desktop,/archives/113952,9,9,9
mobile,/archives/96864,12,9,12
desktop,/archives/32828,8,8,9
desktop,/archives/49884,8,8,8
desktop,/archives/83720,11,8,11
mobile,/archives/9807,9,8,10
desktop,/archives/103947,9,7,11
desktop,/archives/114973,13,7,13
desktop,/archives/107411,7,6,7
desktop,/archives/25579,6,6,6
desktop,/archives/98107,7,6,7
desktop,/posts,14,6,26
mobile,/archives/115214,10,6,11
mobile,/archives/category/business/sk-on,7,6,9
desktop,/archives/37693,5,5,5
desktop,/archives/48881,5,5,7
desktop,/archives/61743,8,5,7
desktop,/archives/8502,5,5,6
desktop,/archives/9807,5,5,5
desktop,/archives/98182,5,5,12
mobile,/archives/113797,5,5,6
mobile,/archives/61743,5,5,5
mobile,/archives/83720,5,5,5
desktop,/archives/111831,4,4,4
desktop,/archives/21277,5,4,6
desktop,/archives/34355,4,4,6
desktop,/archives/45433,7,4,6
desktop,/archives/56046,4,4,6
desktop,/archives/83571,5,4,5
desktop,/archives/96879,6,4,5
desktop,/archives/category/business/sk-energy,18,4,36
desktop,/archives/category/social-news,4,4,6
mobile,/archives/107411,4,4,4
mobile,/archives/49884,5,4,5
mobile,/archives/8935,5,4,5
desktop,/archives/100159,3,3,3
desktop,/archives/100667,4,3,4
desktop,/archives/105499,3,3,4
desktop,/archives/111387,3,3,4
desktop,/archives/112480,4,3,4
desktop,/archives/114094,3,3,3
desktop,/archives/114632,4,3,4
desktop,/archives/115214,12,3,15
desktop,/archives/115371,14,3,17
desktop,/archives/12929,3,3,4
desktop,/archives/13682,3,3,3
desktop,/archives/48279,3,3,4
desktop,/archives/70521,3,3,3
desktop,/archives/71038,3,3,3
desktop,/archives/84762,4,3,4
desktop,/archives/8482,4,3,4
desktop,/archives/85278,3,3,3
desktop,/archives/96864,4,3,4
desktop,/archives/category/business/sk-on,17,3,28
desktop,/newsletter_agreement,4,3,7
mobile,/archives/10963,3,3,3
mobile,/archives/113998,3,3,3
mobile,/archives/114094,4,3,5
mobile,/archives/114118,4,3,4
mobile,/archives/11700,3,3,4
mobile,/archives/25596,3,3,3
mobile,/archives/34678,3,3,3
mobile,/archives/38936,4,3,4
mobile,/archives/45433,3,3,3
mobile,/archives/84762,3,3,3
desktop,/archives/100303,3,2,3
desktop,/archives/105770,2,2,2
desktop,/archives/109462,2,2,2
desktop,/archives/10953,2,2,3
desktop,/archives/110144,4,2,4
desktop,/archives/110382,3,2,3
desktop,/archives/111406,5,2,8
desktop,/archives/112418,4,2,4
desktop,/archives/112487,4,2,4
desktop,/archives/113998,3,2,4
desktop,/archives/114065,3,2,3
desktop,/archives/114773,3,2,4
desktop,/archives/115353,17,2,19
desktop,/archives/11993,2,2,2
desktop,/archives/21617,2,2,2
desktop,/archives/25711,2,2,2
desktop,/archives/25903,5,2,4
desktop,/archives/26620,2,2,2
desktop,/archives/3095,2,2,2
desktop,/archives/32685,2,2,2
desktop,/archives/34678,3,2,2
desktop,/archives/38114,3,2,3
desktop,/archives/48028,4,2,6
desktop,/archives/48690,2,2,2
desktop,/archives/49396,2,2,2
desktop,/archives/51614,3,2,2
desktop,/archives/53520,2,2,4
desktop,/archives/55181,3,2,3
desktop,/archives/59442,2,2,2
desktop,/archives/59623,2,2,3
desktop,/archives/65154,2,2,2
desktop,/archives/69621,2,2,2
desktop,/archives/7636,2,2,2
desktop,/archives/83065,2,2,2
desktop,/archives/8355,2,2,2
desktop,/archives/8432,2,2,3
desktop,/archives/8448,2,2,2
desktop,/archives/88198,3,2,3
desktop,/archives/88269,2,2,2
desktop,/archives/8935,3,2,3
desktop,/archives/91050,4,2,5
desktop,/archives/9299,2,2,2
desktop,/archives/94081,2,2,2
desktop,/archives/97077,2,2,2
desktop,/archives/category/industry-and-insight,7,2,8
mobile,/archives/111831,2,2,2
mobile,/archives/112487,2,2,2
mobile,/archives/112724,2,2,2
mobile,/archives/114999,3,2,3
mobile,/archives/15214,2,2,2
mobile,/archives/16295,2,2,2
mobile,/archives/21277,2,2,2
mobile,/archives/22734,2,2,2
mobile,/archives/25903,2,2,2
mobile,/archives/34162,2,2,2
mobile,/archives/47000,2,2,2
mobile,/archives/56046,2,2,2
mobile,/archives/60291,2,2,2
mobile,/archives/74848,2,2,2
mobile,/archives/7636,2,2,2
mobile,/archives/84588,2,2,2
mobile,/archives/92534,2,2,2
mobile,/archives/94081,2,2,2
mobile,/archives/9439,2,2,2
mobile,/archives/95110,2,2,2
mobile,/archives/96879,2,2,2
mobile,/archives/98215,2,2,3
mobile,/archives/category/business/sk-energy,4,2,23
tablet,/,3,2,5
tablet,/archives/107142,2,2,9
desktop,/archives/100207,1,1,1
desktop,/archives/100553,1,1,1
desktop,/archives/100739,1,1,2
