# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: skinno global
# 속성: skinno 글로벌 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240812
# 종료일: 20240818
페이지 경로 및 화면 클래스,기기 카테고리,조회수,세션수,사용자,사용자당 조회수,평균 참여 시간,이벤트 수,주요 이벤트,총 수익
/global/archives/category/corporates/sk-energy,desktop,16,17,14,1.1428571428571428,66,64,0,0
/global/archives/15664,desktop,15,14,11,1.3636363636363635,95.81818181818181,71,0,0
/global/archives/15687,desktop,15,17,13,1.1538461538461537,7.769230769230769,66,0,0
/global/archives/18107,desktop,15,16,15,1,22.333333333333332,70,0,0
/global/archives/category/corporates/sk-enterm,desktop,14,11,5,2.8,8.2,50,0,0
/global/archives/category/corporates/sk-ie-technology,desktop,14,9,8,1.75,16.75,59,0,0
/global/archives/16463,desktop,13,13,12,1.0833333333333333,22.666666666666668,63,0,0
/global/archives/category/insight,desktop,13,13,13,1,13.076923076923077,48,0,0
/global/archives/category/people,desktop,13,15,14,0.9285714285714286,22.357142857142858,49,0,0
/global/archives/10774,desktop,12,11,9,1.3333333333333333,35.666666666666664,51,0,0
/global/archives/12022,desktop,12,12,9,1.3333333333333333,31.88888888888889,55,0,0
/global/archives/16834,desktop,12,13,8,1.5,11.375,47,0,0
/global/archives/18140,mobile,12,13,4,3,1,38,0,0
/global/archives/13780,desktop,11,11,8,1.375,6.25,42,0,0
/global/archives/16060,desktop,11,8,8,1.375,192.375,48,0,0
/global/archives/3820,desktop,11,12,10,1.1,22.3,49,0,0
/global/archives/9910,desktop,11,10,10,1.1,123.7,50,0,0
/global/archives/category/corporates/sk-earthon,desktop,11,12,8,1.375,76,42,0,0
/global/archives/12306,desktop,10,10,9,1.1111111111111112,21.22222222222222,46,0,0
/global/archives/14634,desktop,10,11,8,1.25,81.5,49,0,0
/global/archives/18361,desktop,10,10,9,1.1111111111111112,7,35,0,0
/global/archives/18695,desktop,10,8,8,1.25,12.5,34,0,0
/global/archives/8327,desktop,10,4,4,2.5,49.5,40,0,0
/global/archives/category/corporates/sk-enmove,desktop,10,9,7,1.4285714285714286,11,36,0,0
/global/archives/category/insight/trend_report,desktop,10,11,9,1.1111111111111112,10.555555555555555,39,0,0
/global/archives/17569,desktop,9,8,8,1.125,21.625,40,0,0
/global/archives/18388,desktop,9,10,9,1,119,43,0,0
/global/archives/7445,mobile,9,9,7,1.2857142857142858,131.28571428571428,41,0,0
/global/archives/7991,desktop,9,7,2,4.5,1,26,0,0
/global/archives/9548,desktop,9,10,8,1.125,51.125,40,0,0
/global/archives/category/corporates/sk-geo-centric,desktop,9,7,5,1.8,20.4,32,0,0
/global/archives/category/corporates/sk-innovation,mobile,9,6,6,1.5,39.333333333333336,31,0,0
/global/archives/category/corporates/sk-rading-international,desktop,9,7,6,1.5,19,38,0,0
/global/archives/11161,desktop,8,8,7,1.1428571428571428,20.428571428571427,36,0,0
/global/archives/15259,desktop,8,8,7,1.1428571428571428,14.571428571428571,33,0,0
/global/archives/16939,desktop,8,8,6,1.3333333333333333,44.333333333333336,35,0,0
/global/archives/17356,desktop,8,8,7,1.1428571428571428,42.57142857142857,29,0,0
/global/archives/17499,desktop,8,11,5,1.6,15,38,0,0
/global/archives/category/people/inno-people,desktop,8,8,8,1,19.375,30,0,0
/global/archives/10939,desktop,7,6,5,1.4,15,26,0,0
/global/archives/12692,desktop,7,8,4,1.75,2.5,29,0,0
/global/archives/13595,desktop,7,5,5,1.4,35.4,30,0,0
/global/archives/16532,desktop,7,10,7,1,51.285714285714285,36,0,0
/global/archives/17216,mobile,7,6,5,1.4,116,30,0,0
/global/archives/17460,mobile,7,7,7,1,1.2857142857142858,28,0,0
/global/archives/17595,desktop,7,8,5,1.4,15.2,34,0,0
/global/archives/18022,mobile,7,6,3,2.3333333333333335,17,23,0,0
/global/archives/18283,desktop,7,7,5,1.4,9.2,29,0,0
/global/archives/tag/2024-q2,desktop,7,4,3,2.3333333333333335,15,27,0,0
/global/archives/tag/g-15-ap-block,desktop,7,4,4,1.75,9.75,29,0,0
/global/latestnews,mobile,7,7,6,1.1666666666666667,17.833333333333332,30,0,0
/global/archives/12147,mobile,6,6,6,1,23.5,27,0,0
/global/archives/14083,desktop,6,6,4,1.5,10.25,22,0,0
/global/archives/14243,desktop,6,6,5,1.2,12.6,25,0,0
/global/archives/15592,desktop,6,5,5,1.2,3.4,25,0,0
/global/archives/16154,desktop,6,6,6,1,28.833333333333332,29,0,0
/global/archives/16376,desktop,6,5,5,1.2,38.4,28,0,0
/global/archives/16376,mobile,6,6,5,1.2,11,26,0,0
/global/archives/16493,desktop,6,6,6,1,48.5,30,0,0
/global/archives/18445,desktop,6,6,5,1.2,14,25,0,0
/global/archives/18639,desktop,6,7,7,0.8571428571428571,8.428571428571429,24,0,0
/global/archives/3709,desktop,6,6,6,1,6,23,0,0
/global/archives/3962,desktop,6,7,6,1,34,28,0,0
/global/archives/6216,mobile,6,6,5,1.2,89.4,27,0,0
/global/archives/category/corporate/sk-enmove,desktop,6,6,6,1,16,27,0,0
/global/archives/category/corporate/sk-enmove,mobile,6,3,3,2,15.333333333333334,26,0,0
/global/archives/category/corporates/sk-energy,mobile,6,3,3,2,57.333333333333336,24,0,0
/global/archives/category/corporates/sk-on,mobile,6,4,4,1.5,26.75,21,0,0
/global/archives/category/press-room/press-release,mobile,6,5,5,1.2,3,23,0,0
/global/archives/tag/pouch-type-battery,desktop,6,5,5,1.2,14.8,32,0,0
/global/sustainability-report,desktop,6,7,6,1,3.5,27,0,0
/global/terms-and-conditions,desktop,6,7,5,1.2,9.6,26,0,0
/global/archives/12190,desktop,5,6,5,1,8.6,24,0,0
/global/archives/12220,desktop,5,6,5,1,3.4,23,0,0
/global/archives/12274/skee,desktop,5,4,4,1.25,9.5,24,0,0
/global/archives/12306,mobile,5,2,2,2.5,41,12,0,0
/global/archives/13329,desktop,5,7,5,1,18.8,26,0,0
/global/archives/13521,desktop,5,5,5,1,27.4,22,0,0
/global/archives/14193,desktop,5,4,3,1.6666666666666667,18.666666666666668,20,0,0
/global/archives/14226,desktop,5,6,5,1,60.2,22,0,0
/global/archives/16286,desktop,5,5,4,1.25,2.5,19,0,0
/global/archives/16448,desktop,5,8,5,1,12,28,0,0
/global/archives/16970,desktop,5,5,3,1.6666666666666667,12.666666666666666,20,0,0
/global/archives/17047,desktop,5,6,5,1,15,25,0,0
/global/archives/17623,mobile,5,4,4,1.25,73.25,22,0,0
/global/archives/17737,desktop,5,5,5,1,148.4,25,0,0
/global/archives/18140,desktop,5,6,5,1,16,19,0,0
/global/archives/18374,desktop,5,5,4,1.25,81.75,19,0,0
/global/archives/18388,mobile,5,5,4,1.25,207.5,20,0,0
/global/archives/18478,desktop,5,7,3,1.6666666666666667,7.333333333333333,20,0,0
/global/archives/18743,mobile,5,5,5,1,18.2,19,0,0
/global/archives/category/corporate/sk-on,desktop,5,4,3,1.6666666666666667,22,20,0,0
/global/archives/tag/board-of-directors,mobile,5,1,1,5,48,16,0,0
/global/archives/tag/financial-results,desktop,5,5,5,1,7.6,18,0,0
/global/archives/10322,mobile,4,4,2,2,10.5,15,0,0
/global/archives/11214,desktop,4,4,3,1.3333333333333333,38.333333333333336,19,0,0
/global/archives/11400,desktop,4,3,3,1.3333333333333333,32,14,0,0
/global/archives/11537,desktop,4,5,4,1,37.5,20,0,0
/global/archives/11807,desktop,4,4,3,1.3333333333333333,60.666666666666664,18,0,0
/global/archives/14065,mobile,4,4,4,1,51.75,19,0,0
/global/archives/14179,desktop,4,3,2,2,26,17,0,0
/global/archives/14565,desktop,4,2,2,2,21.5,13,0,0
/global/archives/14634,mobile,4,4,2,2,61.5,14,0,0
/global/archives/15007,desktop,4,4,4,1,82,19,0,0
/global/archives/15204,desktop,4,4,4,1,3.75,14,0,0
/global/archives/15462,desktop,4,6,4,1,50.75,20,0,0
/global/archives/15490,mobile,4,2,2,2,21,17,0,0
/global/archives/15638,desktop,4,1,1,4,27,16,0,0
/global/archives/15654,desktop,4,3,3,1.3333333333333333,14.666666666666666,15,0,0
/global/archives/15687,mobile,4,4,4,1,7.75,18,0,0
/global/archives/16169,desktop,4,3,3,1.3333333333333333,13.666666666666666,16,0,0
/global/archives/17446,desktop,4,5,4,1,43.5,15,0,0
/global/archives/17623,desktop,4,5,4,1,13.75,21,0,0
/global/archives/1768,desktop,4,4,3,1.3333333333333333,103,21,0,0
/global/archives/17950,desktop,4,5,4,1,10.5,19,0,0
/global/archives/17978,desktop,4,4,4,1,42.25,22,0,0
/global/archives/18301,desktop,4,4,4,1,10,18,0,0
/global/archives/18421,desktop,4,4,4,1,80.5,17,0,0
/global/archives/3464,desktop,4,3,2,2,38,15,0,0
/global/archives/4360,desktop,4,3,3,1.3333333333333333,28,19,0,0
/global/archives/4518,desktop,4,3,2,2,72,19,0,0
/global/archives/489,desktop,4,3,3,1.3333333333333333,5,13,0,0
/global/archives/6824,desktop,4,4,3,1.3333333333333333,12.333333333333334,17,0,0
/global/archives/7302,desktop,4,5,2,2,55,19,0,0
/global/archives/category/corporate/sk-incheon-petrochem,desktop,4,2,2,2,13,16,0,0
/global/archives/category/corporates/sk-earthon,mobile,4,4,4,1,6,13,0,0
/global/archives/category/corporates/sk-geo-centric,mobile,4,2,2,2,17,13,0,0
/global/archives/category/corporates/sk-incheon-petrochem,desktop,4,4,3,1.3333333333333333,110,15,0,0
/global/archives/category/people/onsite-report,desktop,4,5,4,1,15,16,0,0
/global/archives/category/press-room/issue-fact,desktop,4,3,3,1.3333333333333333,10,15,0,0
/global/archives/tag/hcpp,desktop,4,1,1,4,22,16,0,0
/global/archives/tag/pouch-type-battery,mobile,4,1,1,4,17,14,0,0
/global/archives/tag/skbmp,desktop,4,4,3,1.3333333333333333,31.333333333333332,17,0,0
/global/archives/1058,desktop,3,3,2,1.5,2,11,0,0
/global/archives/10985,desktop,3,4,3,1,73.66666666666667,17,0,0
/global/archives/11087,desktop,3,3,3,1,501,14,0,0
/global/archives/12036,mobile,3,3,2,1.5,3.5,11,0,0
/global/archives/12106,desktop,3,3,3,1,25.333333333333332,14,0,0
/global/archives/14065,desktop,3,3,3,1,55,15,0,0
/global/archives/15103,desktop,3,1,1,3,32,10,0,0
/global/archives/15353,desktop,3,3,3,1,35,13,0,0
/global/archives/15353,mobile,3,2,2,1.5,37,9,0,0
/global/archives/15985,mobile,3,3,3,1,11,15,0,0
/global/archives/16131,desktop,3,3,3,1,34.666666666666664,9,0,0
/global/archives/16154,mobile,3,3,2,1.5,0,10,0,0
/global/archives/16719,mobile,3,2,2,1.5,16,12,0,0
/global/archives/17356,mobile,3,2,2,1.5,46,12,0,0
/global/archives/17499,mobile,3,3,2,1.5,35,12,0,0
/global/archives/17817,desktop,3,3,3,1,118.33333333333333,11,0,0
/global/archives/17893,desktop,3,2,2,1.5,56,13,0,0
/global/archives/17965,desktop,3,3,3,1,18.666666666666668,11,0,0
/global/archives/18301,mobile,3,3,2,1.5,8.5,13,0,0
/global/archives/18571,desktop,3,3,3,1,29.333333333333332,11,0,0
/global/archives/18608,mobile,3,3,3,1,3.6666666666666665,11,0,0
/global/archives/18623,desktop,3,3,3,1,7.666666666666667,10,0,0
/global/archives/3473,desktop,3,3,3,1,35,14,0,0
/global/archives/4308,desktop,3,3,3,1,48.333333333333336,17,0,0
/global/archives/4309,desktop,3,5,3,1,11.333333333333334,15,0,0
/global/archives/4612,desktop,3,3,3,1,55.333333333333336,14,0,0
/global/archives/4751,desktop,3,3,3,1,12,16,0,0
/global/archives/4776,desktop,3,2,2,1.5,91,12,0,0
/global/archives/4921,mobile,3,3,3,1,25.333333333333332,14,0,0
/global/archives/5234,desktop,3,4,3,1,8.666666666666666,14,0,0
/global/archives/5892,desktop,3,2,2,1.5,14,14,0,0
/global/archives/7043,desktop,3,3,2,1.5,255.5,14,0,0
/global/archives/7445,desktop,3,4,3,1,20.333333333333332,14,0,0
/global/archives/9668,mobile,3,3,2,1.5,7.5,10,0,0
/global/archives/tag/green-bonds,desktop,3,3,3,1,5,15,0,0
/global/archives/tag/rhee-jang-weon,mobile,3,2,1,3,13,12,0,0
/global/archives/tag/sk-primacor-europe,desktop,3,3,3,1,21.333333333333332,16,0,0
/global/archives/tag/skba,mobile,3,3,3,1,6.333333333333333,13,0,0
/global/archives/tag/skbh,desktop,3,4,3,1,7,16,0,0
/global/archives/tag/skipc,desktop,3,3,3,1,7,15,0,0
/global/archives/tag/sk综合化学,desktop,3,2,2,1.5,15,11,0,0
/global/archives/10133,desktop,2,2,1,2,12,7,0,0
/global/archives/10133,mobile,2,1,1,2,0,6,0,0
/global/archives/10264,desktop,2,2,2,1,11,10,0,0
/global/archives/10276,desktop,2,2,2,1,2,7,0,0
/global/archives/10654,desktop,2,2,2,1,44.5,10,0,0
/global/archives/10713,desktop,2,2,2,1,25.5,10,0,0
/global/archives/10842,desktop,2,2,1,2,17,8,0,0
/global/archives/10913,desktop,2,2,2,1,11,9,0,0
/global/archives/10913,mobile,2,2,2,1,0,7,0,0
/global/archives/11512,desktop,2,2,2,1,10.5,9,0,0
/global/archives/12022,mobile,2,2,1,2,0,7,0,0
/global/archives/13327,desktop,2,2,1,2,0,6,0,0
/global/archives/14309,desktop,2,2,2,1,40,8,0,0
/global/archives/14333,desktop,2,2,2,1,22,7,0,0
/global/archives/14491,desktop,2,4,2,1,61,12,0,0
/global/archives/14491,mobile,2,2,2,1,0,8,0,0
/global/archives/14688,desktop,2,2,2,1,71.5,9,0,0
/global/archives/14770,desktop,2,2,2,1,28,12,0,0
/global/archives/1493,mobile,2,2,2,1,46,9,0,0
/global/archives/15067,mobile,2,2,2,1,12,8,0,0
/global/archives/15103,mobile,2,2,2,1,22,9,0,0
/global/archives/15374,mobile,2,2,2,1,53.5,7,0,0
/global/archives/15610,mobile,2,2,2,1,0.5,10,0,0
/global/archives/15865,desktop,2,2,2,1,26,8,0,0
/global/archives/15937,desktop,2,3,1,2,47,9,0,0
/global/archives/15937,mobile,2,2,1,2,1,7,0,0
/global/archives/15964,desktop,2,2,2,1,31,10,0,0
/global/archives/16118,desktop,2,2,2,1,1.5,9,0,0
/global/archives/16480,desktop,2,3,3,0.6666666666666666,14.333333333333334,11,0,0
/global/archives/16583,mobile,2,2,1,2,0,6,0,0
/global/archives/16613,desktop,2,2,1,2,33,8,0,0
/global/archives/16970,mobile,2,4,3,0.6666666666666666,1.6666666666666667,11,0,0
/global/archives/17144,desktop,2,2,2,1,22,8,0,0
/global/archives/1722,mobile,2,1,1,2,0,6,0,0
/global/archives/17313,desktop,2,2,2,1,4.5,7,0,0
/global/archives/17386,mobile,2,2,2,1,44.5,10,0,0
/global/archives/17426,mobile,2,2,2,1,15,10,0,0
/global/archives/17460,desktop,2,2,2,1,14.5,11,0,0
/global/archives/17476,desktop,2,3,2,1,10.5,12,0,0
/global/archives/17796,desktop,2,2,2,1,32.5,8,0,0
/global/archives/17989,desktop,2,3,2,1,6,10,0,0
/global/archives/18022,desktop,2,2,2,1,30.5,9,0,0
/global/archives/18065,mobile,2,2,2,1,36,10,0,0
/global/archives/18167,mobile,2,3,1,2,38,11,0,0
/global/archives/18208/sk인천석유화학-우리함께줍깅해요-5,desktop,2,1,1,2,15,8,0,0
/global/archives/18695,mobile,2,2,2,1,0,5,0,0
/global/archives/2490,desktop,2,1,1,2,49,8,0,0
/global/archives/2576,mobile,2,1,1,2,25,7,0,0
/global/archives/298,desktop,2,2,2,1,20.5,9,0,0
/global/archives/3005,desktop,2,1,1,2,84,8,0,0
/global/archives/3139,desktop,2,1,1,2,49,9,0,0
/global/archives/3962,mobile,2,2,2,1,44,11,0,0
/global/archives/4499,mobile,2,2,2,1,0,8,0,0
/global/archives/5310,desktop,2,1,1,2,5,9,0,0
/global/archives/542,desktop,2,2,2,1,6.5,10,0,0
/global/archives/564,desktop,2,2,2,1,8,11,0,0
/global/archives/6150,desktop,2,2,2,1,19,11,0,0
/global/archives/6313,desktop,2,2,2,1,13.5,10,0,0
/global/archives/6807,desktop,2,2,2,1,17,10,0,0
/global/archives/7476,desktop,2,2,2,1,274.5,9,0,0
/global/archives/751,desktop,2,2,1,2,0,7,0,0
/global/archives/7596,mobile,2,1,1,2,59,8,0,0
/global/archives/7633,desktop,2,2,2,1,85.5,11,0,0
/global/archives/7919,desktop,2,2,2,1,12,9,0,0
/global/archives/8152,desktop,2,3,1,2,42,10,0,0
/global/archives/8310,desktop,2,1,1,2,25,8,0,0
/global/archives/8400,desktop,2,2,2,1,7,9,0,0
/global/archives/8428,desktop,2,3,2,1,2,11,0,0
/global/archives/8846,desktop,2,2,2,1,49,8,0,0
/global/archives/9043,desktop,2,1,1,2,2,8,0,0
/global/archives/9548,mobile,2,2,1,2,0,8,0,0
/global/archives/9616,desktop,2,2,2,1,67.5,10,0,0
/global/archives/9709,desktop,2,2,2,1,23,8,0,0
/global/archives/9770,desktop,2,2,2,1,6,10,0,0
/global/archives/category/insight/expert-voice,mobile,2,2,2,1,7,6,0,0
/global/archives/category/people/inno-people,mobile,2,2,2,1,11,7,0,0
/global/archives/category/press-room/financial-results,mobile,2,2,2,1,0,7,0,0
/global/archives/tag/australia,mobile,2,2,2,1,9,8,0,0
/global/archives/tag/carbon-capture-and-storage,desktop,2,2,1,2,42,7,0,0
/global/archives/tag/cathode-active-materials,desktop,2,1,1,2,4,8,0,0
/global/archives/tag/ccu,desktop,2,2,1,2,5,10,0,0
/global/archives/tag/earnings,desktop,2,2,2,1,5.5,8,0,0
/global/archives/tag/ford,mobile,2,2,2,1,0,8,0,0
/global/archives/tag/forecast,desktop,2,1,1,2,0,7,0,0
/global/archives/tag/great-music-festival,desktop,2,3,2,1,14.5,11,0,0
/global/archives/tag/ivancsa,desktop,2,2,2,1,9,11,0,0
/global/archives/tag/ncm811,desktop,2,2,2,1,6,10,0,0
/global/archives/tag/ncm811,mobile,2,2,2,1,7.5,11,0,0
/global/archives/tag/northvolt,mobile,2,1,1,2,13,8,0,0
/global/archives/tag/separator,desktop,2,1,1,2,10,9,0,0
/global/archives/tag/sk-gc-americas,desktop,2,2,2,1,31.5,11,0,0
/global/archives/tag/sk-supex-council,desktop,2,2,2,1,6,9,0,0
/global/archives/tag/skei-singapore,desktop,2,1,1,2,22,9,0,0
/global/archives/tag/skgca,desktop,2,1,1,2,5,7,0,0
/global/archives/tag/sko,tablet,2,2,2,1,5,10,0,0
/global/archives/tag/skti,desktop,2,1,1,2,7,7,0,0
/global/,tablet,1,1,1,1,0,3,0,0
/global/archives,desktop,1,1,1,1,2,4,0,0
/global/archives/,desktop,1,1,1,1,2,4,0,0
/global/archives/10322,desktop,1,2,1,1,0,6,0,0
/global/archives/10326,mobile,1,1,1,1,0,2,0,0
/global/archives/10328,mobile,1,1,1,1,37,5,0,0
/global/archives/1043,desktop,1,1,1,1,68,6,0,0
/global/archives/10445,desktop,1,1,1,1,8,5,0,0
/global/archives/10574,desktop,1,1,1,1,34,6,0,0
/global/archives/10774,mobile,1,1,1,1,60,5,0,0
/global/archives/10872,desktop,1,2,2,0.5,185.5,8,0,0
/global/archives/10939,mobile,1,1,1,1,48,5,0,0
/global/archives/11147,desktop,1,1,1,1,4,3,0,0
/global/archives/11429,mobile,1,1,1,1,0,4,0,0
/global/archives/11475,desktop,1,1,1,1,0,4,0,0
/global/archives/11596,desktop,1,1,1,1,243,6,0,0
/global/archives/11853,desktop,1,1,1,1,25,4,0,0
/global/archives/11889,desktop,1,1,1,1,34,6,0,0
/global/archives/11992,desktop,1,1,1,1,20,5,0,0
/global/archives/12008,desktop,1,1,1,1,6,5,0,0
/global/archives/12008,mobile,1,1,1,1,0,4,0,0
/global/archives/12036,desktop,1,1,1,1,25,4,0,0
/global/archives/12106,mobile,1,1,1,1,43,5,0,0
/global/archives/12190,mobile,1,1,1,1,5,5,0,0
/global/archives/12220,mobile,1,1,1,1,5,5,0,0
/global/archives/12460,mobile,1,1,1,1,38,4,0,0
/global/archives/12471,desktop,1,2,1,1,0,4,0,0
/global/archives/1257,desktop,1,1,1,1,4,5,0,0
/global/archives/1257,mobile,1,1,1,1,1,5,0,0
/global/archives/12692,mobile,1,1,1,1,0,4,0,0
/global/archives/12878,mobile,1,1,1,1,56,5,0,0
/global/archives/12950,desktop,1,1,1,1,87,5,0,0
/global/archives/13103,desktop,1,1,1,1,5,5,0,0
/global/archives/13256,desktop,1,1,1,1,0,4,0,0
/global/archives/13329,mobile,1,1,1,1,0,2,0,0
/global/archives/13513,mobile,1,1,1,1,0,3,0,0
/global/archives/13521,mobile,1,1,1,1,10,5,0,0
/global/archives/13544,desktop,1,1,1,1,20,4,0,0
/global/archives/13544,mobile,1,1,1,1,0,4,0,0
/global/archives/13595,tablet,1,1,1,1,29,6,0,0
/global/archives/13669,desktop,1,1,1,1,0,4,0,0
/global/archives/13780,mobile,1,1,1,1,10,5,0,0
/global/archives/13804,desktop,1,1,1,1,14,4,0,0
/global/archives/14078,desktop,1,1,1,1,34,5,0,0
/global/archives/14219,desktop,1,1,1,1,0,3,0,0
/global/archives/14226,mobile,1,1,1,1,73,5,0,0
/global/archives/14264,desktop,1,3,1,1,0,8,0,0
/global/archives/14354,desktop,1,1,1,1,0,2,0,0
/global/archives/14354,mobile,1,1,1,1,20,5,0,0
/global/archives/14384,mobile,1,1,1,1,20,6,0,0
/global/archives/14400,desktop,1,1,1,1,34,4,0,0
/global/archives/14491,smart tv,1,1,1,1,0,4,0,0
/global/archives/14668,desktop,1,1,1,1,63,3,0,0
/global/archives/14766,desktop,1,1,1,1,13,5,0,0
/global/archives/1493,desktop,1,1,1,1,0,4,0,0
/global/archives/15007/1969-개업한-국내-최초-현대식-주유소-서교동-청기와주유,desktop,1,2,1,1,0,6,0,0
/global/archives/15204,mobile,1,2,2,0.5,30,5,0,0
/global/archives/15409,desktop,1,1,1,1,52,5,0,0
/global/archives/15430,desktop,1,1,1,1,42,6,0,0
/global/archives/15574,desktop,1,2,1,1,0,4,0,0
/global/archives/15574,mobile,1,1,1,1,0,4,0,0
/global/archives/15623,desktop,1,1,1,1,230,5,0,0
/global/archives/15689,desktop,1,1,1,1,18,4,0,0
/global/archives/15840,desktop,1,1,1,1,9,5,0,0
/global/archives/15840,mobile,1,1,1,1,0,3,0,0
/global/archives/15985,desktop,1,1,1,1,8,6,0,0
/global/archives/16025,desktop,1,1,1,1,13,4,0,0
/global/archives/16060,mobile,1,1,1,1,33,6,0,0
/global/archives/16131,mobile,1,1,1,1,0,4,0,0
/global/archives/16169,mobile,1,1,1,1,37,5,0,0
/global/archives/16405,desktop,1,2,1,1,0,5,0,0
/global/archives/16463,mobile,1,1,1,1,12,6,0,0
/global/archives/16532,mobile,1,1,1,1,363,5,0,0
/global/archives/16583,desktop,1,2,1,1,0,6,0,0
/global/archives/16624,mobile,1,1,0,0,0,4,0,0
/global/archives/16719,desktop,1,1,1,1,7,4,0,0
/global/archives/16738,mobile,1,1,1,1,0,4,0,0
/global/archives/16787,desktop,1,2,1,1,174,8,0,0
/global/archives/16787,mobile,1,1,1,1,14,5,0,0
/global/archives/16834,mobile,1,1,1,1,72,5,0,0
/global/archives/16881,desktop,1,1,1,1,27,5,0,0
/global/archives/16925,desktop,1,2,2,0.5,3,4,0,0
/global/archives/16952,desktop,1,1,1,1,8,5,0,0
/global/archives/17010,desktop,1,1,1,1,11,4,0,0
/global/archives/17022,desktop,1,1,1,1,854,3,0,0
/global/archives/17134,desktop,1,1,1,1,51,5,0,0
/global/archives/17169,desktop,1,1,1,1,14,4,0,0
/global/archives/17292,desktop,1,1,1,1,119,4,0,0
/global/archives/17313,mobile,1,1,1,1,0,5,0,0
/global/archives/17386,desktop,1,1,1,1,31,5,0,0
/global/archives/1744,desktop,1,1,1,1,13,4,0,0
/global/archives/17476,tablet,1,1,1,1,564,5,0,0
/global/archives/17514,desktop,1,1,1,1,9,5,0,0
/global/archives/17569,mobile,1,2,1,1,0,6,0,0
/global/archives/17569,smart tv,1,1,1,1,0,5,0,0
/global/archives/17595,mobile,1,1,1,1,28,5,0,0
/global/archives/17817,mobile,1,1,1,1,1,4,0,0
/global/archives/17844,desktop,1,2,1,1,60,4,0,0
/global/archives/17950,mobile,1,1,1,1,99,5,0,0
/global/archives/18167,desktop,1,1,1,1,102,5,0,0
/global/archives/18268,desktop,1,2,1,1,0,5,0,0
/global/archives/18332,mobile,1,1,1,1,0,4,0,0
/global/archives/18388,tablet,1,1,0,0,0,3,0,0
/global/archives/18500,mobile,1,1,1,1,0,4,0,0
/global/archives/18608,tablet,1,1,1,1,0,2,0,0
/global/archives/18639,mobile,1,1,1,1,23,3,0,0
/global/archives/2212,desktop,1,2,1,1,57,7,0,0
/global/archives/253,desktop,1,1,1,1,173,6,0,0
/global/archives/255,desktop,1,1,1,1,3,5,0,0
/global/archives/2635,desktop,1,1,1,1,8,4,0,0
/global/archives/2756,desktop,1,1,1,1,89,5,0,0
/global/archives/2761,desktop,1,1,1,1,35,5,0,0
