# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240811
# 종료일: 20240811
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/104985,82,81,84
mobile,/archives/116170,80,69,89
desktop,/archives/category/press/press-release,48,48,48
mobile,/archives/32828,29,27,29
mobile,/archives/96864,26,25,27
mobile,/archives/115731,10,10,12
desktop,/archives/32828,9,9,9
mobile,/archives/84588,7,7,7
desktop,/,13,6,22
mobile,/archives/114094,7,6,7
mobile,/archives/114138,6,6,6
desktop,/archives/116170,5,5,5
desktop,/archives/84588,6,5,6
mobile,/archives/114278,6,5,7
desktop,/archives/114094,4,4,4
desktop,/archives/114973,5,4,5
desktop,/archives/115674,7,4,8
desktop,/archives/48028,4,4,4
desktop,/archives/96864,4,4,4
desktop,/posts,5,4,8
mobile,/,11,4,13
mobile,/archives/113797,4,4,4
mobile,/archives/113952,4,4,4
mobile,/archives/114336,4,4,4
mobile,/archives/12657,4,4,5
mobile,/archives/category/business/sk-on,5,4,9
desktop,/archives/115731,4,3,5
desktop,/archives/49884,3,3,5
mobile,/archives/10815,3,3,4
mobile,/archives/111540,3,3,3
mobile,/archives/113159,3,3,4
mobile,/archives/115988,3,3,3
mobile,/archives/16295,3,3,3
mobile,/archives/24951,3,3,3
mobile,/archives/49884,3,3,3
mobile,/archives/8544,3,3,3
mobile,/archives/category/business/sk-incheonpetrochem,3,3,5
tablet,/archives/104985,3,3,3
desktop,/archives/10963,2,2,6
desktop,/archives/112580,2,2,2
desktop,/archives/112956,2,2,2
desktop,/archives/113680,3,2,4
desktop,/archives/113797,3,2,2
desktop,/archives/114773,3,2,4
desktop,/archives/115877,3,2,3
desktop,/archives/116018,8,2,8
desktop,/archives/13104,2,2,2
desktop,/archives/14875,2,2,2
desktop,/archives/61743,2,2,2
desktop,/archives/76541,3,2,3
desktop,/archives/83720,2,2,2
desktop,/archives/91050,2,2,3
mobile,/archives/100892,2,2,2
mobile,/archives/103400,2,2,2
mobile,/archives/104002,2,2,2
mobile,/archives/107411,2,2,2
mobile,/archives/113998,2,2,3
mobile,/archives/114309,2,2,2
