# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240807
# 종료일: 20240807
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
mobile,/archives/114278,64,61,68
desktop,/archives/category/press/press-release,66,48,73
desktop,/,86,38,150
desktop,/archives/84588,33,24,35
mobile,/archives/84588,26,23,27
desktop,/archives/114278,19,19,20
mobile,/archives/32828,15,12,17
desktop,/archives/113797,14,10,15
desktop,/archives/114094,11,10,12
mobile,/archives/96864,11,10,12
desktop,/archives/114999,9,9,13
desktop,/archives/115731,11,8,13
mobile,/archives/49884,9,8,11
desktop,/archives/96864,9,7,11
mobile,/archives/10815,8,7,14
desktop,/archives/104533,6,6,7
desktop,/archives/107557,6,6,9
desktop,/archives/111978,6,6,7
desktop,/archives/112580,8,6,7
desktop,/archives/115877,7,6,12
desktop,/archives/116018,16,6,20
mobile,/,9,6,18
desktop,/archives/113680,8,5,10
desktop,/archives/114973,5,5,7
desktop,/archives/115988,18,5,17
desktop,/archives/59030,5,5,5
desktop,/archives/category/business/sk-on,24,5,42
mobile,/archives/100892,5,5,5
mobile,/archives/114094,5,5,5
desktop,/archives/104002,5,4,5
desktop,/archives/111387,4,4,4
desktop,/archives/111540,6,4,5
desktop,/archives/114172,4,4,4
desktop,/archives/115057,6,4,8
desktop,/archives/48279,4,4,4
desktop,/archives/98610,6,4,5
mobile,/archives/116018,7,4,7
mobile,/archives/23448,5,4,7
desktop,/archives/100667,3,3,3
desktop,/archives/100892,7,3,7
desktop,/archives/111831,4,3,3
desktop,/archives/113952,5,3,5
desktop,/archives/114153,6,3,6
desktop,/archives/115258,5,3,4
desktop,/archives/115674,11,3,10
desktop,/archives/115922,4,3,4
desktop,/archives/11993,4,3,4
desktop,/archives/13682,3,3,3
desktop,/archives/19961,3,3,3
desktop,/archives/32828,3,3,3
desktop,/archives/34678,3,3,3
desktop,/archives/48028,5,3,6
desktop,/archives/49884,3,3,4
desktop,/archives/63622,5,3,5
desktop,/archives/76541,3,3,3
desktop,/archives/8482,3,3,3
desktop,/archives/85278,3,3,3
desktop,/archives/85657,3,3,3
desktop,/archives/97077,3,3,3
desktop,/archives/category/business/sk-enmove,7,3,13
desktop,/archives/tag/sk경영경제연구소,3,3,7
desktop,/posts,8,3,10
mobile,/archives/103500,3,3,6
mobile,/archives/103688,3,3,3
mobile,/archives/113797,4,3,4
mobile,/archives/114014,3,3,3
mobile,/archives/115057,3,3,3
mobile,/archives/115988,7,3,9
mobile,/archives/8448,3,3,4
mobile,/archives/9439,3,3,4
mobile,/archives/category/business/sk-on,3,3,3
tablet,/archives/10815,3,3,3
desktop,/archives/102835,2,2,3
desktop,/archives/102896,2,2,2
desktop,/archives/103500,2,2,2
desktop,/archives/103947,3,2,3
desktop,/archives/104596,2,2,2
desktop,/archives/10557,3,2,3
desktop,/archives/108874,2,2,2
desktop,/archives/110144,2,2,2
desktop,/archives/111406,3,2,4
desktop,/archives/111929,3,2,3
desktop,/archives/112036,2,2,2
desktop,/archives/112908,2,2,2
desktop,/archives/113159,6,2,7
desktop,/archives/114052,3,2,4
desktop,/archives/114138,6,2,7
desktop,/archives/114364,2,2,2
desktop,/archives/115622,3,2,2
desktop,/archives/116007,8,2,8
desktop,/archives/18429,2,2,3
desktop,/archives/25579,4,2,3
desktop,/archives/27825,2,2,2
desktop,/archives/28520,2,2,3
desktop,/archives/36348,3,2,4
desktop,/archives/45061,2,2,2
desktop,/archives/60291,2,2,2
desktop,/archives/72036,2,2,2
desktop,/archives/72104,3,2,3
desktop,/archives/72120,3,2,4
desktop,/archives/80526,2,2,2
desktop,/archives/83464,2,2,3
desktop,/archives/83571,3,2,5
desktop,/archives/91050,2,2,2
desktop,/archives/96879,3,2,3
desktop,/archives/97391,2,2,2
desktop,/archives/99361,5,2,5
desktop,/archives/99547,2,2,2
desktop,/archives/category/business/sk-energy,10,2,11
desktop,/archives/category/field-news,9,2,12
desktop,/archives/tag/sk이노베이션-울산complex,2,2,2
desktop,/archives/tag/직무소개,2,2,3
mobile,/archives/105883,2,2,2
mobile,/archives/111831,3,2,3
mobile,/archives/111978,2,2,2
mobile,/archives/113159,2,2,3
mobile,/archives/113952,2,2,2
mobile,/archives/113998,2,2,2
mobile,/archives/114336,2,2,2
mobile,/archives/114973,2,2,2
mobile,/archives/115664,3,2,3
mobile,/archives/115731,2,2,2
mobile,/archives/115877,3,2,2
mobile,/archives/11700,2,2,2
mobile,/archives/21502,2,2,3
mobile,/archives/21617,2,2,4
mobile,/archives/38706,2,2,2
mobile,/archives/60611,2,2,2
mobile,/archives/78785,2,2,2
mobile,/archives/8422,2,2,2
mobile,/archives/96592,2,2,3
tablet,/archives/114973,2,2,3
desktop,/archives/100041,1,1,1
desktop,/archives/100113,1,1,2
desktop,/archives/100553,1,1,1
desktop,/archives/101108,1,1,3
desktop,/archives/101488,1,1,1
desktop,/archives/101589,1,1,2
desktop,/archives/10179,1,1,1
desktop,/archives/103287,1,1,1
desktop,/archives/103349,1,1,1
desktop,/archives/104151,1,1,1
desktop,/archives/105048,1,1,1
desktop,/archives/10512,1,1,1
desktop,/archives/105440,1,1,1
desktop,/archives/105641,1,1,1
desktop,/archives/105676,1,1,2
desktop,/archives/105770,1,1,1
desktop,/archives/106297,1,1,1
desktop,/archives/106411,1,1,1
desktop,/archives/107411,1,1,2
desktop,/archives/107594,1,1,1
desktop,/archives/107738,1,1,1
desktop,/archives/108755,2,1,2
desktop,/archives/10903,1,1,1
desktop,/archives/109603,1,1,1
desktop,/archives/110015,1,1,1
desktop,/archives/110055,1,1,1
desktop,/archives/110323,1,1,1
desktop,/archives/110536,1,1,1
desktop,/archives/110846,1,1,1
desktop,/archives/110932,1,1,2
desktop,/archives/110975,1,1,1
desktop,/archives/111264,1,1,2
desktop,/archives/111652,2,1,2
desktop,/archives/112046,1,1,2
desktop,/archives/112183,1,1,1
desktop,/archives/112305,1,1,1
desktop,/archives/112754,1,1,1
desktop,/archives/113218,1,1,1
desktop,/archives/113289,1,1,2
desktop,/archives/113663,2,1,2
desktop,/archives/114014,2,1,2
desktop,/archives/114084,1,1,1
desktop,/archives/114118,1,1,1
desktop,/archives/114221,2,1,2
