# ----------------------------------------
# 보고서 CSV 내보내기
# 계정: SK이노베이션(한글)
# 속성: SK이노베이션 - GA4
# ----------------------------------------
# 
# 모든 사용자
# 시작일: 20240806
# 종료일: 20240806
기기 카테고리,페이지 경로 및 화면 클래스,총 사용자,새 사용자 수,조회수
desktop,/archives/category/press/press-release,62,47,65
mobile,/archives/114278,40,38,42
desktop,/,85,30,187
desktop,/archives/84588,29,24,31
mobile,/archives/113159,26,23,26
mobile,/archives/84588,20,20,21
mobile,/archives/32828,20,19,21
desktop,/archives/114278,19,16,20
desktop,/archives/113797,20,12,19
desktop,/archives/115988,20,10,26
mobile,/archives/96864,10,10,12
mobile,/archives/115057,9,9,9
desktop,/archives/111831,8,8,8
desktop,/archives/100892,13,7,15
desktop,/archives/112580,8,7,9
desktop,/archives/113159,9,7,8
mobile,/,13,7,20
mobile,/archives/113952,7,7,9
desktop,/archives/111978,6,6,7
desktop,/archives/115057,6,6,6
desktop,/archives/114172,10,5,10
desktop,/archives/115258,8,5,7
mobile,/archives/100892,5,5,5
mobile,/archives/113797,6,5,6
mobile,/archives/114094,5,5,5
mobile,/archives/114153,6,5,6
mobile,/archives/115988,6,5,6
desktop,/archives/103947,7,4,7
desktop,/archives/107411,4,4,4
desktop,/archives/111387,4,4,4
desktop,/archives/111929,6,4,6
desktop,/archives/114138,13,4,18
desktop,/archives/114153,11,4,17
desktop,/archives/114973,4,4,4
desktop,/archives/114999,4,4,4
desktop,/archives/115674,10,4,10
desktop,/archives/34678,4,4,4
desktop,/archives/48028,4,4,4
desktop,/archives/49884,5,4,6
desktop,/archives/96864,4,4,4
desktop,/archives/category/business/sk-enmove,7,4,15
desktop,/archives/category/business/sk-on,13,4,17
mobile,/archives/114999,4,4,4
desktop,/archives/10815,3,3,4
desktop,/archives/110055,3,3,3
desktop,/archives/110382,3,3,3
desktop,/archives/111540,4,3,5
desktop,/archives/112956,4,3,5
desktop,/archives/114065,4,3,4
desktop,/archives/114094,3,3,3
desktop,/archives/115731,5,3,5
desktop,/archives/97638,3,3,3
desktop,/archives/98107,5,3,7
desktop,/posts,10,3,20
mobile,/archives/100667,3,3,4
mobile,/archives/114138,4,3,6
mobile,/archives/114336,3,3,3
mobile,/archives/115731,4,3,4
mobile,/archives/116018,8,3,15
mobile,/archives/93988,3,3,3
mobile,/archives/9782,3,3,3
mobile,/archives/tag/전도성-유리-분리막,3,3,8
desktop,/archives/100159,2,2,2
desktop,/archives/100667,3,2,3
desktop,/archives/104002,2,2,2
desktop,/archives/112480,3,2,5
desktop,/archives/113952,3,2,2
desktop,/archives/113998,3,2,4
desktop,/archives/114483,2,2,2
desktop,/archives/114632,2,2,2
desktop,/archives/115537,4,2,4
desktop,/archives/115877,9,2,11
desktop,/archives/116018,16,2,25
desktop,/archives/13104,2,2,2
desktop,/archives/19961,2,2,2
desktop,/archives/24005,2,2,2
desktop,/archives/25903,4,2,5
desktop,/archives/50898,2,2,2
desktop,/archives/63622,2,2,2
desktop,/archives/64591,2,2,3
desktop,/archives/65098,2,2,2
desktop,/archives/68210,2,2,2
desktop,/archives/78553,2,2,2
desktop,/archives/78785,2,2,2
desktop,/archives/80568,2,2,2
desktop,/archives/83181,2,2,3
desktop,/archives/8355,2,2,2
desktop,/archives/83571,2,2,2
desktop,/archives/8502,2,2,3
desktop,/archives/87527,2,2,2
desktop,/archives/8935,2,2,2
desktop,/archives/92988,2,2,2
desktop,/archives/93988,2,2,2
desktop,/archives/96200,2,2,2
desktop,/archives/96387,2,2,2
desktop,/archives/97264,2,2,2
desktop,/archives/98182,2,2,2
desktop,/archives/98605,2,2,3
desktop,/archives/category/business/sk-energy,6,2,8
desktop,/archives/category/business/sk-incheonpetrochem,3,2,3
desktop,/archives/category/social-news,3,2,4
desktop,/archives/tag/sk경영경제연구소,2,2,2
desktop,/archives/tag/신입사원-교육과정,2,2,3
desktop,/archives/tag/창립기념일,2,2,2
mobile,/archives/10330,2,2,2
mobile,/archives/104002,3,2,4
mobile,/archives/10815,3,2,5
mobile,/archives/111831,2,2,2
mobile,/archives/111978,2,2,3
mobile,/archives/113998,2,2,2
mobile,/archives/114483,2,2,2
mobile,/archives/114973,3,2,3
mobile,/archives/115587,2,2,3
mobile,/archives/115922,2,2,2
mobile,/archives/115971,3,2,4
mobile,/archives/21617,2,2,2
mobile,/archives/25903,2,2,2
mobile,/archives/32839/1_보드게임_우봉고_04,2,2,2
mobile,/archives/47000,2,2,2
mobile,/archives/49884,2,2,2
mobile,/archives/63622,2,2,2
mobile,/archives/67904,3,2,2
mobile,/archives/83720,2,2,2
mobile,/archives/category/business/sk-enmove,2,2,16
mobile,/archives/category/business/sk-incheonpetrochem,2,2,2
mobile,/archives/category/business/sk-on,2,2,4
mobile,/newsroom-guide,2,2,2
tablet,/archives/114278,2,2,2
tablet,/archives/84588,2,2,2
tablet,/archives/8502,2,2,3
desktop,/archives/100001,1,1,1
desktop,/archives/100244,1,1,1
desktop,/archives/100309,1,1,1
desktop,/archives/100387,1,1,1
desktop,/archives/100438,1,1,1
desktop,/archives/100589,1,1,1
desktop,/archives/100739,1,1,2
desktop,/archives/101730,2,1,2
desktop,/archives/101945,1,1,1
desktop,/archives/102095,1,1,1
desktop,/archives/103076,1,1,1
desktop,/archives/103145,1,1,1
desktop,/archives/103500,2,1,2
desktop,/archives/103830,1,1,1
desktop,/archives/103989,3,1,3
desktop,/archives/104261,1,1,1
desktop,/archives/104504,1,1,1
desktop,/archives/104517,1,1,1
desktop,/archives/105091,1,1,1
desktop,/archives/105264,1,1,1
desktop,/archives/105395,1,1,2
desktop,/archives/105499,1,1,1
desktop,/archives/105770,1,1,1
desktop,/archives/105914,1,1,2
desktop,/archives/106411,1,1,2
desktop,/archives/106626,1,1,1
desktop,/archives/107557,3,1,5
desktop,/archives/107610,1,1,1
desktop,/archives/107618,1,1,1
desktop,/archives/107857,1,1,1
desktop,/archives/10794,1,1,3
desktop,/archives/107963,1,1,1
desktop,/archives/108755,2,1,2
desktop,/archives/109090,1,1,2
desktop,/archives/109118,2,1,3
desktop,/archives/109462,1,1,1
desktop,/archives/109765,1,1,1
desktop,/archives/109888,1,1,4
desktop,/archives/110015,2,1,2
desktop,/archives/110237,1,1,1
desktop,/archives/110471,3,1,3
desktop,/archives/110536,1,1,1
desktop,/archives/110959,1,1,2
desktop,/archives/111054,1,1,3
desktop,/archives/111159,3,1,3
desktop,/archives/111283,1,1,1
desktop,/archives/111406,1,1,1
desktop,/archives/111435,1,1,1
desktop,/archives/112006,1,1,1
desktop,/archives/112046,1,1,1
desktop,/archives/112053,1,1,1
desktop,/archives/112133,1,1,1
desktop,/archives/112210,1,1,1
desktop,/archives/112250,2,1,2
desktop,/archives/112428,1,1,1
desktop,/archives/112566,1,1,1
desktop,/archives/112995,1,1,1
desktop,/archives/113925,1,1,1
desktop,/archives/114197,1,1,1
desktop,/archives/114522,2,1,2
desktop,/archives/114688,1,1,1
desktop,/archives/114751,1,1,1
desktop,/archives/114801,2,1,2
desktop,/archives/115020,1,1,1
desktop,/archives/115214,1,1,1
desktop,/archives/115416/5-sk이노베이션-울산clx-발달장애어린이집-방문-3,1,1,1
desktop,/archives/115587,2,1,2
desktop,/archives/115691,2,1,2
desktop,/archives/115727,6,1,6
desktop,/archives/115791,1,1,1
desktop,/archives/115899,2,1,2
desktop,/archives/115933,4,1,5
desktop,/archives/115954,4,1,4
desktop,/archives/115971,4,1,5
desktop,/archives/116007,10,1,10
desktop,/archives/11955,1,1,1
desktop,/archives/12657,1,1,1
desktop,/archives/12929,1,1,1
desktop,/archives/14427,1,1,1
desktop,/archives/15017,1,1,1
desktop,/archives/15214,1,1,1
desktop,/archives/16114,1,1,1
desktop,/archives/16295,1,1,1
desktop,/archives/16528,1,1,1
desktop,/archives/17812,1,1,1
desktop,/archives/18429,1,1,1
desktop,/archives/18648,1,1,1
desktop,/archives/19049,1,1,1
desktop,/archives/19881,1,1,1
desktop,/archives/20855,1,1,1
desktop,/archives/21573,1,1,1
desktop,/archives/22292,1,1,1
desktop,/archives/22421,1,1,1
desktop,/archives/22734,2,1,1
desktop,/archives/22805,2,1,2
desktop,/archives/24485,1,1,1
desktop,/archives/25579,3,1,3
desktop,/archives/25882,1,1,1
desktop,/archives/26186,1,1,1
desktop,/archives/26728,1,1,1
desktop,/archives/28782,1,1,1
desktop,/archives/31789,1,1,1
desktop,/archives/31846,1,1,1
desktop,/archives/31857,1,1,1
desktop,/archives/31881,1,1,2
desktop,/archives/32681,1,1,1
desktop,/archives/32711,1,1,2
desktop,/archives/32828,1,1,1
desktop,/archives/32839,1,1,1
desktop,/archives/33139,1,1,1
desktop,/archives/34355,1,1,1
desktop,/archives/34624,1,1,1
desktop,/archives/35099,1,1,2
desktop,/archives/35678,2,1,2
desktop,/archives/36253,1,1,1
desktop,/archives/4521,3,1,3
desktop,/archives/45433,1,1,1
desktop,/archives/47218,1,1,1
desktop,/archives/4735,1,1,2
desktop,/archives/47741,1,1,1
desktop,/archives/47950,1,1,1
desktop,/archives/48279,4,1,3
desktop,/archives/48881,1,1,1
desktop,/archives/51746,1,1,1
desktop,/archives/52624,1,1,1
desktop,/archives/54522,1,1,2
desktop,/archives/55867,1,1,1
desktop,/archives/57901,1,1,1
desktop,/archives/59820,1,1,1
desktop,/archives/60291,1,1,1
desktop,/archives/60947,1,1,1
desktop,/archives/61117,1,1,1
desktop,/archives/61250,1,1,1
desktop,/archives/61743,1,1,1
desktop,/archives/65154,1,1,1
desktop,/archives/67827,1,1,1
desktop,/archives/67997,1,1,2
desktop,/archives/68575,1,1,1
desktop,/archives/70300,1,1,1
desktop,/archives/73127,1,1,1
desktop,/archives/73180,2,1,2
desktop,/archives/7348,1,1,2
desktop,/archives/7359,1,1,1
desktop,/archives/73799,1,1,1
desktop,/archives/7380,1,1,1
desktop,/archives/74438,1,1,1
desktop,/archives/76541,2,1,2
desktop,/archives/7696,1,1,1
desktop,/archives/7725,1,1,1
desktop,/archives/77266,1,1,1
desktop,/archives/77408,1,1,1
desktop,/archives/7938,1,1,1
desktop,/archives/80837,2,1,3
desktop,/archives/80919,1,1,1
desktop,/archives/81784,1,1,1
desktop,/archives/81923,1,1,2
desktop,/archives/82120,1,1,1
desktop,/archives/82326,1,1,1
desktop,/archives/8247,1,1,1
desktop,/archives/8269,1,1,1
desktop,/archives/83166,1,1,1
desktop,/archives/83588,1,1,1
desktop,/archives/84007,1,1,1
desktop,/archives/8448,3,1,3
desktop,/archives/8482,1,1,1
desktop,/archives/85278,3,1,3
desktop,/archives/86636,1,1,1
desktop,/archives/86766,2,1,1
desktop,/archives/86941,1,1,1
desktop,/archives/87068,1,1,1
desktop,/archives/87921,1,1,1
desktop,/archives/88287,1,1,1
desktop,/archives/8872,1,1,1
desktop,/archives/89203,1,1,1
desktop,/archives/89493,1,1,1
desktop,/archives/90440,1,1,1
desktop,/archives/90451,1,1,1
desktop,/archives/90811,1,1,1
desktop,/archives/9109,1,1,1
desktop,/archives/91375,1,1,1
desktop,/archives/93491,1,1,1
desktop,/archives/93757,1,1,1
desktop,/archives/93780,1,1,1
desktop,/archives/94030,2,1,2
desktop,/archives/94311,1,1,1
desktop,/archives/94318,2,1,5
desktop,/archives/94616,1,1,1
desktop,/archives/94710,1,1,1
desktop,/archives/9512,1,1,1
desktop,/archives/95827,1,1,1
desktop,/archives/96097,1,1,1
desktop,/archives/96759,1,1,1
desktop,/archives/96879,1,1,1
desktop,/archives/97325,1,1,1
desktop,/archives/97463,1,1,1
desktop,/archives/9782,1,1,1
desktop,/archives/97821,1,1,1
desktop,/archives/98610,2,1,2
desktop,/archives/98731,1,1,1
desktop,/archives/99191,2,1,3
desktop,/archives/99361,4,1,4
desktop,/archives/category/business/sk-enterm,1,1,1
desktop,/archives/category/industry-and-insight,6,1,7
desktop,/archives/category/industry-and-insight/basics,4,1,6
desktop,/archives/tag/ca100,1,1,1
desktop,/archives/tag/safety-golden-rule,1,1,1
desktop,/archives/tag/sk-battery-america,1,1,1
desktop,/archives/tag/sk엔무브,1,1,1
desktop,/archives/tag/sk주유소,1,1,1
desktop,/archives/tag/sk착한주유소-캠페인,2,1,3
desktop,/archives/tag/그린밸런스-2030,1,1,1
desktop,/archives/tag/드라이아이스,1,1,1
desktop,/archives/tag/디지털-역사관,1,1,2
desktop,/archives/tag/소무나,1,1,1
desktop,/archives/tag/싱가포르-복합-정제마진,1,1,2
desktop,/archives/tag/우드맥킨지,1,1,2
desktop,/archives/tag/우와쏭챌린지,1,1,1
desktop,/archives/tag/전도성-유리-분리막,1,1,1
desktop,/archives/tag/탱크로리,1,1,2
desktop,/archives/tag/환경과학기술원,1,1,1
desktop,/mergerqna1,10,1,20
desktop,/mergerqna2,4,1,7
desktop,/mergerqna3,6,1,8
desktop,/mergerqna4,5,1,9
desktop,/mergerqna5,4,1,6
desktop,/mergerqna6,4,1,6
desktop,/mergerqna7,6,1,9
desktop,/mergerqna8,7,1,9
desktop,/sr-report-2-2,1,1,1
mobile,/archives/102285,1,1,1
mobile,/archives/102419,1,1,2
mobile,/archives/102664,1,1,1
mobile,/archives/103500,1,1,1
mobile,/archives/104187,1,1,1
mobile,/archives/105883,1,1,1
mobile,/archives/107845,1,1,1
mobile,/archives/107887,1,1,1
mobile,/archives/108156,1,1,1
mobile,/archives/108711,1,1,1
mobile,/archives/109090,1,1,1
mobile,/archives/109195,1,1,1
mobile,/archives/109603,1,1,1
mobile,/archives/110120,1,1,1
mobile,/archives/110975,1,1,1
mobile,/archives/111540,1,1,2
mobile,/archives/111652,1,1,1
mobile,/archives/111929,2,1,3
mobile,/archives/112724,1,1,1
mobile,/archives/112908,1,1,1
mobile,/archives/113680,1,1,1
mobile,/archives/11371,1,1,1
mobile,/archives/114038,1,1,1
mobile,/archives/114172,1,1,2
mobile,/archives/114751,1,1,1
mobile,/archives/115324,1,1,1
mobile,/archives/115380,2,1,3
mobile,/archives/115517,2,1,2
mobile,/archives/115558,1,1,1
mobile,/archives/115674,1,1,1
mobile,/archives/115706,1,1,1
mobile,/archives/115779,1,1,1
mobile,/archives/115896,2,1,2
mobile,/archives/11955,1,1,1
mobile,/archives/13104,1,1,1
mobile,/archives/13264,1,1,1
mobile,/archives/13718,1,1,1
mobile,/archives/14965,1,1,1
mobile,/archives/15214,1,1,1
mobile,/archives/16295,1,1,1
mobile,/archives/16528,1,1,1
mobile,/archives/19392,1,1,1
mobile,/archives/19825,1,1,1
mobile,/archives/19961,1,1,2
mobile,/archives/20706,1,1,1
mobile,/archives/21277,1,1,1
mobile,/archives/21973,1,1,3
mobile,/archives/23352,1,1,1
mobile,/archives/24005,1,1,1
mobile,/archives/24192,2,1,2
mobile,/archives/25596,1,1,1
mobile,/archives/28045,1,1,1
mobile,/archives/30101,1,1,1
mobile,/archives/30434,1,1,1
mobile,/archives/31789,1,1,1
mobile,/archives/33109,1,1,1
mobile,/archives/33788,1,1,1
mobile,/archives/34678,1,1,1
mobile,/archives/45433,1,1,1
mobile,/archives/45601,1,1,1
mobile,/archives/45977,1,1,2
mobile,/archives/48060,1,1,1
mobile,/archives/48438,1,1,1
mobile,/archives/4846,1,1,1
mobile,/archives/48690,1,1,1
mobile,/archives/51614,1,1,2
mobile,/archives/59136,1,1,1
mobile,/archives/60291,1,1,1
mobile,/archives/60522,1,1,1
mobile,/archives/60611,1,1,1
mobile,/archives/64414,1,1,1
mobile,/archives/69146,1,1,1
mobile,/archives/69840,1,1,1
mobile,/archives/72058,1,1,1
mobile,/archives/72104,1,1,1
mobile,/archives/7348,1,1,1
mobile,/archives/76541,1,1,1
mobile,/archives/77093,1,1,1
mobile,/archives/78785,1,1,1
mobile,/archives/79812,1,1,1
mobile,/archives/80568,2,1,2
mobile,/archives/80790,1,1,1
mobile,/archives/83970,1,1,1
mobile,/archives/8422,1,1,1
mobile,/archives/8502,1,1,1
mobile,/archives/85187,1,1,1
mobile,/archives/8544,1,1,1
mobile,/archives/86484,1,1,1
mobile,/archives/88287,1,1,1
mobile,/archives/88816,1,1,1
mobile,/archives/9049,1,1,1
mobile,/archives/94030,1,1,1
mobile,/archives/94170,1,1,1
mobile,/archives/9439,1,1,1
mobile,/archives/96309,1,1,1
mobile,/archives/96592,1,1,1
mobile,/archives/96733,1,1,1
mobile,/archives/97198,1,1,1
mobile,/archives/98605,1,1,1
mobile,/archives/98767,1,1,1
mobile,/archives/99425,1,1,1
mobile,/archives/99547,1,1,1
mobile,/archives/tag/flexible-cover-window,1,1,3
mobile,/archives/tag/sk주유소,1,1,4
mobile,/archives/tag/계란국끓이는법,1,1,2
mobile,/archives/tag/대전시노인복지관,1,1,2
mobile,/archives/tag/봉사활동,1,1,1
tablet,/archives/113159,1,1,1
tablet,/archives/113952,1,1,1
